name,date,maxtemp,prec_no,points_no
御殿場,2009-11-01,19.2,50,50136.0
御殿場,2009-11-02,16.0,50,50136.0
御殿場,2009-11-03,13.0,50,50136.0
御殿場,2009-11-04,15.6,50,50136.0
御殿場,2009-11-05,14.4,50,50136.0
御殿場,2009-11-06,18.4,50,50136.0
御殿場,2009-11-07,18.8,50,50136.0
御殿場,2009-11-08,18.8,50,50136.0
御殿場,2009-11-09,19.8,50,50136.0
御殿場,2009-11-10,19.3,50,50136.0
御殿場,2009-11-11,17.5,50,50136.0
御殿場,2009-11-12,13.9,50,50136.0
御殿場,2009-11-13,11.0,50,50136.0
御殿場,2009-11-14,18.0,50,50136.0
御殿場,2009-11-15,16.3,50,50136.0
御殿場,2009-11-16,12.8,50,50136.0
御殿場,2009-11-17,8.2,50,50136.0
御殿場,2009-11-18,10.4,50,50136.0
御殿場,2009-11-19,7.3,50,50136.0
御殿場,2009-11-20,12.6,50,50136.0
御殿場,2009-11-21,14.1,50,50136.0
御殿場,2009-11-22,7.9,50,50136.0
御殿場,2009-11-23,13.8,50,50136.0
御殿場,2009-11-24,13.5,50,50136.0
御殿場,2009-11-25,13.7,50,50136.0
御殿場,2009-11-26,17.2,50,50136.0
御殿場,2009-11-27,16.6,50,50136.0
御殿場,2009-11-28,16.7,50,50136.0
御殿場,2009-11-29,9.5,50,50136.0
御殿場,2009-11-30,9.5,50,50136.0
富士,2009-11-01,25.1,50,50196.0
富士,2009-11-02,18.2,50,50196.0
富士,2009-11-03,16.2,50,50196.0
富士,2009-11-04,18.5,50,50196.0
富士,2009-11-05,17.1 ),50,50196.0
富士,2009-11-06,21.7,50,50196.0
富士,2009-11-07,22.4,50,50196.0
富士,2009-11-08,22.1,50,50196.0
富士,2009-11-09,22.9,50,50196.0
富士,2009-11-10,23.5,50,50196.0
富士,2009-11-11,19.6,50,50196.0
富士,2009-11-12,17.5,50,50196.0
富士,2009-11-13,15.9,50,50196.0
富士,2009-11-14,20.8,50,50196.0
富士,2009-11-15,21.9,50,50196.0
富士,2009-11-16,15.6,50,50196.0
富士,2009-11-17,10.7,50,50196.0
富士,2009-11-18,15.5,50,50196.0
富士,2009-11-19,10.0,50,50196.0
富士,2009-11-20,15.6,50,50196.0
富士,2009-11-21,16.8,50,50196.0
富士,2009-11-22,13.7,50,50196.0
富士,2009-11-23,16.9,50,50196.0
富士,2009-11-24,17.2,50,50196.0
富士,2009-11-25,16.5,50,50196.0
富士,2009-11-26,19.3,50,50196.0
富士,2009-11-27,20.9,50,50196.0
富士,2009-11-28,19.0,50,50196.0
富士,2009-11-29,15.1,50,50196.0
富士,2009-11-30,15.7,50,50196.0
三島,2009-11-01,25.5,50,50206.0
三島,2009-11-02,19.6,50,50206.0
三島,2009-11-03,16.1,50,50206.0
三島,2009-11-04,18.6,50,50206.0
三島,2009-11-05,18.2,50,50206.0
三島,2009-11-06,22.2,50,50206.0
三島,2009-11-07,22.0,50,50206.0
三島,2009-11-08,22.0,50,50206.0
三島,2009-11-09,23.5,50,50206.0
三島,2009-11-10,23.6,50,50206.0
三島,2009-11-11,20.8,50,50206.0
三島,2009-11-12,16.9,50,50206.0
三島,2009-11-13,16.3,50,50206.0
三島,2009-11-14,21.8,50,50206.0
三島,2009-11-15,20.5,50,50206.0
三島,2009-11-16,16.7,50,50206.0
三島,2009-11-17,10.9,50,50206.0
三島,2009-11-18,16.1,50,50206.0
三島,2009-11-19,9.6,50,50206.0
三島,2009-11-20,16.2,50,50206.0
三島,2009-11-21,18.0,50,50206.0
三島,2009-11-22,13.0,50,50206.0
三島,2009-11-23,17.4,50,50206.0
三島,2009-11-24,17.4,50,50206.0
三島,2009-11-25,16.2,50,50206.0
三島,2009-11-26,19.4,50,50206.0
三島,2009-11-27,20.2,50,50206.0
三島,2009-11-28,19.3,50,50206.0
三島,2009-11-29,13.3,50,50206.0
三島,2009-11-30,14.7,50,50206.0
川根本町,2009-11-01,25.2,50,50241.0
川根本町,2009-11-02,19.7,50,50241.0
川根本町,2009-11-03,14.4,50,50241.0
川根本町,2009-11-04,18.5,50,50241.0
川根本町,2009-11-05,14.9,50,50241.0
川根本町,2009-11-06,21.0,50,50241.0
川根本町,2009-11-07,21.6,50,50241.0
川根本町,2009-11-08,21.1,50,50241.0
川根本町,2009-11-09,21.8,50,50241.0
川根本町,2009-11-10,21.1,50,50241.0
川根本町,2009-11-11,18.2,50,50241.0
川根本町,2009-11-12,15.7,50,50241.0
川根本町,2009-11-13,15.1,50,50241.0
川根本町,2009-11-14,21.9,50,50241.0
川根本町,2009-11-15,18.0,50,50241.0
川根本町,2009-11-16,13.3,50,50241.0
川根本町,2009-11-17,10.0,50,50241.0
川根本町,2009-11-18,15.2,50,50241.0
川根本町,2009-11-19,11.5,50,50241.0
川根本町,2009-11-20,15.2 ),50,50241.0
川根本町,2009-11-21,16.8,50,50241.0
川根本町,2009-11-22,14.8,50,50241.0
川根本町,2009-11-23,15.9,50,50241.0
川根本町,2009-11-24,15.0,50,50241.0
川根本町,2009-11-25,19.0,50,50241.0
川根本町,2009-11-26,18.3,50,50241.0
川根本町,2009-11-27,17.0,50,50241.0
川根本町,2009-11-28,18.6,50,50241.0
川根本町,2009-11-29,13.2,50,50241.0
川根本町,2009-11-30,14.8,50,50241.0
網代,2009-11-01,25.6,50,50281.0
網代,2009-11-02,17.9,50,50281.0
網代,2009-11-03,14.3,50,50281.0
網代,2009-11-04,20.0,50,50281.0
網代,2009-11-05,18.0 ),50,50281.0
網代,2009-11-06,19.6,50,50281.0
網代,2009-11-07,20.4,50,50281.0
網代,2009-11-08,20.0,50,50281.0
網代,2009-11-09,21.6,50,50281.0
網代,2009-11-10,20.7,50,50281.0
網代,2009-11-11,20.2,50,50281.0
網代,2009-11-12,16.1,50,50281.0
網代,2009-11-13,15.4,50,50281.0
網代,2009-11-14,21.2,50,50281.0
網代,2009-11-15,19.9,50,50281.0
網代,2009-11-16,17.1,50,50281.0
網代,2009-11-17,13.7,50,50281.0
網代,2009-11-18,14.9,50,50281.0
網代,2009-11-19,10.6,50,50281.0
網代,2009-11-20,14.6,50,50281.0
網代,2009-11-21,15.5,50,50281.0
網代,2009-11-22,11.0,50,50281.0
網代,2009-11-23,15.1,50,50281.0
網代,2009-11-24,15.7,50,50281.0
網代,2009-11-25,15.5,50,50281.0
網代,2009-11-26,18.6,50,50281.0
網代,2009-11-27,21.6,50,50281.0
網代,2009-11-28,19.1,50,50281.0
網代,2009-11-29,12.7,50,50281.0
網代,2009-11-30,14.5,50,50281.0
静岡,2009-11-01,26.3,50,50331.0
静岡,2009-11-02,22.0,50,50331.0
静岡,2009-11-03,16.8,50,50331.0
静岡,2009-11-04,19.7,50,50331.0
静岡,2009-11-05,18.7,50,50331.0
静岡,2009-11-06,21.7,50,50331.0
静岡,2009-11-07,22.5,50,50331.0
静岡,2009-11-08,22.8,50,50331.0
静岡,2009-11-09,22.7,50,50331.0
静岡,2009-11-10,23.0,50,50331.0
