name,date,maxtemp,prec_no,points_no
大三島,2014-09-01,26.4,73,73001
大三島,2014-09-02,29.5,73,73001
大三島,2014-09-03,31.3,73,73001
大三島,2014-09-04,28.3,73,73001
大三島,2014-09-05,29.3,73,73001
大三島,2014-09-06,31.0,73,73001
大三島,2014-09-07,29.0,73,73001
大三島,2014-09-08,29.9,73,73001
大三島,2014-09-09,28.9,73,73001
大三島,2014-09-10,29.4,73,73001
大三島,2014-09-11,29.1,73,73001
大三島,2014-09-12,25.4,73,73001
大三島,2014-09-13,28.1,73,73001
大三島,2014-09-14,28.2,73,73001
大三島,2014-09-15,27.2,73,73001
大三島,2014-09-16,29.4,73,73001
大三島,2014-09-17,26.5 ),73,73001
大三島,2014-09-18,25.7,73,73001
大三島,2014-09-19,21.5,73,73001
大三島,2014-09-20,22.0,73,73001
大三島,2014-09-21,26.0,73,73001
大三島,2014-09-22,28.1,73,73001
大三島,2014-09-23,26.5,73,73001
大三島,2014-09-24,26.7,73,73001
大三島,2014-09-25,30.2,73,73001
大三島,2014-09-26,26.8,73,73001
大三島,2014-09-27,27.7,73,73001
大三島,2014-09-28,28.5,73,73001
大三島,2014-09-29,27.3,73,73001
大三島,2014-09-30,24.9,73,73001
新居浜,2014-09-01,25.8,73,73141
新居浜,2014-09-02,28.6,73,73141
新居浜,2014-09-03,31.5,73,73141
新居浜,2014-09-04,28.7,73,73141
新居浜,2014-09-05,30.3,73,73141
新居浜,2014-09-06,30.7,73,73141
新居浜,2014-09-07,28.5,73,73141
新居浜,2014-09-08,29.6,73,73141
新居浜,2014-09-09,30.7,73,73141
新居浜,2014-09-10,30.0,73,73141
新居浜,2014-09-11,29.8,73,73141
新居浜,2014-09-12,26.6,73,73141
新居浜,2014-09-13,27.9,73,73141
新居浜,2014-09-14,27.5,73,73141
新居浜,2014-09-15,26.7,73,73141
新居浜,2014-09-16,29.4,73,73141
新居浜,2014-09-17,27.8,73,73141
新居浜,2014-09-18,25.9,73,73141
新居浜,2014-09-19,22.7,73,73141
新居浜,2014-09-20,21.2,73,73141
新居浜,2014-09-21,25.4,73,73141
新居浜,2014-09-22,27.0,73,73141
新居浜,2014-09-23,27.0,73,73141
新居浜,2014-09-24,29.4,73,73141
新居浜,2014-09-25,29.0,73,73141
新居浜,2014-09-26,27.3,73,73141
新居浜,2014-09-27,27.7,73,73141
新居浜,2014-09-28,28.8,73,73141
新居浜,2014-09-29,27.1,73,73141
新居浜,2014-09-30,27.0,73,73141
四国中央,2014-09-01,26.2,73,73151
四国中央,2014-09-02,28.2,73,73151
四国中央,2014-09-03,32.6,73,73151
