name,date,maxtemp,prec_no,points_no
大三島,2004-03-01,11.8,73,73001
大三島,2004-03-02,11.6,73,73001
大三島,2004-03-03,7.1,73,73001
大三島,2004-03-04,6.7,73,73001
大三島,2004-03-05,12.2,73,73001
大三島,2004-03-06,8.9,73,73001
大三島,2004-03-07,6.1,73,73001
大三島,2004-03-08,8.8,73,73001
大三島,2004-03-09,13.4,73,73001
大三島,2004-03-10,17.3,73,73001
大三島,2004-03-11,16.6,73,73001
大三島,2004-03-12,11.3,73,73001
大三島,2004-03-13,14.6,73,73001
大三島,2004-03-14,16.7,73,73001
大三島,2004-03-15,17.5,73,73001
大三島,2004-03-16,17.5,73,73001
大三島,2004-03-17,21.3,73,73001
大三島,2004-03-18,15.7,73,73001
大三島,2004-03-19,13.2,73,73001
大三島,2004-03-20,12.3,73,73001
大三島,2004-03-21,12.0,73,73001
大三島,2004-03-22,7.6,73,73001
大三島,2004-03-23,13.7,73,73001
大三島,2004-03-24,15.9,73,73001
大三島,2004-03-25,12.9,73,73001
大三島,2004-03-26,16.0,73,73001
大三島,2004-03-27,14.3,73,73001
大三島,2004-03-28,18.1,73,73001
大三島,2004-03-29,20.7,73,73001
大三島,2004-03-30,14.4,73,73001
大三島,2004-03-31,15.6,73,73001
新居浜,2004-03-01,12.0,73,73141
新居浜,2004-03-02,12.8,73,73141
新居浜,2004-03-03,6.8,73,73141
新居浜,2004-03-04,7.9,73,73141
新居浜,2004-03-05,13.6,73,73141
新居浜,2004-03-06,8.7,73,73141
新居浜,2004-03-07,8.0,73,73141
新居浜,2004-03-08,10.4,73,73141
新居浜,2004-03-09,14.4,73,73141
新居浜,2004-03-10,17.5,73,73141
新居浜,2004-03-11,17.3,73,73141
新居浜,2004-03-12,11.9,73,73141
新居浜,2004-03-13,17.4,73,73141
新居浜,2004-03-14,16.4,73,73141
新居浜,2004-03-15,17.9,73,73141
新居浜,2004-03-16,18.2,73,73141
新居浜,2004-03-17,20.8,73,73141
新居浜,2004-03-18,16.4,73,73141
新居浜,2004-03-19,13.8,73,73141
新居浜,2004-03-20,11.2,73,73141
新居浜,2004-03-21,12.2,73,73141
新居浜,2004-03-22,8.3,73,73141
新居浜,2004-03-23,12.6,73,73141
新居浜,2004-03-24,16.1,73,73141
新居浜,2004-03-25,12.0,73,73141
新居浜,2004-03-26,15.6,73,73141
新居浜,2004-03-27,13.6,73,73141
新居浜,2004-03-28,18.4,73,73141
新居浜,2004-03-29,21.2,73,73141
新居浜,2004-03-30,16.2,73,73141
新居浜,2004-03-31,17.9,73,73141
四国中央,2004-03-01,11.0,73,73151
四国中央,2004-03-02,11.6,73,73151
四国中央,2004-03-03,6.2,73,73151
四国中央,2004-03-04,6.8,73,73151
四国中央,2004-03-05,12.0,73,73151
四国中央,2004-03-06,8.1,73,73151
四国中央,2004-03-07,7.0,73,73151
四国中央,2004-03-08,9.5,73,73151
四国中央,2004-03-09,13.5,73,73151
四国中央,2004-03-10,19.5,73,73151
四国中央,2004-03-11,21.1,73,73151
四国中央,2004-03-12,12.3,73,73151
四国中央,2004-03-13,16.2,73,73151
四国中央,2004-03-14,15.8,73,73151
四国中央,2004-03-15,17.7,73,73151
四国中央,2004-03-16,17.6,73,73151
四国中央,2004-03-17,22.9,73,73151
四国中央,2004-03-18,20.8,73,73151
四国中央,2004-03-19,13.2,73,73151
四国中央,2004-03-20,11.7,73,73151
四国中央,2004-03-21,12.4,73,73151
四国中央,2004-03-22,9.4,73,73151
四国中央,2004-03-23,12.7,73,73151
四国中央,2004-03-24,15.9,73,73151
四国中央,2004-03-25,11.7,73,73151
四国中央,2004-03-26,15.1,73,73151
四国中央,2004-03-27,13.4,73,73151
四国中央,2004-03-28,17.1,73,73151
四国中央,2004-03-29,21.8,73,73151
四国中央,2004-03-30,18.1,73,73151
四国中央,2004-03-31,16.8,73,73151
松山,2004-03-01,13.8,73,73166
松山,2004-03-02,12.1,73,73166
松山,2004-03-03,7.7,73,73166
松山,2004-03-04,7.7,73,73166
松山,2004-03-05,13.4,73,73166
松山,2004-03-06,8.8,73,73166
松山,2004-03-07,6.7,73,73166
松山,2004-03-08,9.3,73,73166
松山,2004-03-09,14.1,73,73166
松山,2004-03-10,21.6,73,73166
松山,2004-03-11,20.0,73,73166
松山,2004-03-12,12.9,73,73166
松山,2004-03-13,15.5,73,73166
松山,2004-03-14,17.7,73,73166
松山,2004-03-15,18.7,73,73166
松山,2004-03-16,19.1,73,73166
松山,2004-03-17,24.0,73,73166
松山,2004-03-18,18.4,73,73166
松山,2004-03-19,14.8,73,73166
松山,2004-03-20,13.2,73,73166
松山,2004-03-21,13.7,73,73166
松山,2004-03-22,9.0,73,73166
松山,2004-03-23,16.6,73,73166
松山,2004-03-24,17.4,73,73166
松山,2004-03-25,13.7,73,73166
松山,2004-03-26,17.9,73,73166
松山,2004-03-27,15.0,73,73166
松山,2004-03-28,18.7,73,73166
松山,2004-03-29,21.7,73,73166
松山,2004-03-30,15.7,73,73166
松山,2004-03-31,16.5,73,73166
長浜,2004-03-01,12.1,73,73256
長浜,2004-03-02,10.8,73,73256
長浜,2004-03-03,7.6,73,73256
長浜,2004-03-04,6.5,73,73256
長浜,2004-03-05,13.2,73,73256
長浜,2004-03-06,9.5,73,73256
長浜,2004-03-07,5.7,73,73256
長浜,2004-03-08,8.9,73,73256
長浜,2004-03-09,12.8,73,73256
長浜,2004-03-10,20.4,73,73256
長浜,2004-03-11,18.6,73,73256
長浜,2004-03-12,12.3,73,73256
長浜,2004-03-13,12.4,73,73256
長浜,2004-03-14,14.3,73,73256
長浜,2004-03-15,14.2,73,73256
長浜,2004-03-16,16.6,73,73256
長浜,2004-03-17,22.6,73,73256
長浜,2004-03-18,18.1,73,73256
長浜,2004-03-19,11.5,73,73256
長浜,2004-03-20,11.6,73,73256
長浜,2004-03-21,11.5,73,73256
長浜,2004-03-22,9.1,73,73256
長浜,2004-03-23,12.7,73,73256
長浜,2004-03-24,14.0,73,73256
長浜,2004-03-25,12.1,73,73256
長浜,2004-03-26,14.0,73,73256
長浜,2004-03-27,12.3,73,73256
長浜,2004-03-28,14.7,73,73256
長浜,2004-03-29,18.7,73,73256
長浜,2004-03-30,17.8,73,73256
