name,date,maxtemp,prec_no,points_no
海老名,2019-12-01,16.9,46,46091
海老名,2019-12-02,17.7,46,46091
海老名,2019-12-03,16.8,46,46091
海老名,2019-12-04,15.8,46,46091
海老名,2019-12-05,14.8,46,46091
海老名,2019-12-06,10.1,46,46091
海老名,2019-12-07,6.9,46,46091
海老名,2019-12-08,13.5,46,46091
海老名,2019-12-09,9.5,46,46091
海老名,2019-12-10,14.2,46,46091
海老名,2019-12-11,16.4,46,46091
海老名,2019-12-12,19.9,46,46091
海老名,2019-12-13,8.7,46,46091
海老名,2019-12-14,17.2,46,46091
海老名,2019-12-15,13.2,46,46091
海老名,2019-12-16,13.6,46,46091
海老名,2019-12-17,10.7,46,46091
海老名,2019-12-18,19.1,46,46091
海老名,2019-12-19,10.9,46,46091
海老名,2019-12-20,16.2,46,46091
海老名,2019-12-21,9.7,46,46091
海老名,2019-12-22,9.4,46,46091
海老名,2019-12-23,11.1,46,46091
海老名,2019-12-24,12.5,46,46091
海老名,2019-12-25,10.0,46,46091
海老名,2019-12-26,11.5,46,46091
海老名,2019-12-27,16.3,46,46091
海老名,2019-12-28,11.3,46,46091
海老名,2019-12-29,10.9,46,46091
海老名,2019-12-30,9.2,46,46091
海老名,2019-12-31,21.2,46,46091
横浜,2019-12-01,14.8,46,46106
横浜,2019-12-02,18.0,46,46106
横浜,2019-12-03,16.6,46,46106
横浜,2019-12-04,15.9,46,46106
横浜,2019-12-05,14.4,46,46106
横浜,2019-12-06,10.4,46,46106
横浜,2019-12-07,7.5,46,46106
横浜,2019-12-08,12.9,46,46106
横浜,2019-12-09,9.5,46,46106
横浜,2019-12-10,13.9,46,46106
横浜,2019-12-11,15.9,46,46106
横浜,2019-12-12,18.8,46,46106
横浜,2019-12-13,9.9,46,46106
横浜,2019-12-14,16.8,46,46106
横浜,2019-12-15,12.9,46,46106
横浜,2019-12-16,12.8,46,46106
横浜,2019-12-17,11.1,46,46106
横浜,2019-12-18,18.2,46,46106
横浜,2019-12-19,11.7,46,46106
横浜,2019-12-20,15.0,46,46106
横浜,2019-12-21,10.2,46,46106
横浜,2019-12-22,8.7,46,46106
横浜,2019-12-23,11.8,46,46106
横浜,2019-12-24,12.7,46,46106
横浜,2019-12-25,10.6,46,46106
横浜,2019-12-26,12.0,46,46106
横浜,2019-12-27,15.2,46,46106
横浜,2019-12-28,11.2,46,46106
横浜,2019-12-29,10.6,46,46106
横浜,2019-12-30,14.5,46,46106
横浜,2019-12-31,20.3,46,46106
三浦,2019-12-01,16.6,46,46211
三浦,2019-12-02,20.2,46,46211
三浦,2019-12-03,16.1,46,46211
三浦,2019-12-04,15.4,46,46211
三浦,2019-12-05,13.8,46,46211
三浦,2019-12-06,10.1,46,46211
三浦,2019-12-07,7.6,46,46211
三浦,2019-12-08,12.7,46,46211
三浦,2019-12-09,10.6,46,46211
三浦,2019-12-10,13.7,46,46211
三浦,2019-12-11,16.3,46,46211
三浦,2019-12-12,17.5,46,46211
三浦,2019-12-13,10.0,46,46211
三浦,2019-12-14,16.8,46,46211
三浦,2019-12-15,12.1,46,46211
三浦,2019-12-16,12.7,46,46211
三浦,2019-12-17,16.0,46,46211
三浦,2019-12-18,19.3,46,46211
三浦,2019-12-19,11.0,46,46211
三浦,2019-12-20,14.5,46,46211
三浦,2019-12-21,11.4,46,46211
三浦,2019-12-22,8.9,46,46211
三浦,2019-12-23,11.7,46,46211
三浦,2019-12-24,12.5,46,46211
三浦,2019-12-25,10.2,46,46211
三浦,2019-12-26,12.7,46,46211
三浦,2019-12-27,15.7,46,46211
三浦,2019-12-28,11.7,46,46211
三浦,2019-12-29,11.1,46,46211
三浦,2019-12-30,15.4,46,46211
三浦,2019-12-31,20.1,46,46211
小田原,2019-12-01,17.7,46,46166
小田原,2019-12-02,18.3,46,46166
小田原,2019-12-03,16.2,46,46166
小田原,2019-12-04,15.1,46,46166
小田原,2019-12-05,15.0,46,46166
小田原,2019-12-06,10.0,46,46166
小田原,2019-12-07,7.6,46,46166
小田原,2019-12-08,12.6,46,46166
小田原,2019-12-09,11.0,46,46166
小田原,2019-12-10,15.4,46,46166
小田原,2019-12-11,17.1,46,46166
小田原,2019-12-12,17.9,46,46166
小田原,2019-12-13,9.1,46,46166
小田原,2019-12-14,17.2,46,46166
小田原,2019-12-15,13.0,46,46166
小田原,2019-12-16,12.9,46,46166
小田原,2019-12-17,13.6,46,46166
小田原,2019-12-18,20.0,46,46166
小田原,2019-12-19,11.0,46,46166
小田原,2019-12-20,14.7,46,46166
小田原,2019-12-21,11.2,46,46166
小田原,2019-12-22,11.0,46,46166
小田原,2019-12-23,10.3,46,46166
小田原,2019-12-24,12.5,46,46166
小田原,2019-12-25,11.1,46,46166
小田原,2019-12-26,12.8,46,46166
小田原,2019-12-27,17.2,46,46166
小田原,2019-12-28,12.4,46,46166
小田原,2019-12-29,10.9,46,46166
小田原,2019-12-30,10.9,46,46166
小田原,2019-12-31,20.4,46,46166
辻堂,2019-12-01,17.4,46,46141
辻堂,2019-12-02,19.7,46,46141
辻堂,2019-12-03,17.2,46,46141
辻堂,2019-12-04,16.3,46,46141
辻堂,2019-12-05,15.3,46,46141
辻堂,2019-12-06,10.4,46,46141
辻堂,2019-12-07,7.6,46,46141
辻堂,2019-12-08,13.7,46,46141
辻堂,2019-12-09,10.4,46,46141
辻堂,2019-12-10,14.7,46,46141
辻堂,2019-12-11,16.8,46,46141
辻堂,2019-12-12,18.7,46,46141
辻堂,2019-12-13,9.8,46,46141
辻堂,2019-12-14,17.3,46,46141
辻堂,2019-12-15,13.6,46,46141
辻堂,2019-12-16,13.0,46,46141
