name,date,maxtemp,prec_no,points_no
香住,2014-02-01,14.4,63,63016
香住,2014-02-02,19.0,63,63016
香住,2014-02-03,14.1,63,63016
香住,2014-02-04,5.1,63,63016
香住,2014-02-05,2.0,63,63016
香住,2014-02-06,2.0,63,63016
香住,2014-02-07,4.4,63,63016
香住,2014-02-08,5.3,63,63016
香住,2014-02-09,6.1,63,63016
香住,2014-02-10,3.9,63,63016
香住,2014-02-11,2.9,63,63016
香住,2014-02-12,4.9,63,63016
香住,2014-02-13,4.7,63,63016
香住,2014-02-14,4.8,63,63016
香住,2014-02-15,6.4,63,63016
香住,2014-02-16,7.9,63,63016
香住,2014-02-17,4.8,63,63016
香住,2014-02-18,3.8,63,63016
香住,2014-02-19,4.6,63,63016
香住,2014-02-20,6.3,63,63016
香住,2014-02-21,2.6,63,63016
香住,2014-02-22,6.5,63,63016
香住,2014-02-23,7.2,63,63016
香住,2014-02-24,9.5,63,63016
香住,2014-02-25,11.4,63,63016
香住,2014-02-26,12.9,63,63016
香住,2014-02-27,18.7,63,63016
香住,2014-02-28,11.5,63,63016
豊岡,2014-02-01,17.5,63,63051
豊岡,2014-02-02,20.4,63,63051
豊岡,2014-02-03,13.6,63,63051
豊岡,2014-02-04,5.7,63,63051
豊岡,2014-02-05,1.7,63,63051
豊岡,2014-02-06,0.9,63,63051
豊岡,2014-02-07,4.1,63,63051
豊岡,2014-02-08,4.4,63,63051
豊岡,2014-02-09,7.0,63,63051
豊岡,2014-02-10,2.2,63,63051
豊岡,2014-02-11,2.8,63,63051
豊岡,2014-02-12,4.4,63,63051
豊岡,2014-02-13,4.5 ),63,63051
豊岡,2014-02-14,4.6,63,63051
豊岡,2014-02-15,5.9,63,63051
豊岡,2014-02-16,8.7,63,63051
豊岡,2014-02-17,3.5,63,63051
豊岡,2014-02-18,3.9,63,63051
豊岡,2014-02-19,4.6,63,63051
豊岡,2014-02-20,7.0,63,63051
豊岡,2014-02-21,3.6,63,63051
豊岡,2014-02-22,7.9,63,63051
豊岡,2014-02-23,8.9,63,63051
豊岡,2014-02-24,11.3,63,63051
豊岡,2014-02-25,13.1,63,63051
豊岡,2014-02-26,13.2,63,63051
豊岡,2014-02-27,18.4,63,63051
豊岡,2014-02-28,11.8,63,63051
和田山,2014-02-01,16.2,63,63121
和田山,2014-02-02,19.0,63,63121
和田山,2014-02-03,14.6,63,63121
和田山,2014-02-04,5.4,63,63121
和田山,2014-02-05,0.3,63,63121
和田山,2014-02-06,0.6,63,63121
和田山,2014-02-07,3.0,63,63121
和田山,2014-02-08,2.8,63,63121
和田山,2014-02-09,5.1,63,63121
和田山,2014-02-10,1.5,63,63121
和田山,2014-02-11,1.0,63,63121
和田山,2014-02-12,2.9,63,63121
和田山,2014-02-13,3.6,63,63121
和田山,2014-02-14,2.7,63,63121
和田山,2014-02-15,4.6,63,63121
和田山,2014-02-16,7.9,63,63121
和田山,2014-02-17,5.4,63,63121
和田山,2014-02-18,3.4,63,63121
和田山,2014-02-19,4.0,63,63121
和田山,2014-02-20,5.7,63,63121
和田山,2014-02-21,3.2,63,63121
和田山,2014-02-22,6.6,63,63121
和田山,2014-02-23,8.9,63,63121
和田山,2014-02-24,11.0,63,63121
和田山,2014-02-25,12.9,63,63121
和田山,2014-02-26,13.2,63,63121
和田山,2014-02-27,16.8,63,63121
和田山,2014-02-28,11.9,63,63121
生野,2014-02-01,14.6,63,63201
生野,2014-02-02,15.4,63,63201
生野,2014-02-03,12.0,63,63201
生野,2014-02-04,4.5,63,63201
生野,2014-02-05,-0.3,63,63201
生野,2014-02-06,-0.3,63,63201
生野,2014-02-07,1.5,63,63201
生野,2014-02-08,1.0,63,63201
生野,2014-02-09,3.8,63,63201
生野,2014-02-10,0.2,63,63201
生野,2014-02-11,-0.4,63,63201
生野,2014-02-12,1.4,63,63201
生野,2014-02-13,1.8,63,63201
生野,2014-02-14,1.3,63,63201
生野,2014-02-15,2.5,63,63201
生野,2014-02-16,6.1,63,63201
生野,2014-02-17,6.9,63,63201
生野,2014-02-18,0.9,63,63201
生野,2014-02-19,2.0,63,63201
生野,2014-02-20,3.9,63,63201
生野,2014-02-21,0.9,63,63201
生野,2014-02-22,5.5,63,63201
生野,2014-02-23,8.0,63,63201
生野,2014-02-24,9.8,63,63201
生野,2014-02-25,11.6,63,63201
生野,2014-02-26,12.7,63,63201
生野,2014-02-27,13.1,63,63201
生野,2014-02-28,10.9,63,63201
柏原,2014-02-01,14.5,63,63216
柏原,2014-02-02,15.8,63,63216
柏原,2014-02-03,13.3,63,63216
柏原,2014-02-04,6.6,63,63216
柏原,2014-02-05,1.7,63,63216
柏原,2014-02-06,1.7,63,63216
柏原,2014-02-07,3.1,63,63216
柏原,2014-02-08,3.3,63,63216
柏原,2014-02-09,6.2,63,63216
柏原,2014-02-10,3.8,63,63216
柏原,2014-02-11,2.9,63,63216
柏原,2014-02-12,5.1,63,63216
柏原,2014-02-13,5.6,63,63216
柏原,2014-02-14,3.0,63,63216
柏原,2014-02-15,5.3,63,63216
柏原,2014-02-16,8.2,63,63216
柏原,2014-02-17,8.3,63,63216
柏原,2014-02-18,4.0,63,63216
柏原,2014-02-19,4.1,63,63216
柏原,2014-02-20,6.4,63,63216
柏原,2014-02-21,4.6,63,63216
柏原,2014-02-22,7.0,63,63216
柏原,2014-02-23,9.7,63,63216
柏原,2014-02-24,10.4,63,63216
柏原,2014-02-25,13.1,63,63216
柏原,2014-02-26,13.5,63,63216
柏原,2014-02-27,13.6,63,63216
柏原,2014-02-28,12.0,63,63216
一宮,2014-02-01,14.1,63,63251
一宮,2014-02-02,14.5,63,63251
一宮,2014-02-03,12.2,63,63251
一宮,2014-02-04,6.5,63,63251
一宮,2014-02-05,2.7,63,63251
一宮,2014-02-06,1.7,63,63251
一宮,2014-02-07,4.2,63,63251
一宮,2014-02-08,3.5,63,63251
一宮,2014-02-09,6.3,63,63251
一宮,2014-02-10,2.7,63,63251
一宮,2014-02-11,2.7,63,63251
一宮,2014-02-12,4.5,63,63251
一宮,2014-02-13,4.3,63,63251
一宮,2014-02-14,3.3,63,63251
一宮,2014-02-15,6.1,63,63251
一宮,2014-02-16,9.0,63,63251
一宮,2014-02-17,10.0,63,63251
一宮,2014-02-18,3.8,63,63251
一宮,2014-02-19,4.1,63,63251
一宮,2014-02-20,6.7,63,63251
一宮,2014-02-21,6.5,63,63251
一宮,2014-02-22,8.2,63,63251
一宮,2014-02-23,11.4,63,63251
一宮,2014-02-24,11.4,63,63251
一宮,2014-02-25,14.8,63,63251
一宮,2014-02-26,12.6,63,63251
一宮,2014-02-27,13.7,63,63251
一宮,2014-02-28,13.2,63,63251
