name,date,maxtemp,prec_no,points_no
香住,2002-12-01,14.2,63,63016
香住,2002-12-02,12.3,63,63016
香住,2002-12-03,14.1,63,63016
香住,2002-12-04,14.8,63,63016
香住,2002-12-05,15.8,63,63016
香住,2002-12-06,11.3,63,63016
香住,2002-12-07,10.2,63,63016
香住,2002-12-08,9.3,63,63016
香住,2002-12-09,10.6,63,63016
香住,2002-12-10,5.5,63,63016
香住,2002-12-11,3.5,63,63016
香住,2002-12-12,5.1,63,63016
香住,2002-12-13,6.9,63,63016
香住,2002-12-14,8.5,63,63016
香住,2002-12-15,12.9,63,63016
香住,2002-12-16,14.8,63,63016
香住,2002-12-17,11.3,63,63016
香住,2002-12-18,11.2,63,63016
香住,2002-12-19,11.5,63,63016
香住,2002-12-20,8.9,63,63016
香住,2002-12-21,10.4,63,63016
香住,2002-12-22,10.5,63,63016
香住,2002-12-23,9.1,63,63016
香住,2002-12-24,12.0,63,63016
香住,2002-12-25,11.3,63,63016
香住,2002-12-26,5.5,63,63016
香住,2002-12-27,6.0,63,63016
香住,2002-12-28,8.1,63,63016
香住,2002-12-29,8.2,63,63016
香住,2002-12-30,10.2,63,63016
香住,2002-12-31,5.5,63,63016
豊岡,2002-12-01,16.5,63,63051
豊岡,2002-12-02,13.8,63,63051
豊岡,2002-12-03,15.5,63,63051
豊岡,2002-12-04,15.8,63,63051
豊岡,2002-12-05,18.5,63,63051
豊岡,2002-12-06,10.7,63,63051
豊岡,2002-12-07,8.3,63,63051
豊岡,2002-12-08,8.6,63,63051
豊岡,2002-12-09,12.0,63,63051
豊岡,2002-12-10,4.8,63,63051
豊岡,2002-12-11,3.1,63,63051
豊岡,2002-12-12,7.5,63,63051
豊岡,2002-12-13,1.3,63,63051
豊岡,2002-12-14,7.6,63,63051
豊岡,2002-12-15,12.2,63,63051
豊岡,2002-12-16,13.3,63,63051
豊岡,2002-12-17,11.0,63,63051
豊岡,2002-12-18,9.3,63,63051
豊岡,2002-12-19,10.1,63,63051
豊岡,2002-12-20,9.0,63,63051
豊岡,2002-12-21,5.5,63,63051
豊岡,2002-12-22,9.8,63,63051
豊岡,2002-12-23,8.3,63,63051
豊岡,2002-12-24,12.4,63,63051
豊岡,2002-12-25,12.1,63,63051
豊岡,2002-12-26,3.8,63,63051
豊岡,2002-12-27,4.3,63,63051
豊岡,2002-12-28,8.3,63,63051
豊岡,2002-12-29,4.0,63,63051
豊岡,2002-12-30,10.7,63,63051
豊岡,2002-12-31,6.5,63,63051
和田山,2002-12-01,15.7,63,63121
和田山,2002-12-02,13.1,63,63121
和田山,2002-12-03,14.2,63,63121
和田山,2002-12-04,15.3,63,63121
和田山,2002-12-05,18.0,63,63121
和田山,2002-12-06,9.1,63,63121
和田山,2002-12-07,7.8,63,63121
和田山,2002-12-08,7.8,63,63121
和田山,2002-12-09,11.2,63,63121
和田山,2002-12-10,4.1,63,63121
和田山,2002-12-11,4.9,63,63121
和田山,2002-12-12,7.8,63,63121
和田山,2002-12-13,2.2,63,63121
和田山,2002-12-14,7.8,63,63121
和田山,2002-12-15,11.5,63,63121
和田山,2002-12-16,14.5,63,63121
和田山,2002-12-17,11.4,63,63121
和田山,2002-12-18,9.9,63,63121
和田山,2002-12-19,9.3,63,63121
和田山,2002-12-20,7.8,63,63121
和田山,2002-12-21,6.5,63,63121
和田山,2002-12-22,9.7,63,63121
和田山,2002-12-23,8.5,63,63121
和田山,2002-12-24,12.9,63,63121
和田山,2002-12-25,10.7,63,63121
和田山,2002-12-26,2.9,63,63121
和田山,2002-12-27,2.7,63,63121
和田山,2002-12-28,7.5,63,63121
和田山,2002-12-29,3.4,63,63121
和田山,2002-12-30,10.1,63,63121
和田山,2002-12-31,6.8,63,63121
生野,2002-12-01,13.9,63,63201
生野,2002-12-02,12.4,63,63201
生野,2002-12-03,13.3,63,63201
生野,2002-12-04,11.9,63,63201
生野,2002-12-05,16.0,63,63201
生野,2002-12-06,7.8,63,63201
生野,2002-12-07,6.3,63,63201
生野,2002-12-08,6.3,63,63201
生野,2002-12-09,8.3,63,63201
生野,2002-12-10,4.0,63,63201
生野,2002-12-11,3.6,63,63201
生野,2002-12-12,5.8,63,63201
生野,2002-12-13,2.5,63,63201
生野,2002-12-14,6.8,63,63201
生野,2002-12-15,10.5,63,63201
生野,2002-12-16,12.3,63,63201
生野,2002-12-17,8.7,63,63201
生野,2002-12-18,8.9,63,63201
生野,2002-12-19,7.6,63,63201
生野,2002-12-20,5.9,63,63201
生野,2002-12-21,6.6,63,63201
生野,2002-12-22,8.0,63,63201
生野,2002-12-23,7.1,63,63201
生野,2002-12-24,10.4,63,63201
生野,2002-12-25,7.3,63,63201
生野,2002-12-26,1.7,63,63201
生野,2002-12-27,1.6,63,63201
生野,2002-12-28,4.5,63,63201
生野,2002-12-29,3.6,63,63201
生野,2002-12-30,7.5,63,63201
生野,2002-12-31,5.6,63,63201
柏原,2002-12-01,15.2,63,63216
柏原,2002-12-02,14.0,63,63216
柏原,2002-12-03,14.2,63,63216
柏原,2002-12-04,14.0,63,63216
柏原,2002-12-05,17.9,63,63216
柏原,2002-12-06,9.9,63,63216
柏原,2002-12-07,7.7,63,63216
柏原,2002-12-08,7.6,63,63216
柏原,2002-12-09,9.9,63,63216
柏原,2002-12-10,6.3,63,63216
柏原,2002-12-11,6.5,63,63216
柏原,2002-12-12,8.6,63,63216
