name,date,maxtemp,prec_no,points_no
今岡,2022-01-01,2.1,66,66136
今岡,2022-01-02,5.5,66,66136
今岡,2022-01-03,8.7,66,66136
今岡,2022-01-04,6.7,66,66136
今岡,2022-01-05,5.3,66,66136
今岡,2022-01-06,7.3,66,66136
今岡,2022-01-07,4.9,66,66136
今岡,2022-01-08,8.5,66,66136
今岡,2022-01-09,10.2,66,66136
今岡,2022-01-10,10.6,66,66136
今岡,2022-01-11,7.7,66,66136
今岡,2022-01-12,1.9,66,66136
今岡,2022-01-13,3.6,66,66136
今岡,2022-01-14,3.2,66,66136
今岡,2022-01-15,5.5,66,66136
今岡,2022-01-16,6.3,66,66136
今岡,2022-01-17,7.1,66,66136
今岡,2022-01-18,2.2,66,66136
今岡,2022-01-19,4.5,66,66136
今岡,2022-01-20,2.0,66,66136
今岡,2022-01-21,1.2,66,66136
今岡,2022-01-22,5.0,66,66136
今岡,2022-01-23,1.7,66,66136
今岡,2022-01-24,5.9,66,66136
今岡,2022-01-25,6.1,66,66136
今岡,2022-01-26,9.0,66,66136
今岡,2022-01-27,8.5,66,66136
今岡,2022-01-28,7.5,66,66136
今岡,2022-01-29,8.2,66,66136
今岡,2022-01-30,7.1,66,66136
今岡,2022-01-31,7.2,66,66136
久世,2022-01-01,5.2,66,66171
久世,2022-01-02,10.2,66,66171
久世,2022-01-03,10.6,66,66171
久世,2022-01-04,9.1,66,66171
久世,2022-01-05,7.1,66,66171
久世,2022-01-06,9.0,66,66171
久世,2022-01-07,8.0,66,66171
久世,2022-01-08,10.6,66,66171
久世,2022-01-09,11.4,66,66171
久世,2022-01-10,11.1,66,66171
久世,2022-01-11,7.4,66,66171
久世,2022-01-12,5.3,66,66171
久世,2022-01-13,3.2,66,66171
久世,2022-01-14,5.1,66,66171
久世,2022-01-15,7.8,66,66171
久世,2022-01-16,9.9,66,66171
久世,2022-01-17,7.5,66,66171
久世,2022-01-18,4.4,66,66171
久世,2022-01-19,7.4,66,66171
久世,2022-01-20,4.7,66,66171
久世,2022-01-21,2.8,66,66171
久世,2022-01-22,7.2,66,66171
久世,2022-01-23,2.7,66,66171
久世,2022-01-24,7.6,66,66171
久世,2022-01-25,8.2,66,66171
久世,2022-01-26,10.3,66,66171
久世,2022-01-27,10.8,66,66171
久世,2022-01-28,9.6,66,66171
久世,2022-01-29,10.0,66,66171
久世,2022-01-30,8.1,66,66171
久世,2022-01-31,7.9,66,66171
津山,2022-01-01,4.8,66,66186
津山,2022-01-02,7.8,66,66186
津山,2022-01-03,11.5,66,66186
津山,2022-01-04,9.4,66,66186
津山,2022-01-05,5.8,66,66186
津山,2022-01-06,9.0,66,66186
津山,2022-01-07,9.0,66,66186
津山,2022-01-08,9.5,66,66186
津山,2022-01-09,11.8,66,66186
津山,2022-01-10,11.6,66,66186
津山,2022-01-11,6.9,66,66186
津山,2022-01-12,6.0,66,66186
津山,2022-01-13,4.5,66,66186
津山,2022-01-14,4.0,66,66186
津山,2022-01-15,7.8,66,66186
津山,2022-01-16,7.5,66,66186
津山,2022-01-17,9.6,66,66186
津山,2022-01-18,4.7,66,66186
津山,2022-01-19,7.9,66,66186
津山,2022-01-20,4.2,66,66186
津山,2022-01-21,4.6,66,66186
津山,2022-01-22,7.9,66,66186
津山,2022-01-23,2.3,66,66186
津山,2022-01-24,8.1,66,66186
津山,2022-01-25,7.9,66,66186
津山,2022-01-26,10.8,66,66186
津山,2022-01-27,9.7,66,66186
津山,2022-01-28,11.1,66,66186
津山,2022-01-29,11.6,66,66186
津山,2022-01-30,10.7,66,66186
津山,2022-01-31,9.3,66,66186
新見,2022-01-01,4.3,66,66221
新見,2022-01-02,7.9,66,66221
新見,2022-01-03,9.4,66,66221
新見,2022-01-04,6.9,66,66221
新見,2022-01-05,5.5,66,66221
新見,2022-01-06,6.1,66,66221
新見,2022-01-07,5.8,66,66221
新見,2022-01-08,10.0,66,66221
新見,2022-01-09,9.8,66,66221
新見,2022-01-10,9.6,66,66221
新見,2022-01-11,4.6,66,66221
新見,2022-01-12,2.6,66,66221
新見,2022-01-13,1.7,66,66221
新見,2022-01-14,2.4,66,66221
新見,2022-01-15,6.5,66,66221
新見,2022-01-16,8.3,66,66221
新見,2022-01-17,5.3,66,66221
新見,2022-01-18,2.4,66,66221
新見,2022-01-19,4.8,66,66221
新見,2022-01-20,2.4,66,66221
新見,2022-01-21,3.4,66,66221
新見,2022-01-22,7.4,66,66221
新見,2022-01-23,1.7,66,66221
新見,2022-01-24,4.8,66,66221
新見,2022-01-25,8.3,66,66221
新見,2022-01-26,7.7,66,66221
新見,2022-01-27,10.0,66,66221
新見,2022-01-28,9.4,66,66221
新見,2022-01-29,8.4,66,66221
新見,2022-01-30,5.9,66,66221
新見,2022-01-31,6.7,66,66221
福渡,2022-01-01,7.1,66,66296
福渡,2022-01-02,9.8,66,66296
福渡,2022-01-03,11.5,66,66296
福渡,2022-01-04,9.1,66,66296
福渡,2022-01-05,7.3,66,66296
福渡,2022-01-06,8.7,66,66296
福渡,2022-01-07,8.6,66,66296
福渡,2022-01-08,10.1,66,66296
福渡,2022-01-09,11.6,66,66296
福渡,2022-01-10,11.2,66,66296
福渡,2022-01-11,8.2,66,66296
福渡,2022-01-12,5.5,66,66296
福渡,2022-01-13,4.4,66,66296
福渡,2022-01-14,6.3,66,66296
福渡,2022-01-15,8.6,66,66296
福渡,2022-01-16,9.7,66,66296
福渡,2022-01-17,8.8,66,66296
福渡,2022-01-18,5.9,66,66296
福渡,2022-01-19,7.5,66,66296
福渡,2022-01-20,5.6,66,66296
福渡,2022-01-21,5.7,66,66296
福渡,2022-01-22,8.6,66,66296
福渡,2022-01-23,3.3,66,66296
福渡,2022-01-24,8.3,66,66296
福渡,2022-01-25,7.9,66,66296
福渡,2022-01-26,11.1,66,66296
福渡,2022-01-27,10.7,66,66296
福渡,2022-01-28,10.9,66,66296
福渡,2022-01-29,10.7,66,66296
福渡,2022-01-30,8.5,66,66296
福渡,2022-01-31,9.4,66,66296
和気,2022-01-01,7.5,66,66306
和気,2022-01-02,10.2,66,66306
和気,2022-01-03,12.2,66,66306
和気,2022-01-04,10.6,66,66306
和気,2022-01-05,8.0,66,66306
和気,2022-01-06,9.1,66,66306
和気,2022-01-07,8.4,66,66306
和気,2022-01-08,10.5,66,66306
和気,2022-01-09,12.5,66,66306
和気,2022-01-10,12.4,66,66306
和気,2022-01-11,8.0,66,66306
和気,2022-01-12,6.0,66,66306
和気,2022-01-13,5.1,66,66306
和気,2022-01-14,6.0,66,66306
和気,2022-01-15,9.5,66,66306
和気,2022-01-16,10.1,66,66306
和気,2022-01-17,9.2,66,66306
和気,2022-01-18,6.9,66,66306
和気,2022-01-19,8.6,66,66306
和気,2022-01-20,6.6,66,66306
和気,2022-01-21,7.2,66,66306
和気,2022-01-22,9.3,66,66306
和気,2022-01-23,4.2,66,66306
和気,2022-01-24,9.3,66,66306
和気,2022-01-25,8.3,66,66306
和気,2022-01-26,12.3,66,66306
和気,2022-01-27,11.5,66,66306
和気,2022-01-28,12.4,66,66306
和気,2022-01-29,10.9,66,66306
和気,2022-01-30,10.0,66,66306
和気,2022-01-31,10.3,66,66306
岡山,2022-01-01,8.6,66,66408
岡山,2022-01-02,10.7,66,66408
岡山,2022-01-03,12.6,66,66408
岡山,2022-01-04,10.9,66,66408
岡山,2022-01-05,8.7,66,66408
岡山,2022-01-06,9.1,66,66408
岡山,2022-01-07,10.2,66,66408
岡山,2022-01-08,10.5,66,66408
岡山,2022-01-09,12.6,66,66408
