date,year,pref,maxtemp,maxtemp_capitol,over30,over30_capitol,over35,over35_capitol,over40,over40_capitol,count
2000-01-01,2000,北海道,-1.2,,False,False,False,False,False,False,1
2000-01-02,2000,北海道,1.8,,False,False,False,False,False,False,1
2000-01-03,2000,北海道,1.5,,False,False,False,False,False,False,1
2000-01-04,2000,北海道,-0.4,,False,False,False,False,False,False,1
2000-01-05,2000,北海道,0.7,,False,False,False,False,False,False,1
2000-01-06,2000,北海道,3.4,,False,False,False,False,False,False,1
2000-01-07,2000,北海道,3.5,,False,False,False,False,False,False,1
2000-01-08,2000,北海道,-2.3,,False,False,False,False,False,False,1
2000-01-09,2000,北海道,0.0,,False,False,False,False,False,False,1
2000-01-10,2000,北海道,0.4,,False,False,False,False,False,False,1
2000-01-11,2000,北海道,-0.1,,False,False,False,False,False,False,1
2000-01-12,2000,北海道,-0.7,,False,False,False,False,False,False,1
2000-01-13,2000,北海道,1.7,,False,False,False,False,False,False,1
2000-01-14,2000,北海道,0.9,,False,False,False,False,False,False,1
2000-01-15,2000,北海道,-1.4,,False,False,False,False,False,False,1
2000-01-16,2000,北海道,0.1,,False,False,False,False,False,False,1
2000-01-17,2000,北海道,0.2,,False,False,False,False,False,False,1
2000-01-18,2000,北海道,-2.5,,False,False,False,False,False,False,1
2000-01-19,2000,北海道,-1.5,,False,False,False,False,False,False,1
2000-01-20,2000,北海道,-0.8,,False,False,False,False,False,False,1
2000-01-21,2000,北海道,-5.5,,False,False,False,False,False,False,1
2000-01-22,2000,北海道,-3.7,,False,False,False,False,False,False,1
2000-01-23,2000,北海道,-4.0,,False,False,False,False,False,False,1
2000-01-24,2000,北海道,-6.1,,False,False,False,False,False,False,1
2000-01-25,2000,北海道,-10.3,,False,False,False,False,False,False,1
2000-01-26,2000,北海道,-8.0,,False,False,False,False,False,False,1
2000-01-27,2000,北海道,-1.4,,False,False,False,False,False,False,1
2000-01-28,2000,北海道,-0.4,,False,False,False,False,False,False,1
2000-01-29,2000,北海道,1.4,,False,False,False,False,False,False,1
2000-01-30,2000,北海道,-4.7,,False,False,False,False,False,False,1
2000-01-31,2000,北海道,-2.5,,False,False,False,False,False,False,1
2000-02-01,2000,北海道,0.0,,False,False,False,False,False,False,1
2000-02-02,2000,北海道,-1.7,,False,False,False,False,False,False,1
2000-02-03,2000,北海道,0.7,,False,False,False,False,False,False,1
2000-02-04,2000,北海道,-1.9,,False,False,False,False,False,False,1
2000-02-05,2000,北海道,-0.5,,False,False,False,False,False,False,1
2000-02-06,2000,北海道,-1.1,,False,False,False,False,False,False,1
2000-02-07,2000,北海道,-3.0,,False,False,False,False,False,False,1
2000-02-08,2000,北海道,-4.3,,False,False,False,False,False,False,1
2000-02-09,2000,北海道,-4.4,,False,False,False,False,False,False,1
2000-02-10,2000,北海道,-2.9,,False,False,False,False,False,False,1
2000-02-11,2000,北海道,-1.6,,False,False,False,False,False,False,1
2000-02-12,2000,北海道,-3.5,,False,False,False,False,False,False,1
2000-02-13,2000,北海道,-4.3,,False,False,False,False,False,False,1
2000-02-14,2000,北海道,-2.5,,False,False,False,False,False,False,1
2000-02-15,2000,北海道,-5.7,,False,False,False,False,False,False,1
2000-02-16,2000,北海道,-2.4,,False,False,False,False,False,False,1
2000-02-17,2000,北海道,-0.8,,False,False,False,False,False,False,1
2000-02-18,2000,北海道,-1.6,,False,False,False,False,False,False,1
2000-02-19,2000,北海道,-0.2,,False,False,False,False,False,False,1
2000-02-20,2000,北海道,1.0,,False,False,False,False,False,False,1
2000-02-21,2000,北海道,-3.3,,False,False,False,False,False,False,1
2000-02-22,2000,北海道,-4.6,,False,False,False,False,False,False,1
2000-02-23,2000,北海道,-5.2,,False,False,False,False,False,False,1
2000-02-24,2000,北海道,-5.8,,False,False,False,False,False,False,1
2000-02-25,2000,北海道,-4.2,,False,False,False,False,False,False,1
2000-02-26,2000,北海道,-3.4,,False,False,False,False,False,False,1
2000-02-27,2000,北海道,-3.2,,False,False,False,False,False,False,1
2000-02-28,2000,北海道,-2.8,,False,False,False,False,False,False,1
2000-02-29,2000,北海道,-2.8,,False,False,False,False,False,False,1
2000-03-01,2000,北海道,1.5,,False,False,False,False,False,False,1
2000-03-02,2000,北海道,1.8,,False,False,False,False,False,False,1
2000-03-03,2000,北海道,5.5,,False,False,False,False,False,False,1
2000-03-04,2000,北海道,8.3,,False,False,False,False,False,False,1
2000-03-05,2000,北海道,3.5,,False,False,False,False,False,False,1
2000-03-06,2000,北海道,2.5,,False,False,False,False,False,False,1
2000-03-07,2000,北海道,1.3,,False,False,False,False,False,False,1
2000-03-08,2000,北海道,-2.9,,False,False,False,False,False,False,1
2000-03-09,2000,北海道,-3.6,,False,False,False,False,False,False,1
2000-03-10,2000,北海道,-3.5,,False,False,False,False,False,False,1
2000-03-11,2000,北海道,-0.5,,False,False,False,False,False,False,1
2000-03-12,2000,北海道,-0.7,,False,False,False,False,False,False,1
2000-03-13,2000,北海道,-1.1,,False,False,False,False,False,False,1
2000-03-14,2000,北海道,0.7,,False,False,False,False,False,False,1
2000-03-15,2000,北海道,2.1,,False,False,False,False,False,False,1
2000-03-16,2000,北海道,3.2,,False,False,False,False,False,False,1
2000-03-17,2000,北海道,-1.2,,False,False,False,False,False,False,1
2000-03-18,2000,北海道,3.0,,False,False,False,False,False,False,1
2000-03-19,2000,北海道,2.4,,False,False,False,False,False,False,1
2000-03-20,2000,北海道,0.2,,False,False,False,False,False,False,1
2000-03-21,2000,北海道,-1.0,,False,False,False,False,False,False,1
2000-03-22,2000,北海道,-0.6,,False,False,False,False,False,False,1
2000-03-23,2000,北海道,0.8,,False,False,False,False,False,False,1
2000-03-24,2000,北海道,3.9,,False,False,False,False,False,False,1
2000-03-25,2000,北海道,-0.5,,False,False,False,False,False,False,1
2000-03-26,2000,北海道,-0.3,,False,False,False,False,False,False,1
2000-03-27,2000,北海道,1.8,,False,False,False,False,False,False,1
2000-03-28,2000,北海道,5.4,,False,False,False,False,False,False,1
2000-03-29,2000,北海道,6.6,,False,False,False,False,False,False,1
2000-03-30,2000,北海道,2.5,,False,False,False,False,False,False,1
2000-03-31,2000,北海道,7.2,,False,False,False,False,False,False,1
2000-04-01,2000,北海道,2.6,,False,False,False,False,False,False,1
2000-04-02,2000,北海道,3.9,,False,False,False,False,False,False,1
2000-04-03,2000,北海道,6.8,,False,False,False,False,False,False,1
2000-04-04,2000,北海道,10.4,,False,False,False,False,False,False,1
2000-04-05,2000,北海道,12.3,,False,False,False,False,False,False,1
2000-04-06,2000,北海道,6.4,,False,False,False,False,False,False,1
2000-04-07,2000,北海道,11.0,,False,False,False,False,False,False,1
2000-04-08,2000,北海道,7.7,,False,False,False,False,False,False,1
2000-04-09,2000,北海道,10.5,,False,False,False,False,False,False,1
2000-04-10,2000,北海道,15.0,,False,False,False,False,False,False,1
2000-04-11,2000,北海道,8.6,,False,False,False,False,False,False,1
2000-04-12,2000,北海道,5.7,,False,False,False,False,False,False,1
2000-04-13,2000,北海道,9.5,,False,False,False,False,False,False,1
2000-04-14,2000,北海道,9.3,,False,False,False,False,False,False,1
2000-04-15,2000,北海道,5.2,,False,False,False,False,False,False,1
2000-04-16,2000,北海道,2.4,,False,False,False,False,False,False,1
2000-04-17,2000,北海道,4.4,,False,False,False,False,False,False,1
2000-04-18,2000,北海道,7.0,,False,False,False,False,False,False,1
2000-04-19,2000,北海道,6.8,,False,False,False,False,False,False,1
2000-04-20,2000,北海道,12.5,,False,False,False,False,False,False,1
2000-04-21,2000,北海道,12.3,,False,False,False,False,False,False,1
2000-04-22,2000,北海道,13.9,,False,False,False,False,False,False,1
2000-04-23,2000,北海道,7.7,,False,False,False,False,False,False,1
2000-04-24,2000,北海道,8.3,,False,False,False,False,False,False,1
2000-04-25,2000,北海道,6.5,,False,False,False,False,False,False,1
2000-04-26,2000,北海道,6.9,,False,False,False,False,False,False,1
2000-04-27,2000,北海道,6.7,,False,False,False,False,False,False,1
2000-04-28,2000,北海道,5.5,,False,False,False,False,False,False,1
2000-04-29,2000,北海道,10.1,,False,False,False,False,False,False,1
2000-04-30,2000,北海道,12.1,,False,False,False,False,False,False,1
2000-05-01,2000,北海道,15.9,,False,False,False,False,False,False,1
2000-05-02,2000,北海道,18.1,,False,False,False,False,False,False,1
2000-05-03,2000,北海道,19.9,,False,False,False,False,False,False,1
2000-05-04,2000,北海道,16.9,,False,False,False,False,False,False,1
2000-05-05,2000,北海道,16.3,,False,False,False,False,False,False,1
2000-05-06,2000,北海道,17.7,,False,False,False,False,False,False,1
2000-05-07,2000,北海道,21.1,,False,False,False,False,False,False,1
2000-05-08,2000,北海道,19.9,,False,False,False,False,False,False,1
2000-05-09,2000,北海道,16.7,,False,False,False,False,False,False,1
2000-05-10,2000,北海道,13.7,,False,False,False,False,False,False,1
2000-05-11,2000,北海道,14.4,,False,False,False,False,False,False,1
2000-05-12,2000,北海道,16.9,,False,False,False,False,False,False,1
2000-05-13,2000,北海道,16.4,,False,False,False,False,False,False,1
2000-05-14,2000,北海道,16.8,,False,False,False,False,False,False,1
2000-05-15,2000,北海道,10.6,,False,False,False,False,False,False,1
2000-05-16,2000,北海道,12.8,,False,False,False,False,False,False,1
2000-05-17,2000,北海道,14.7,,False,False,False,False,False,False,1
2000-05-18,2000,北海道,17.4,,False,False,False,False,False,False,1
2000-05-19,2000,北海道,21.8,,False,False,False,False,False,False,1
2000-05-20,2000,北海道,20.6,,False,False,False,False,False,False,1
2000-05-21,2000,北海道,19.3,,False,False,False,False,False,False,1
2000-05-22,2000,北海道,17.3,,False,False,False,False,False,False,1
2000-05-23,2000,北海道,17.0,,False,False,False,False,False,False,1
2000-05-24,2000,北海道,18.3,,False,False,False,False,False,False,1
2000-05-25,2000,北海道,22.8,,False,False,False,False,False,False,1
2000-05-26,2000,北海道,20.3,,False,False,False,False,False,False,1
2000-05-27,2000,北海道,23.7,,False,False,False,False,False,False,1
2000-05-28,2000,北海道,15.5,,False,False,False,False,False,False,1
2000-05-29,2000,北海道,23.5,,False,False,False,False,False,False,1
2000-05-30,2000,北海道,20.1,,False,False,False,False,False,False,1
2000-05-31,2000,北海道,20.2,,False,False,False,False,False,False,1
2000-06-01,2000,北海道,15.8,,False,False,False,False,False,False,1
2000-06-02,2000,北海道,15.2,,False,False,False,False,False,False,1
2000-06-03,2000,北海道,13.2,,False,False,False,False,False,False,1
2000-06-04,2000,北海道,14.9,,False,False,False,False,False,False,1
2000-06-05,2000,北海道,20.6,,False,False,False,False,False,False,1
2000-06-06,2000,北海道,17.9,,False,False,False,False,False,False,1
2000-06-07,2000,北海道,12.9,,False,False,False,False,False,False,1
2000-06-08,2000,北海道,13.1,,False,False,False,False,False,False,1
2000-06-09,2000,北海道,13.1,,False,False,False,False,False,False,1
2000-06-10,2000,北海道,15.0,,False,False,False,False,False,False,1
2000-06-11,2000,北海道,19.3,,False,False,False,False,False,False,1
2000-06-12,2000,北海道,21.5,,False,False,False,False,False,False,1
2000-06-13,2000,北海道,26.5,,False,False,False,False,False,False,1
2000-06-14,2000,北海道,19.2,,False,False,False,False,False,False,1
2000-06-15,2000,北海道,20.7,,False,False,False,False,False,False,1
2000-06-16,2000,北海道,24.9,,False,False,False,False,False,False,1
2000-06-17,2000,北海道,25.9,,False,False,False,False,False,False,1
2000-06-18,2000,北海道,28.5,,False,False,False,False,False,False,1
2000-06-19,2000,北海道,16.3,,False,False,False,False,False,False,1
2000-06-20,2000,北海道,23.1,,False,False,False,False,False,False,1
2000-06-21,2000,北海道,22.2,,False,False,False,False,False,False,1
2000-06-22,2000,北海道,24.4,,False,False,False,False,False,False,1
2000-06-23,2000,北海道,24.6,,False,False,False,False,False,False,1
2000-06-24,2000,北海道,24.1,,False,False,False,False,False,False,1
2000-06-25,2000,北海道,25.2,,False,False,False,False,False,False,1
2000-06-26,2000,北海道,25.4,,False,False,False,False,False,False,1
2000-06-27,2000,北海道,23.8,,False,False,False,False,False,False,1
2000-06-28,2000,北海道,18.1,,False,False,False,False,False,False,1
2000-06-29,2000,北海道,23.3,,False,False,False,False,False,False,1
2000-06-30,2000,北海道,24.0,,False,False,False,False,False,False,1
2000-07-01,2000,北海道,21.9,,False,False,False,False,False,False,1
2000-07-02,2000,北海道,23.3,,False,False,False,False,False,False,1
2000-07-03,2000,北海道,24.9,,False,False,False,False,False,False,1
2000-07-04,2000,北海道,25.3,,False,False,False,False,False,False,1
2000-07-05,2000,北海道,23.3,,False,False,False,False,False,False,1
2000-07-06,2000,北海道,19.4,,False,False,False,False,False,False,1
2000-07-07,2000,北海道,23.8,,False,False,False,False,False,False,1
2000-07-08,2000,北海道,24.4,,False,False,False,False,False,False,1
2000-07-09,2000,北海道,22.6,,False,False,False,False,False,False,1
2000-07-10,2000,北海道,27.0,,False,False,False,False,False,False,1
2000-07-11,2000,北海道,27.1,,False,False,False,False,False,False,1
2000-07-12,2000,北海道,28.8,,False,False,False,False,False,False,1
2000-07-13,2000,北海道,25.6,,False,False,False,False,False,False,1
2000-07-14,2000,北海道,31.0,,True,False,False,False,False,False,1
2000-07-15,2000,北海道,23.7,,False,False,False,False,False,False,1
2000-07-16,2000,北海道,20.9,,False,False,False,False,False,False,1
2000-07-17,2000,北海道,22.1,,False,False,False,False,False,False,1
2000-07-18,2000,北海道,20.9,,False,False,False,False,False,False,1
2000-07-19,2000,北海道,22.9,,False,False,False,False,False,False,1
2000-07-20,2000,北海道,24.5,,False,False,False,False,False,False,1
2000-07-21,2000,北海道,24.0,,False,False,False,False,False,False,1
2000-07-22,2000,北海道,29.6,,False,False,False,False,False,False,1
2000-07-23,2000,北海道,28.3,,False,False,False,False,False,False,1
2000-07-24,2000,北海道,28.0,,False,False,False,False,False,False,1
2000-07-25,2000,北海道,24.6,,False,False,False,False,False,False,1
2000-07-26,2000,北海道,25.9,,False,False,False,False,False,False,1
2000-07-27,2000,北海道,26.3,,False,False,False,False,False,False,1
2000-07-28,2000,北海道,27.4,,False,False,False,False,False,False,1
2000-07-29,2000,北海道,27.3,,False,False,False,False,False,False,1
2000-07-30,2000,北海道,31.5,,True,False,False,False,False,False,1
2000-07-31,2000,北海道,35.0,,True,False,True,False,False,False,1
2000-08-01,2000,北海道,34.6,,True,False,False,False,False,False,1
2000-08-02,2000,北海道,29.1,,False,False,False,False,False,False,1
2000-08-03,2000,北海道,25.4,,False,False,False,False,False,False,1
2000-08-04,2000,北海道,26.5,,False,False,False,False,False,False,1
2000-08-05,2000,北海道,26.9,,False,False,False,False,False,False,1
2000-08-06,2000,北海道,28.7,,False,False,False,False,False,False,1
2000-08-07,2000,北海道,27.3,,False,False,False,False,False,False,1
2000-08-08,2000,北海道,25.2,,False,False,False,False,False,False,1
2000-08-09,2000,北海道,27.9,,False,False,False,False,False,False,1
2000-08-10,2000,北海道,28.6,,False,False,False,False,False,False,1
2000-08-11,2000,北海道,24.9,,False,False,False,False,False,False,1
2000-08-12,2000,北海道,24.9,,False,False,False,False,False,False,1
2000-08-13,2000,北海道,30.1,,True,False,False,False,False,False,1
2000-08-14,2000,北海道,31.5,,True,False,False,False,False,False,1
2000-08-15,2000,北海道,28.1,,False,False,False,False,False,False,1
2000-08-16,2000,北海道,28.9,,False,False,False,False,False,False,1
2000-08-17,2000,北海道,30.0,,True,False,False,False,False,False,1
2000-08-18,2000,北海道,27.5,,False,False,False,False,False,False,1
2000-08-19,2000,北海道,25.2,,False,False,False,False,False,False,1
2000-08-20,2000,北海道,26.0,,False,False,False,False,False,False,1
2000-08-21,2000,北海道,24.8,,False,False,False,False,False,False,1
2000-08-22,2000,北海道,30.3,,True,False,False,False,False,False,1
2000-08-23,2000,北海道,28.9,,False,False,False,False,False,False,1
2000-08-24,2000,北海道,28.4,,False,False,False,False,False,False,1
2000-08-25,2000,北海道,27.9,,False,False,False,False,False,False,1
2000-08-26,2000,北海道,25.0,,False,False,False,False,False,False,1
2000-08-27,2000,北海道,23.0,,False,False,False,False,False,False,1
2000-08-28,2000,北海道,24.2,,False,False,False,False,False,False,1
2000-08-29,2000,北海道,24.3,,False,False,False,False,False,False,1
2000-08-30,2000,北海道,27.2,,False,False,False,False,False,False,1
2000-08-31,2000,北海道,26.2,,False,False,False,False,False,False,1
2000-09-01,2000,北海道,25.8,,False,False,False,False,False,False,1
2000-09-02,2000,北海道,21.8,,False,False,False,False,False,False,1
2000-09-03,2000,北海道,20.0,,False,False,False,False,False,False,1
2000-09-04,2000,北海道,23.2,,False,False,False,False,False,False,1
2000-09-05,2000,北海道,26.8,,False,False,False,False,False,False,1
2000-09-06,2000,北海道,22.0,,False,False,False,False,False,False,1
2000-09-07,2000,北海道,24.1,,False,False,False,False,False,False,1
2000-09-08,2000,北海道,21.9,,False,False,False,False,False,False,1
2000-09-09,2000,北海道,20.4,,False,False,False,False,False,False,1
2000-09-10,2000,北海道,20.7,,False,False,False,False,False,False,1
2000-09-11,2000,北海道,22.1,,False,False,False,False,False,False,1
2000-09-12,2000,北海道,24.0,,False,False,False,False,False,False,1
2000-09-13,2000,北海道,23.1,,False,False,False,False,False,False,1
2000-09-14,2000,北海道,19.3,,False,False,False,False,False,False,1
2000-09-15,2000,北海道,20.8,,False,False,False,False,False,False,1
2000-09-16,2000,北海道,29.6,,False,False,False,False,False,False,1
2000-09-17,2000,北海道,30.7,,True,False,False,False,False,False,1
2000-09-18,2000,北海道,23.7,,False,False,False,False,False,False,1
2000-09-19,2000,北海道,22.4,,False,False,False,False,False,False,1
2000-09-20,2000,北海道,23.9,,False,False,False,False,False,False,1
2000-09-21,2000,北海道,23.7,,False,False,False,False,False,False,1
2000-09-22,2000,北海道,22.1,,False,False,False,False,False,False,1
2000-09-23,2000,北海道,21.9,,False,False,False,False,False,False,1
2000-09-24,2000,北海道,20.2,,False,False,False,False,False,False,1
2000-09-25,2000,北海道,16.4,,False,False,False,False,False,False,1
2000-09-26,2000,北海道,17.1,,False,False,False,False,False,False,1
2000-09-27,2000,北海道,17.3,,False,False,False,False,False,False,1
2000-09-28,2000,北海道,16.1,,False,False,False,False,False,False,1
2000-09-29,2000,北海道,20.3,,False,False,False,False,False,False,1
2000-09-30,2000,北海道,17.9,,False,False,False,False,False,False,1
2000-10-01,2000,北海道,20.9,,False,False,False,False,False,False,1
2000-10-02,2000,北海道,16.4,,False,False,False,False,False,False,1
2000-10-03,2000,北海道,15.2,,False,False,False,False,False,False,1
2000-10-04,2000,北海道,19.9,,False,False,False,False,False,False,1
2000-10-05,2000,北海道,16.7,,False,False,False,False,False,False,1
2000-10-06,2000,北海道,17.4,,False,False,False,False,False,False,1
2000-10-07,2000,北海道,15.9,,False,False,False,False,False,False,1
2000-10-08,2000,北海道,16.5,,False,False,False,False,False,False,1
2000-10-09,2000,北海道,19.8,,False,False,False,False,False,False,1
2000-10-10,2000,北海道,17.4,,False,False,False,False,False,False,1
2000-10-11,2000,北海道,17.7,,False,False,False,False,False,False,1
2000-10-12,2000,北海道,12.4,,False,False,False,False,False,False,1
2000-10-13,2000,北海道,12.0,,False,False,False,False,False,False,1
2000-10-14,2000,北海道,13.9,,False,False,False,False,False,False,1
2000-10-15,2000,北海道,16.3,,False,False,False,False,False,False,1
2000-10-16,2000,北海道,12.9,,False,False,False,False,False,False,1
2000-10-17,2000,北海道,16.5,,False,False,False,False,False,False,1
2000-10-18,2000,北海道,11.6,,False,False,False,False,False,False,1
2000-10-19,2000,北海道,11.4,,False,False,False,False,False,False,1
2000-10-20,2000,北海道,15.1,,False,False,False,False,False,False,1
2000-10-21,2000,北海道,14.7,,False,False,False,False,False,False,1
2000-10-22,2000,北海道,11.5,,False,False,False,False,False,False,1
2000-10-23,2000,北海道,13.8,,False,False,False,False,False,False,1
2000-10-24,2000,北海道,15.0,,False,False,False,False,False,False,1
2000-10-25,2000,北海道,14.9,,False,False,False,False,False,False,1
2000-10-26,2000,北海道,7.9,,False,False,False,False,False,False,1
2000-10-27,2000,北海道,9.1,,False,False,False,False,False,False,1
2000-10-28,2000,北海道,9.8,,False,False,False,False,False,False,1
2000-10-29,2000,北海道,10.8,,False,False,False,False,False,False,1
2000-10-30,2000,北海道,9.2,,False,False,False,False,False,False,1
2000-10-31,2000,北海道,12.1,,False,False,False,False,False,False,1
2000-11-01,2000,北海道,12.6,,False,False,False,False,False,False,1
2000-11-02,2000,北海道,9.6,,False,False,False,False,False,False,1
2000-11-03,2000,北海道,12.5,,False,False,False,False,False,False,1
2000-11-04,2000,北海道,10.2,,False,False,False,False,False,False,1
2000-11-05,2000,北海道,15.9,,False,False,False,False,False,False,1
2000-11-06,2000,北海道,10.9,,False,False,False,False,False,False,1
2000-11-07,2000,北海道,13.0,,False,False,False,False,False,False,1
2000-11-08,2000,北海道,4.0,,False,False,False,False,False,False,1
2000-11-09,2000,北海道,2.8,,False,False,False,False,False,False,1
2000-11-10,2000,北海道,1.7,,False,False,False,False,False,False,1
2000-11-11,2000,北海道,2.2,,False,False,False,False,False,False,1
2000-11-12,2000,北海道,5.4,,False,False,False,False,False,False,1
2000-11-13,2000,北海道,4.3,,False,False,False,False,False,False,1
2000-11-14,2000,北海道,9.8,,False,False,False,False,False,False,1
2000-11-15,2000,北海道,9.1,,False,False,False,False,False,False,1
2000-11-16,2000,北海道,0.3,,False,False,False,False,False,False,1
2000-11-17,2000,北海道,1.2,,False,False,False,False,False,False,1
2000-11-18,2000,北海道,0.6,,False,False,False,False,False,False,1
2000-11-19,2000,北海道,-0.6,,False,False,False,False,False,False,1
2000-11-20,2000,北海道,2.5,,False,False,False,False,False,False,1
2000-11-21,2000,北海道,4.3,,False,False,False,False,False,False,1
2000-11-22,2000,北海道,0.2,,False,False,False,False,False,False,1
2000-11-23,2000,北海道,5.5,,False,False,False,False,False,False,1
2000-11-24,2000,北海道,2.7,,False,False,False,False,False,False,1
2000-11-25,2000,北海道,-1.5,,False,False,False,False,False,False,1
2000-11-26,2000,北海道,1.8,,False,False,False,False,False,False,1
2000-11-27,2000,北海道,0.4,,False,False,False,False,False,False,1
2000-11-28,2000,北海道,-1.7,,False,False,False,False,False,False,1
2000-11-29,2000,北海道,-2.2,,False,False,False,False,False,False,1
2000-11-30,2000,北海道,-1.4,,False,False,False,False,False,False,1
2000-12-01,2000,北海道,1.9,,False,False,False,False,False,False,1
2000-12-02,2000,北海道,6.1,,False,False,False,False,False,False,1
2000-12-03,2000,北海道,5.4,,False,False,False,False,False,False,1
2000-12-04,2000,北海道,-2.3,,False,False,False,False,False,False,1
2000-12-05,2000,北海道,-1.1,,False,False,False,False,False,False,1
2000-12-06,2000,北海道,-0.5,,False,False,False,False,False,False,1
2000-12-07,2000,北海道,0.0,,False,False,False,False,False,False,1
2000-12-08,2000,北海道,-0.1,,False,False,False,False,False,False,1
2000-12-09,2000,北海道,-0.2,,False,False,False,False,False,False,1
2000-12-10,2000,北海道,-0.4,,False,False,False,False,False,False,1
2000-12-11,2000,北海道,-5.7,,False,False,False,False,False,False,1
2000-12-12,2000,北海道,-6.4,,False,False,False,False,False,False,1
2000-12-13,2000,北海道,-3.7,,False,False,False,False,False,False,1
2000-12-14,2000,北海道,-1.6,,False,False,False,False,False,False,1
2000-12-15,2000,北海道,1.9,,False,False,False,False,False,False,1
2000-12-16,2000,北海道,1.2,,False,False,False,False,False,False,1
2000-12-17,2000,北海道,-3.2,,False,False,False,False,False,False,1
2000-12-18,2000,北海道,-1.2,,False,False,False,False,False,False,1
2000-12-19,2000,北海道,-0.4,,False,False,False,False,False,False,1
2000-12-20,2000,北海道,-1.3,,False,False,False,False,False,False,1
2000-12-21,2000,北海道,0.3,,False,False,False,False,False,False,1
2000-12-22,2000,北海道,-3.6,,False,False,False,False,False,False,1
2000-12-23,2000,北海道,-0.5,,False,False,False,False,False,False,1
2000-12-24,2000,北海道,0.4,,False,False,False,False,False,False,1
2000-12-25,2000,北海道,-5.9,,False,False,False,False,False,False,1
2000-12-26,2000,北海道,-1.5,,False,False,False,False,False,False,1
2000-12-27,2000,北海道,-2.6,,False,False,False,False,False,False,1
2000-12-28,2000,北海道,-3.9,,False,False,False,False,False,False,1
2000-12-29,2000,北海道,-4.7,,False,False,False,False,False,False,1
2000-12-30,2000,北海道,-3.0,,False,False,False,False,False,False,1
2000-12-31,2000,北海道,3.3,,False,False,False,False,False,False,1
2001-01-01,2001,北海道,3.0,,False,False,False,False,False,False,1
2001-01-02,2001,北海道,-2.2,,False,False,False,False,False,False,1
2001-01-03,2001,北海道,1.0,,False,False,False,False,False,False,1
2001-01-04,2001,北海道,1.0,,False,False,False,False,False,False,1
2001-01-05,2001,北海道,-2.0,,False,False,False,False,False,False,1
2001-01-06,2001,北海道,-3.9,,False,False,False,False,False,False,1
2001-01-07,2001,北海道,-6.8,,False,False,False,False,False,False,1
2001-01-08,2001,北海道,-6.8,,False,False,False,False,False,False,1
2001-01-09,2001,北海道,-2.8,,False,False,False,False,False,False,1
2001-01-10,2001,北海道,1.2,,False,False,False,False,False,False,1
2001-01-11,2001,北海道,-6.3,,False,False,False,False,False,False,1
2001-01-12,2001,北海道,-7.7,,False,False,False,False,False,False,1
2001-01-13,2001,北海道,-5.0,,False,False,False,False,False,False,1
2001-01-14,2001,北海道,-8.1,,False,False,False,False,False,False,1
2001-01-15,2001,北海道,-9.2,,False,False,False,False,False,False,1
2001-01-16,2001,北海道,-8.1,,False,False,False,False,False,False,1
2001-01-17,2001,北海道,-7.0,,False,False,False,False,False,False,1
2001-01-18,2001,北海道,-5.0,,False,False,False,False,False,False,1
2001-01-19,2001,北海道,-1.5,,False,False,False,False,False,False,1
2001-01-20,2001,北海道,-1.0,,False,False,False,False,False,False,1
2001-01-21,2001,北海道,-1.8,,False,False,False,False,False,False,1
2001-01-22,2001,北海道,-5.4,,False,False,False,False,False,False,1
2001-01-23,2001,北海道,-5.6,,False,False,False,False,False,False,1
2001-01-24,2001,北海道,-2.5,,False,False,False,False,False,False,1
2001-01-25,2001,北海道,0.4,,False,False,False,False,False,False,1
2001-01-26,2001,北海道,-4.6,,False,False,False,False,False,False,1
2001-01-27,2001,北海道,-5.3,,False,False,False,False,False,False,1
2001-01-28,2001,北海道,-0.9,,False,False,False,False,False,False,1
2001-01-29,2001,北海道,-0.7,,False,False,False,False,False,False,1
2001-01-30,2001,北海道,-2.2,,False,False,False,False,False,False,1
2001-01-31,2001,北海道,-4.7,,False,False,False,False,False,False,1
2001-02-01,2001,北海道,1.5,,False,False,False,False,False,False,1
2001-02-02,2001,北海道,-0.9,,False,False,False,False,False,False,1
2001-02-03,2001,北海道,-8.1,,False,False,False,False,False,False,1
2001-02-04,2001,北海道,-7.5,,False,False,False,False,False,False,1
2001-02-05,2001,北海道,-6.8,,False,False,False,False,False,False,1
2001-02-06,2001,北海道,-7.5,,False,False,False,False,False,False,1
2001-02-07,2001,北海道,-7.9,,False,False,False,False,False,False,1
2001-02-08,2001,北海道,-8.7,,False,False,False,False,False,False,1
2001-02-09,2001,北海道,-5.8,,False,False,False,False,False,False,1
2001-02-10,2001,北海道,-5.9,,False,False,False,False,False,False,1
2001-02-11,2001,北海道,-9.5,,False,False,False,False,False,False,1
2001-02-12,2001,北海道,-10.9,,False,False,False,False,False,False,1
2001-02-13,2001,北海道,-9.6,,False,False,False,False,False,False,1
2001-02-14,2001,北海道,-10.8,,False,False,False,False,False,False,1
2001-02-15,2001,北海道,-8.8,,False,False,False,False,False,False,1
2001-02-16,2001,北海道,-5.9,,False,False,False,False,False,False,1
2001-02-17,2001,北海道,-3.6,,False,False,False,False,False,False,1
2001-02-18,2001,北海道,-0.3,,False,False,False,False,False,False,1
2001-02-19,2001,北海道,-6.0,,False,False,False,False,False,False,1
2001-02-20,2001,北海道,-0.5,,False,False,False,False,False,False,1
2001-02-21,2001,北海道,2.8,,False,False,False,False,False,False,1
