year,pref,over30,over30_capitol,over35,over35_capitol,over40,over40_capitol,over30_ytd,over30_capitol_ytd,over35_ytd,over35_capitol_ytd,over40_ytd,over40_capitol_ytd
2018.0,宮城県,52,36,14,2,0,0,43,30,11,2,0,0
2018.0,山形県,62,53,20,14,0,0,50,43,17,11,0,0
2018.0,福島県,81,64,33,26,0,0,62,51,28,24,0,0
2018.0,茨城県,86,58,35,9,0,0,64,42,27,6,0,0
2018.0,栃木県,83,65,37,16,0,0,64,49,30,14,0,0
2018.0,群馬県,89,72,41,32,0,0,67,58,34,27,0,0
2018.0,埼玉県,84,70,40,23,1,0,62,49,32,18,1,0
2018.0,東京都,170,68,30,12,1,0,93,48,24,8,1,0
2018.0,千葉県,75,66,27,5,0,0,52,46,20,4,0,0
2018.0,神奈川県,74,61,14,7,0,0,51,43,10,5,0,0
2018.0,長野県,83,63,37,18,0,0,62,51,30,13,0,0
2018.0,山梨県,96,86,37,31,1,1,70,63,30,26,1,1
2018.0,静岡県,92,70,24,4,0,0,62,48,19,3,0,0
2018.0,愛知県,86,80,37,36,1,1,59,54,30,29,1,1
2018.0,岐阜県,97,79,43,34,6,0,68,54,34,29,6,0
2018.0,三重県,85,61,36,12,0,0,59,45,30,8,0,0
2018.0,新潟県,71,49,24,4,1,0,53,38,19,3,0,0
2018.0,富山県,72,68,25,22,0,0,54,52,19,16,0,0
2018.0,石川県,72,64,20,10,0,0,54,47,14,5,0,0
2018.0,福井県,78,73,28,24,0,0,57,55,22,18,0,0
2018.0,滋賀県,74,66,30,22,0,0,53,49,24,19,0,0
2018.0,京都府,86,75,38,32,0,0,64,55,30,26,0,0
2018.0,大阪府,81,74,36,27,0,0,56,52,30,23,0,0
2018.0,兵庫県,91,61,39,12,0,0,67,44,30,10,0,0
2018.0,奈良県,80,72,29,29,0,0,58,53,24,24,0,0
2018.0,和歌山県,82,73,28,12,0,0,55,50,24,10,0,0
2018.0,岡山県,78,72,35,30,0,0,55,52,28,23,0,0
2018.0,広島県,83,66,41,28,0,0,59,45,32,24,0,0
2018.0,島根県,79,57,37,19,0,0,59,42,28,13,0,0
2018.0,鳥取県,80,74,32,23,0,0,59,53,23,16,0,0
2018.0,徳島県,82,64,30,12,0,0,54,46,27,12,0,0
2018.0,香川県,82,68,36,24,0,0,58,48,30,20,0,0
2018.0,愛媛県,91,69,35,13,0,0,59,48,26,9,0,0
2018.0,高知県,90,67,26,5,0,0,58,44,24,5,0,0
2018.0,山口県,81,72,41,35,0,0,57,51,32,28,0,0
2018.0,福岡県,95,75,46,16,0,0,66,50,35,10,0,0
2018.0,大分県,96,71,47,14,0,0,68,48,35,10,0,0
2018.0,長崎県,86,65,34,7,0,0,57,45,28,6,0,0
2018.0,佐賀県,86,82,39,36,0,0,61,57,32,29,0,0
2018.0,熊本県,108,85,44,41,0,0,70,57,34,31,0,0
2018.0,宮崎県,96,61,22,0,0,0,65,42,20,0,0,0
2018.0,鹿児島県,133,84,29,7,0,0,90,52,27,7,0,0
2019.0,北海道,41,18,7,0,0,0,34,16,7,0,0,0
2019.0,青森県,37,26,6,1,0,0,27,19,5,1,0,0
2019.0,秋田県,56,30,12,1,0,0,42,23,10,1,0,0
2019.0,岩手県,49,31,15,3,0,0,36,24,12,3,0,0
2019.0,宮城県,39,29,9,2,0,0,27,21,9,2,0,0
2019.0,山形県,56,43,14,11,1,0,40,34,12,9,1,0
2019.0,福島県,64,46,25,17,0,0,41,31,22,15,0,0
2019.0,茨城県,62,42,20,6,0,0,37,29,18,6,0,0
2019.0,栃木県,63,50,23,11,0,0,38,31,19,10,0,0
2019.0,群馬県,69,59,22,17,0,0,42,36,19,15,0,0
2019.0,埼玉県,71,64,24,16,0,0,40,38,19,14,0,0
2019.0,東京都,177,55,19,12,0,0,92,33,16,9,0,0
2019.0,千葉県,69,54,14,0,0,0,37,30,11,0,0,0
2019.0,神奈川県,66,57,8,1,0,0,34,32,5,1,0,0
2019.0,長野県,73,48,19,10,0,0,40,35,17,10,0,0
2019.0,山梨県,84,75,22,19,0,0,48,43,18,17,0,0
2019.0,静岡県,84,59,17,1,0,0,44,27,11,1,0,0
2019.0,愛知県,81,72,27,20,0,0,44,40,19,14,0,0
2019.0,岐阜県,91,77,30,24,0,0,54,44,21,19,0,0
2019.0,三重県,83,55,22,3,0,0,47,30,16,2,0,0
2019.0,新潟県,69,42,20,6,2,0,46,30,14,4,2,0
2019.0,富山県,58,50,14,9,0,0,39,35,12,8,0,0
2019.0,石川県,58,47,14,6,1,0,39,33,14,6,1,0
2019.0,福井県,65,58,20,12,0,0,38,37,18,10,0,0
2019.0,滋賀県,69,55,20,11,0,0,41,30,17,11,0,0
2019.0,京都府,90,86,29,24,0,0,59,56,22,18,0,0
2019.0,大阪府,95,80,25,19,0,0,58,48,19,14,0,0
2019.0,兵庫県,94,56,25,7,0,0,59,31,19,6,0,0
2019.0,奈良県,78,76,17,17,0,0,49,48,13,13,0,0
2019.0,和歌山県,84,75,15,9,0,0,48,44,10,7,0,0
2019.0,岡山県,87,75,18,14,0,0,52,44,15,11,0,0
2019.0,広島県,89,62,21,7,0,0,51,35,17,7,0,0
2019.0,島根県,82,48,19,8,0,0,54,34,17,8,0,0
2019.0,鳥取県,70,64,24,20,0,0,46,42,20,18,0,0
2019.0,徳島県,72,57,11,4,0,0,43,32,8,4,0,0
2019.0,香川県,85,69,15,10,0,0,54,42,12,8,0,0
2019.0,愛媛県,88,72,17,4,0,0,51,40,14,4,0,0
2019.0,高知県,83,58,12,2,0,0,49,29,11,2,0,0
2019.0,山口県,82,71,17,11,0,0,52,45,16,10,0,0
2019.0,福岡県,87,55,19,7,0,0,61,36,16,7,0,0
2019.0,大分県,98,55,25,3,0,0,64,33,20,3,0,0
2019.0,長崎県,72,50,12,3,0,0,45,30,12,3,0,0
2019.0,佐賀県,79,71,14,14,0,0,53,49,13,13,0,0
2019.0,熊本県,95,80,17,14,0,0,59,49,14,14,0,0
2019.0,宮崎県,95,60,10,2,0,0,56,34,9,2,0,0
2019.0,鹿児島県,121,78,12,1,0,0,68,39,12,1,0,0
2020.0,北海道,46,12,3,0,0,0,31,5,1,0,0,0
2020.0,青森県,39,22,4,2,0,0,22,11,1,0,0,0
2020.0,秋田県,50,29,7,3,0,0,27,11,0,0,0,0
2020.0,岩手県,51,29,8,0,0,0,30,13,4,0,0,0
2020.0,宮城県,44,32,6,2,0,0,24,17,3,1,0,0
2020.0,山形県,56,46,14,11,0,0,31,24,4,3,0,0
2020.0,福島県,64,55,19,14,0,0,38,32,10,7,0,0
2020.0,茨城県,66,48,22,3,0,0,41,26,11,2,0,0
2020.0,栃木県,69,50,28,8,0,0,43,28,13,4,0,0
2020.0,群馬県,74,65,26,17,1,0,49,40,11,10,1,0
2020.0,埼玉県,68,56,28,17,1,0,43,31,13,10,1,0
2020.0,東京都,188,54,22,12,0,0,97,31,11,8,0,0
2020.0,千葉県,71,51,20,2,0,0,42,27,10,1,0,0
2020.0,神奈川県,58,50,15,5,0,0,31,26,11,5,0,0
2020.0,長野県,77,48,23,12,0,0,49,24,9,4,0,0
2020.0,山梨県,85,74,26,24,0,0,56,47,11,11,0,0
2020.0,静岡県,88,61,22,10,2,0,53,28,11,9,2,0
2020.0,愛知県,83,74,32,24,0,0,54,46,16,9,0,0
2020.0,岐阜県,92,77,30,24,0,0,59,47,14,12,0,0
2020.0,三重県,85,47,25,7,0,0,54,27,14,6,0,0
2020.0,新潟県,64,43,15,6,1,0,33,21,4,2,0,0
2020.0,富山県,61,56,16,14,0,0,35,31,6,6,0,0
2020.0,石川県,62,54,13,8,0,0,35,27,3,2,0,0
2020.0,福井県,71,60,19,15,0,0,43,33,6,5,0,0
2020.0,滋賀県,69,53,24,12,0,0,42,30,12,6,0,0
2020.0,京都府,84,75,31,26,0,0,54,45,14,13,0,0
2020.0,大阪府,81,70,25,22,0,0,51,42,9,7,0,0
2020.0,兵庫県,89,50,32,13,0,0,58,26,13,4,0,0
2020.0,奈良県,75,70,24,24,0,0,49,44,12,12,0,0
2020.0,和歌山県,78,61,26,13,0,0,49,36,13,7,0,0
2020.0,岡山県,83,70,29,24,0,0,54,43,11,10,0,0
2020.0,広島県,78,57,24,15,0,0,51,32,7,3,0,0
2020.0,島根県,74,52,29,14,0,0,50,29,12,5,0,0
2020.0,鳥取県,70,62,24,21,0,0,44,37,11,9,0,0
2020.0,徳島県,74,59,26,14,0,0,46,34,10,6,0,0
2020.0,香川県,75,69,27,23,0,0,47,42,10,8,0,0
2020.0,愛媛県,86,62,36,14,0,0,57,36,19,6,0,0
2020.0,高知県,85,61,27,8,0,0,52,33,16,4,0,0
2020.0,山口県,73,64,21,15,0,0,48,40,8,6,0,0
2020.0,福岡県,85,61,27,12,0,0,58,40,14,6,0,0
2020.0,大分県,91,55,35,8,0,0,63,33,21,5,0,0
2020.0,長崎県,66,44,10,2,0,0,43,28,3,0,0,0
2020.0,佐賀県,72,68,19,17,0,0,48,44,7,5,0,0
2020.0,熊本県,84,73,25,19,0,0,53,45,12,7,0,0
2020.0,宮崎県,88,66,24,9,0,0,59,41,17,8,0,0
2020.0,鹿児島県,123,64,24,13,0,0,81,42,14,9,0,0
2021.0,北海道,45,27,21,3,0,0,37,23,21,3,0,0
2021.0,青森県,39,18,8,0,0,0,28,15,8,0,0,0
2021.0,秋田県,54,34,15,3,0,0,44,32,15,3,0,0
2021.0,岩手県,52,30,10,7,0,0,38,27,10,7,0,0
2021.0,宮城県,42,28,7,0,0,0,27,19,7,0,0,0
2021.0,山形県,57,48,12,10,0,0,42,35,12,10,0,0
2021.0,福島県,64,48,14,11,0,0,44,32,12,10,0,0
2021.0,茨城県,57,32,14,1,0,0,38,23,10,1,0,0
2021.0,栃木県,65,45,18,4,0,0,44,31,14,3,0,0
2021.0,群馬県,70,59,22,15,0,0,48,41,18,11,0,0
2021.0,埼玉県,70,52,23,12,0,0,45,35,17,9,0,0
2021.0,東京都,174,52,13,2,0,0,91,33,9,1,0,0
2021.0,千葉県,56,46,10,1,0,0,36,31,7,0,0,0
2021.0,神奈川県,54,47,2,1,0,0,35,32,1,1,0,0
2021.0,長野県,62,45,19,7,0,0,45,32,13,7,0,0
2021.0,山梨県,69,66,25,16,0,0,45,44,20,11,0,0
2021.0,静岡県,73,49,13,2,0,0,45,33,6,2,0,0
2021.0,愛知県,84,66,18,8,0,0,50,44,12,5,0,0
2021.0,岐阜県,87,71,25,15,1,0,53,45,20,10,1,0
2021.0,三重県,83,49,20,7,0,0,54,36,13,3,0,0
2021.0,新潟県,63,41,15,4,0,0,40,30,14,4,0,0
2021.0,富山県,65,56,8,4,0,0,43,36,7,3,0,0
2021.0,石川県,61,49,10,4,0,0,40,34,9,3,0,0
2021.0,福井県,70,58,14,5,0,0,43,39,13,5,0,0
2021.0,滋賀県,64,46,9,4,0,0,42,34,9,4,0,0
2021.0,京都府,87,77,22,18,0,0,56,51,17,14,0,0
2021.0,大阪府,88,78,21,15,0,0,56,48,18,15,0,0
2021.0,兵庫県,91,49,21,3,0,0,55,35,19,3,0,0
2021.0,奈良県,78,76,15,9,0,0,52,52,10,8,0,0
2021.0,和歌山県,82,57,10,3,0,0,45,39,8,3,0,0
2021.0,岡山県,83,64,18,13,0,0,50,41,16,12,0,0
2021.0,広島県,87,71,17,7,0,0,52,43,17,7,0,0
2021.0,島根県,87,49,15,6,0,0,55,36,15,6,0,0
2021.0,鳥取県,73,62,13,12,0,0,44,40,13,12,0,0
2021.0,徳島県,81,53,8,6,0,0,48,36,8,6,0,0
2021.0,香川県,74,61,14,11,0,0,46,40,13,10,0,0
2021.0,愛媛県,97,64,19,4,0,0,52,37,15,3,0,0
2021.0,高知県,95,68,17,1,0,0,52,37,12,1,0,0
2021.0,山口県,93,81,14,11,0,0,55,51,13,10,0,0
2021.0,福岡県,117,80,20,9,0,0,69,47,19,9,0,0
2021.0,大分県,115,64,21,1,0,0,65,38,15,0,0,0
2021.0,長崎県,97,71,9,5,0,0,52,40,9,5,0,0
2021.0,佐賀県,108,105,14,14,0,0,62,60,14,14,0,0
2021.0,熊本県,118,102,16,11,0,0,64,56,16,11,0,0
2021.0,宮崎県,111,57,8,1,0,0,58,30,7,1,0,0
2021.0,鹿児島県,146,96,5,3,0,0,86,47,4,3,0,0
2022.0,北海道,37,10,0,0,0,0,30,9,0,0,0,0
2022.0,青森県,40,14,0,0,0,0,29,11,0,0,0,0
2022.0,秋田県,65,31,1,0,0,0,49,23,0,0,0,0
2022.0,岩手県,61,29,7,0,0,0,48,24,6,0,0,0
2022.0,宮城県,48,32,13,5,0,0,38,29,12,5,0,0
2022.0,山形県,68,53,12,7,0,0,50,40,10,7,0,0
2022.0,福島県,81,58,21,11,0,0,58,44,20,11,0,0
2022.0,茨城県,77,53,25,14,0,0,51,43,25,14,0,0
2022.0,栃木県,78,59,29,15,0,0,52,44,28,15,0,0
2022.0,群馬県,80,68,28,18,3,0,53,50,27,18,3,0
2022.0,埼玉県,76,67,29,19,1,0,50,47,28,19,1,0
2022.0,東京都,168,66,21,16,0,0,98,46,21,16,0,0
2022.0,千葉県,78,60,18,2,0,0,48,40,18,2,0,0
2022.0,神奈川県,75,60,13,5,0,0,48,43,13,5,0,0
2022.0,長野県,91,68,19,10,0,0,58,50,19,10,0,0
2022.0,山梨県,92,81,26,21,1,0,58,51,23,20,1,0
2022.0,静岡県,95,70,15,5,0,0,57,42,14,5,0,0
2022.0,愛知県,97,88,24,16,0,0,58,52,23,15,0,0
2022.0,岐阜県,96,89,29,20,1,0,57,52,26,20,1,0
2022.0,三重県,97,64,28,4,0,0,61,42,26,4,0,0
2022.0,新潟県,86,53,19,2,0,0,60,42,13,0,0,0
2022.0,富山県,77,70,23,21,0,0,60,54,19,17,0,0
2022.0,石川県,78,71,18,11,0,0,57,50,15,9,0,0
2022.0,福井県,88,77,26,14,0,0,60,52,24,13,0,0
2022.0,滋賀県,85,73,20,15,0,0,55,48,19,14,0,0
2022.0,京都府,100,96,33,25,0,0,65,61,29,22,0,0
2022.0,大阪府,103,87,31,14,0,0,64,53,24,14,0,0
2022.0,兵庫県,104,73,41,2,0,0,66,44,32,2,0,0
2022.0,奈良県,95,89,24,16,0,0,62,59,22,15,0,0
2022.0,和歌山県,93,82,24,6,0,0,57,51,21,6,0,0
2022.0,岡山県,101,93,22,15,0,0,63,59,21,15,0,0
2022.0,広島県,109,85,24,8,0,0,71,55,19,7,0,0
2022.0,島根県,94,66,22,8,0,0,67,49,19,8,0,0
2022.0,鳥取県,88,83,28,19,0,0,61,57,24,18,0,0
2022.0,徳島県,94,74,30,6,0,0,60,48,26,6,0,0
2022.0,香川県,99,90,32,26,0,0,64,58,29,23,0,0
2022.0,愛媛県,109,86,35,10,0,0,67,53,26,9,0,0
2022.0,高知県,106,88,24,3,0,0,62,51,18,2,0,0
2022.0,山口県,105,94,26,16,0,0,70,63,22,14,0,0
2022.0,福岡県,107,87,35,20,0,0,71,58,27,17,0,0
2022.0,大分県,110,79,35,6,0,0,73,52,27,6,0,0
2022.0,長崎県,95,69,19,5,0,0,62,43,14,3,0,0
2022.0,佐賀県,94,90,23,15,0,0,62,58,18,11,0,0
2022.0,熊本県,107,90,28,12,0,0,66,56,22,11,0,0
2022.0,宮崎県,105,82,24,9,0,0,62,55,21,8,0,0
2022.0,鹿児島県,126,96,27,8,0,0,70,55,21,6,0,0
2023.0,北海道,46,20,10,0,0,0,46,20,10,0,0,0
2023.0,青森県,36,25,14,7,0,0,36,25,14,7,0,0
2023.0,秋田県,43,28,14,8,0,0,43,28,14,8,0,0
2023.0,岩手県,48,33,16,5,0,0,48,33,16,5,0,0
2023.0,宮城県,48,37,14,6,0,0,48,37,14,6,0,0
2023.0,山形県,49,44,23,15,0,0,49,44,23,15,0,0
2023.0,福島県,54,50,25,21,1,0,54,50,25,21,1,0
2023.0,茨城県,62,43,23,11,0,0,62,43,23,11,0,0
2023.0,栃木県,60,49,24,16,0,0,60,49,24,16,0,0
2023.0,群馬県,67,60,29,25,0,0,67,60,29,25,0,0
2023.0,埼玉県,62,57,29,22,0,0,62,57,29,22,0,0
2023.0,東京都,80,56,24,19,0,0,80,56,24,19,0,0
2023.0,千葉県,60,52,23,5,0,0,60,52,23,5,0,0
2023.0,神奈川県,53,51,19,7,0,0,53,51,19,7,0,0
2023.0,長野県,58,47,30,15,0,0,58,47,30,15,0,0
2023.0,山梨県,59,53,27,23,0,0,59,53,27,23,0,0
2023.0,静岡県,61,46,25,6,0,0,61,46,25,6,0,0
2023.0,愛知県,63,54,32,23,0,0,63,54,32,23,0,0
2023.0,岐阜県,67,57,32,23,0,0,67,57,32,23,0,0
2023.0,三重県,62,50,27,6,0,0,62,50,27,6,0,0
2023.0,新潟県,50,36,26,12,0,0,50,36,26,12,0,0
2023.0,富山県,57,53,29,20,0,0,57,53,29,20,0,0
2023.0,石川県,54,50,26,12,1,0,54,50,26,12,1,0
2023.0,福井県,56,53,27,23,0,0,56,53,27,23,0,0
2023.0,滋賀県,52,47,26,16,0,0,52,47,26,16,0,0
2023.0,京都府,57,53,33,29,0,0,57,53,33,29,0,0
2023.0,大阪府,57,53,26,20,0,0,57,53,26,20,0,0
2023.0,兵庫県,62,43,30,10,0,0,62,43,30,10,0,0
2023.0,奈良県,55,53,22,20,0,0,55,53,22,20,0,0
2023.0,和歌山県,59,48,25,7,0,0,59,48,25,7,0,0
2023.0,岡山県,50,47,22,17,0,0,50,47,22,17,0,0
2023.0,広島県,55,44,24,12,0,0,55,44,24,12,0,0
2023.0,島根県,59,39,23,13,0,0,59,39,23,13,0,0
2023.0,鳥取県,54,49,26,25,0,0,54,49,26,25,0,0
2023.0,徳島県,54,42,15,4,0,0,54,42,15,4,0,0
2023.0,香川県,52,48,23,18,0,0,52,48,23,18,0,0
2023.0,愛媛県,58,48,21,6,0,0,58,48,21,6,0,0
2023.0,高知県,67,48,17,0,0,0,67,48,17,0,0,0
2023.0,山口県,58,46,21,9,0,0,58,46,21,9,0,0
2023.0,福岡県,68,55,25,13,0,0,68,55,25,13,0,0
2023.0,大分県,70,46,26,1,0,0,70,46,26,1,0,0
2023.0,長崎県,56,40,17,8,0,0,56,40,17,8,0,0
2023.0,佐賀県,57,53,17,14,0,0,57,53,17,14,0,0
2023.0,熊本県,70,53,24,17,0,0,70,53,24,17,0,0
2023.0,宮崎県,65,50,14,3,0,0,65,50,14,3,0,0
2023.0,鹿児島県,60,40,10,1,0,0,60,40,10,1,0,0
2023.0,沖縄県,16,10,0,0,0,0,16,10,0,0,0,0
