観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),24日の最高気温(℃),24日の最高気温の品質情報,24日の最高気温起時（時）,24日の最高気温起時（分）,24日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（23日まで）,今年の最高気温（23日まで）の品質情報,今年の最高気温（23日まで）を観測した起日（年）,今年の最高気温（23日まで）を観測した起日（月）,今年の最高気温（23日まで）を観測した起日（日）,23日までの観測史上1位の値（℃）,23日までの観測史上1位の値の品質情報,23日までの観測史上1位の値を観測した起日（年）,23日までの観測史上1位の値を観測した起日（月）,23日までの観測史上1位の値を観測した起日（日）,23日までの10月の1位の値,23日までの10月の1位の値の品質情報,23日までの10月の1位の値の起日（年）,23日までの10月の1位の値の起日（月）,23日までの10月の1位の値の起日（日）,統計開始年,date
20266,北海道十勝地方,上士幌（カミシホロ）,,2025,10,24,10,0,6.0,4,9,51,4,,,,,,,0,37.2,5,2025,7,24,37.2,8,2025,7,24,27.8,8,2022,10,1,1977,2025-10-24
20276,北海道十勝地方,足寄（アショロ）,,2025,10,24,10,0,7.7,4,9,58,4,,,,,,,0,38.2,5,2025,7,24,38.8,8,2019,5,26,30.1,8,2022,10,1,1977,2025-10-24
20341,北海道十勝地方,本別（ホンベツ）,,2025,10,24,10,0,8.2,4,10,0,4,,,,,,,0,37.0,5,2025,7,24,37.2,8,2019,5,26,29.1,8,2022,10,1,1976,2025-10-24
20356,北海道十勝地方,新得（シントク）,,2025,10,24,10,0,7.8,4,9,54,4,,,,,,,0,37.3,5,2025,7,24,37.3,8,2025,7,24,27.9,8,2022,10,1,1977,2025-10-24
20361,北海道十勝地方,鹿追（シカオイ）,,2025,10,24,10,0,8.4,4,9,53,4,,,,,,,0,37.4,5,2025,7,24,37.4,8,2025,7,24,28.5,8,2022,10,1,1978,2025-10-24
20371,北海道十勝地方,駒場（コマバ）,,2025,10,24,10,0,6.8,4,9,50,4,,,,,,,0,38.2,5,2025,7,24,38.2,8,2025,7,24,28.9,8,2022,10,1,1977,2025-10-24
20421,北海道十勝地方,芽室（メムロ）,,2025,10,24,10,0,7.1,4,10,0,4,,,,,,,0,37.7,4,2025,7,24,38.1,8,2019,5,26,28.0,8,2022,10,1,1977,2025-10-24
20432,北海道十勝地方,帯広（オビヒロ）,47417.0,2025,10,24,10,0,8.1,4,9,59,4,,,,,,,0,38.8,5,2025,7,24,38.8,8,2025,7,24,29.7,8,2022,10,1,1892,2025-10-24
20441,北海道十勝地方,池田（イケダ）,,2025,10,24,10,0,7.6,4,9,58,4,,,,,,,0,36.5,5,2025,7,23,38.8,8,2019,5,26,28.8,8,2022,10,1,1977,2025-10-24
20506,北海道十勝地方,浦幌（ウラホロ）,,2025,10,24,10,0,8.8,4,9,49,4,,,,,,,0,36.8,5,2025,7,23,37.9,8,2019,5,26,28.4,8,2022,10,1,1977,2025-10-24
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2025,10,24,10,0,7.3,4,10,0,4,,,,,,,0,35.9,5,2025,7,23,37.8,8,2019,5,26,27.3,8,2022,10,1,2003,2025-10-24
20556,北海道十勝地方,糠内（ヌカナイ）,,2025,10,24,10,0,6.5,4,10,0,4,,,,,,,0,37.0,5,2025,7,24,38.4,8,2019,5,26,28.5,8,2022,10,1,1978,2025-10-24
20601,北海道十勝地方,上札内（カミサツナイ）,,2025,10,24,10,0,5.6,4,9,52,4,,,,,,,0,35.0,5,2025,7,23,36.7,8,2019,5,26,28.2,8,2022,10,1,1977,2025-10-24
20606,北海道十勝地方,更別（サラベツ）,,2025,10,24,10,0,6.3,4,10,0,4,,,,,,,0,35.6,5,2025,7,23,38.0,8,2019,5,26,29.2,8,2022,10,1,1977,2025-10-24
20631,北海道十勝地方,大津（オオツ）,,2025,10,24,10,0,7.8,4,9,58,4,,,,,,,0,36.9,5,2025,7,23,36.9,8,2025,7,23,25.1,8,2009,10,3,1977,2025-10-24
20696,北海道十勝地方,大樹（タイキ）,,2025,10,24,10,0,7.4,4,9,49,4,,,,,,,0,36.3,5,2025,7,7,36.3,8,2025,7,7,28.6,8,2022,10,1,1977,2025-10-24
20751,北海道十勝地方,広尾（ヒロオ）,47440.0,2025,10,24,10,0,9.7,4,9,41,4,,,,,,,0,35.7,5,2025,7,23,35.8,8,2019,5,26,28.1,8,2022,10,1,1958,2025-10-24
21111,北海道胆振地方,厚真（アツマ）,,2025,10,24,10,0,8.3,4,9,57,4,,,,,,,0,33.9,5,2025,7,25,34.4,8,2024,8,12,25.6,8,2025,10,5,1977,2025-10-24
21126,北海道胆振地方,穂別（ホベツ）,,2025,10,24,10,0,8.9,4,10,0,4,,,,,,,0,34.5,5,2025,7,25,34.8,8,2023,8,25,25.3,8,2025,10,4,1977,2025-10-24
21161,北海道胆振地方,大滝（オオタキ）,,2025,10,24,10,0,4.8,4,9,58,4,,,,,,,0,31.3,5,2025,7,25,33.1,8,2023,8,24,26.1,8,2019,10,2,1977,2025-10-24
21171,北海道胆振地方,森野（モリノ）,,2025,10,24,10,0,7.5,4,8,35,4,,,,,,,0,33.8,5,2025,7,24,33.8,8,2025,7,24,25.2,8,2025,10,3,1977,2025-10-24
21187,北海道胆振地方,苫小牧（トマコマイ）,47424.0,2025,10,24,10,0,9.6,4,9,53,4,,,,,,,0,33.2,5,2025,8,15,35.5,8,2007,8,15,27.2,8,2021,10,4,1942,2025-10-24
21226,北海道胆振地方,大岸（オオキシ）,,2025,10,24,10,0,10.5,4,9,32,4,,,,,,,0,32.5,5,2025,7,8,33.6,8,2021,7,20,25.6,8,2021,10,4,1977,2025-10-24
21261,北海道胆振地方,白老（シラオイ）,,2025,10,24,10,0,8.7,4,9,59,4,,,,,,,0,33.8,4,2025,7,23,33.8,8,2025,7,23,27.5,8,2025,10,3,1977,2025-10-24
21276,北海道胆振地方,鵡川（ムカワ）,,2025,10,24,10,0,8.5,4,9,54,4,,,,,,,0,32.0,5,2025,7,8,33.5,8,1994,8,10,24.3,8,2024,10,1,1978,2025-10-24
21297,北海道胆振地方,伊達（ダテ）,,2025,10,24,10,0,10.5,4,9,42,4,,,,,,,0,31.9,5,2025,7,24,33.5,8,2023,8,22,25.6,8,2022,10,1,2007,2025-10-24
21312,北海道胆振地方,登別（ノボリベツ）,,2025,10,24,10,0,9.7,4,9,58,4,,,,,,,0,34.3,5,2025,7,7,34.3,8,2025,7,7,26.2,8,2025,10,5,1977,2025-10-24
21323,北海道胆振地方,室蘭（ムロラン）,47423.0,2025,10,24,10,0,10.3,4,9,47,4,,,,,,,0,32.7,5,2025,7,24,32.8,8,1929,8,8,25.8,8,1946,10,3,1923,2025-10-24
22036,北海道日高地方,日高（ヒダカ）,,2025,10,24,10,0,6.8,4,10,0,4,,,,,,,0,33.9,5,2025,7,25,35.8,8,2021,7,31,25.6,8,2022,10,1,1977,2025-10-24
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2025,10,24,10,0,8.6,4,9,47,4,,,,,,,0,31.3,5,2025,7,8,32.2,8,2021,7,27,23.5,8,2025,10,5,1976,2025-10-24
22156,北海道日高地方,新和（シンワ）,,2025,10,24,10,0,9.4,4,9,50,4,,,,,,,0,34.0,5,2025,7,25,36.0,8,2007,8,13,26.4,8,2025,10,5,1977,2025-10-24
22241,北海道日高地方,静内（シズナイ）,,2025,10,24,10,0,10.0,4,9,59,4,,,,,,,0,30.9,5,2025,7,23,33.9,8,2024,8,12,23.8,8,2006,10,5,1977,2025-10-24
22291,北海道日高地方,三石（ミツイシ）,,2025,10,24,10,0,9.7,4,10,0,4,,,,,,,0,31.0,5,2025,7,8,33.4,8,2023,8,28,24.9,8,2025,10,5,1977,2025-10-24
22306,北海道日高地方,中杵臼（ナカキネウス）,,2025,10,24,10,0,7.1,4,9,54,4,,,,,,,0,32.6,5,2025,8,3,33.8,8,2023,8,25,24.6,8,2022,10,1,1978,2025-10-24
22327,北海道日高地方,浦河（ウラカワ）,47426.0,2025,10,24,10,0,9.8,4,9,39,4,,,,,,,0,28.5,5,2025,8,17,31.5,8,2023,8,28,23.7,8,1994,10,1,1927,2025-10-24
22391,北海道日高地方,えりも岬（エリモミサキ）,,2025,10,24,10,0,9.4,4,9,51,4,,,,,,,0,25.7,5,2025,8,23,28.5,8,2023,8,27,23.3,8,1988,10,8,1978,2025-10-24
23031,北海道渡島地方,長万部（オシャマンベ）,,2025,10,24,10,0,11.5,4,9,58,4,,,,,,,0,32.6,5,2025,7,25,32.6,8,2025,7,25,25.9,8,2025,10,3,1977,2025-10-24
23086,北海道渡島地方,八雲（ヤクモ）,,2025,10,24,10,0,10.7,4,9,38,4,,,,,,,0,34.1,5,2025,7,25,34.1,8,2025,7,25,26.9,8,2022,10,1,1977,2025-10-24
23166,北海道渡島地方,森（モリ）,,2025,10,24,10,0,10.4,4,10,0,4,,,,,,,0,33.4,5,2025,7,25,33.6,8,2023,8,31,27.2,8,2022,10,1,2002,2025-10-24
23206,北海道渡島地方,川汲（カックミ）,,2025,10,24,10,0,11.3,4,9,59,4,,,,,,,0,32.7,5,2025,7,23,33.4,8,2023,8,31,27.3,8,2021,10,4,1977,2025-10-24
23226,北海道渡島地方,北斗（ホクト）,,2025,10,24,10,0,10.9,4,9,55,4,,,,,,,0,33.5,5,2025,8,2,34.5,8,2023,8,24,28.2,8,2021,10,4,1977,2025-10-24
23232,北海道渡島地方,函館（ハコダテ）,47430.0,2025,10,24,10,0,11.6,4,10,0,4,,,,,,,0,33.7,5,2025,7,23,35.4,8,2023,8,10,27.8,8,2021,10,4,1872,2025-10-24
23281,北海道渡島地方,高松（タカマツ）,,2025,10,24,10,0,11.6,4,9,57,4,,,,,,,0,30.6,5,2025,8,15,33.1,8,2023,8,10,25.9,8,2021,10,4,2003,2025-10-24
23326,北海道渡島地方,木古内（キコナイ）,,2025,10,24,10,0,9.6,4,9,47,4,,,,,,,0,33.1,5,2025,7,24,34.2,8,2023,7,29,27.5,8,2021,10,4,1977,2025-10-24
23376,北海道渡島地方,松前（マツマエ）,,2025,10,24,10,0,12.1,4,9,16,4,,,,,,,0,31.5,5,2025,7,17,34.2,8,2023,8,24,24.9,8,2025,10,4,1977,2025-10-24
24141,北海道渡島地方,熊石（クマイシ）,,2025,10,24,10,0,10.6,4,10,0,4,,,,,,,0,31.8,5,2025,8,2,33.5,8,1978,8,3,25.6,8,2025,10,4,1977,2025-10-24
24041,北海道檜山地方,せたな（セタナ）,,2025,10,24,10,0,10.6,4,9,55,4,,,,,,,0,30.3,4,2025,8,26,32.8,8,1999,8,4,25.1,8,2022,10,1,1977,2025-10-24
24051,北海道檜山地方,今金（イマカネ）,,2025,10,24,10,0,10.5,4,9,54,4,,,,,,,0,33.3,4,2025,8,2,34.8,8,2006,8,9,25.4,8,2022,10,1,1977,2025-10-24
24101,北海道檜山地方,奥尻（オクシリ）,,2025,10,24,10,0,10.9,4,9,57,4,,,,,,,0,30.4,5,2025,7,22,32.8,8,2023,8,10,25.9,8,2025,10,4,2000,2025-10-24
24156,北海道檜山地方,米岡（ヨネオカ）,,2025,10,24,10,0,10.4,4,9,54,4,,,,,,,0,30.3,5,2025,7,14,32.7,8,2023,8,10,25.1,8,2025,10,4,2003,2025-10-24
24201,北海道檜山地方,鶉（ウズラ）,,2025,10,24,10,0,10.2,4,10,0,4,,,,,,,0,34.0,5,2025,7,17,35.0,8,2023,8,10,26.1,8,2025,10,4,1977,2025-10-24
24217,北海道檜山地方,江差（エサシ）,47428.0,2025,10,24,10,0,10.0,4,9,57,4,,,,,,,0,33.2,5,2025,7,14,34.6,8,2023,8,31,28.0,8,1945,10,3,1941,2025-10-24
31001,青森県,大間（オオマ）,,2025,10,24,10,0,11.4,4,9,36,4,,,,,,,0,31.1,5,2025,8,26,32.9,8,2023,8,24,25.2,8,2021,10,4,1976,2025-10-24
31111,青森県,むつ（ムツ）,47576.0,2025,10,24,10,0,11.9,4,9,59,4,,,,,,,0,33.8,5,2025,7,25,35.3,8,2023,8,10,27.5,8,2021,10,4,1935,2025-10-24
31121,青森県,小田野沢（オダノサワ）,,2025,10,24,10,0,11.5,4,10,0,4,,,,,,,0,33.5,5,2025,7,24,34.9,8,2023,8,4,27.3,8,2022,10,1,1976,2025-10-24
31136,青森県,今別（イマベツ）,,2025,10,24,10,0,11.1,4,9,58,4,,,,,,,0,33.4,5,2025,7,20,33.7,8,2023,8,26,26.4,8,2021,10,4,1976,2025-10-24
31156,青森県,脇野沢（ワキノサワ）,,2025,10,24,10,0,11.3,4,9,43,4,,,,,,,0,34.7,5,2025,8,3,34.7,8,2025,8,3,26.5,8,2021,10,4,1976,2025-10-24
31186,青森県,市浦（シウラ）,,2025,10,24,10,0,10.2,4,10,0,4,,,,,,,0,34.2,5,2025,7,17,37.2,8,2023,8,10,26.3,8,2021,10,10,1976,2025-10-24
31201,青森県,蟹田（カニタ）,,2025,10,24,10,0,10.5,4,9,51,4,,,,,,,0,33.4,5,2025,7,20,34.6,8,2023,8,24,27.9,8,2021,10,4,1976,2025-10-24
31296,青森県,五所川原（ゴショガワラ）,,2025,10,24,10,0,11.2,4,9,40,4,,,,,,,0,35.2,5,2025,7,17,39.0,8,2023,8,10,28.9,8,2025,10,4,1976,2025-10-24
31312,青森県,青森（アオモリ）,47575.0,2025,10,24,10,0,11.7,4,9,55,4,,,,,,,0,36.0,5,2025,7,17,36.7,8,1994,8,12,30.5,8,1945,10,3,1882,2025-10-24
31332,青森県,野辺地（ノヘジ）,,2025,10,24,10,0,11.4,4,9,57,4,,,,,,,0,33.3,5,2025,7,21,35.6,8,2023,8,10,28.5,8,2021,10,4,2008,2025-10-24
31336,青森県,六ケ所（ロッカショ）,,2025,10,24,10,0,10.8,4,9,58,4,,,,,,,0,33.4,5,2025,7,21,34.8,8,2024,8,23,28.6,8,2021,10,4,1982,2025-10-24
31366,青森県,鰺ケ沢（アジガサワ）,,2025,10,24,10,0,10.8,4,9,59,4,,,,,,,0,34.3,5,2025,7,17,36.9,8,2023,8,10,27.7,8,2021,10,4,1976,2025-10-24
31386,青森県,青森大谷（アオモリオオタニ）,,2025,10,24,10,0,9.7,4,9,49,4,,,,,,,0,33.0,5,2025,7,29,35.7,8,2023,8,10,27.0,8,2021,10,4,2003,2025-10-24
31436,青森県,深浦（フカウラ）,47574.0,2025,10,24,10,0,10.4,4,9,52,4,,,,,,,0,33.9,5,2025,8,1,37.9,8,1978,8,3,30.6,8,1955,10,1,1940,2025-10-24
31461,青森県,弘前（ヒロサキ）,,2025,10,24,10,0,11.4,4,9,58,4,,,,,,,0,36.4,5,2025,7,14,39.3,8,2023,8,10,28.7,8,2025,10,4,1976,2025-10-24
31466,青森県,黒石（クロイシ）,,2025,10,24,10,0,10.3,4,9,40,4,,,,,,,0,34.8,5,2025,7,14,36.4,8,2023,8,10,28.3,8,2021,10,4,1976,2025-10-24
31482,青森県,酸ケ湯（スカユ）,,2025,10,24,10,0,3.9,4,9,55,4,,,,,,,0,28.1,4,2025,8,1,30.8,8,1978,8,3,22.4,8,2003,10,11,1976,2025-10-24
31506,青森県,三沢（ミサワ）,,2025,10,24,10,0,10.8,4,9,24,4,,,,,,,0,35.8,5,2025,7,22,37.0,8,2023,8,5,29.1,8,2021,10,4,1976,2025-10-24
31586,青森県,十和田（トワダ）,,2025,10,24,10,0,10.3,4,9,37,4,,,,,,,0,35.6,5,2025,7,25,35.8,8,2004,7,31,27.8,8,2021,10,4,1976,2025-10-24
31602,青森県,八戸（ハチノヘ）,47581.0,2025,10,24,10,0,10.1,4,10,0,4,,,,,,,0,35.4,5,2025,7,20,37.0,8,1978,8,3,30.4,8,1946,10,3,1936,2025-10-24
31646,青森県,碇ケ関（イカリガセキ）,,2025,10,24,10,0,9.9,4,9,50,4,,,,,,,0,35.0,5,2025,8,4,37.9,8,1999,8,10,27.2,8,2024,10,1,1976,2025-10-24
31662,青森県,休屋（ヤスミヤ）,,2025,10,24,10,0,8.7,4,9,44,4,,,,,,,0,32.2,4,2025,8,4,33.7,8,2021,8,7,25.4,8,2022,10,1,1982,2025-10-24
31721,青森県,三戸（サンノヘ）,,2025,10,24,10,0,9.9,4,9,51,4,,,,,,,0,37.2,5,2025,8,4,37.7,8,1999,7,27,29.4,8,2022,10,1,1976,2025-10-24
32056,秋田県,八森（ハチモリ）,,2025,10,24,10,0,12.2,4,9,59,4,,,,,,,0,32.7,5,2025,7,14,37.4,8,1978,8,3,29.0,8,2018,10,7,1976,2025-10-24
32111,秋田県,能代（ノシロ）,,2025,10,24,10,0,11.3,4,10,0,4,,,,,,,0,36.3,5,2025,7,14,39.1,8,1978,8,3,28.8,8,2025,10,4,1976,2025-10-24
32126,秋田県,鷹巣（タカノス）,,2025,10,24,10,0,11.7,4,9,59,4,,,,,,,0,37.3,5,2025,8,2,38.9,8,2023,8,8,29.1,8,2025,10,4,1976,2025-10-24
32136,秋田県,大館（オオダテ）,,2025,10,24,10,0,11.5,4,9,53,4,,,,,,,0,38.1,5,2025,7,30,38.8,8,2023,8,23,28.6,8,2024,10,1,1976,2025-10-24
32146,秋田県,鹿角（カヅノ）,,2025,10,24,10,0,9.4,4,10,0,4,,,,,,,0,36.1,5,2025,7,30,37.0,8,2000,7,31,27.3,8,2019,10,2,1976,2025-10-24
32181,秋田県,脇神（ワキガミ）,,2025,10,24,10,0,10.7,4,9,59,4,,,,,,,0,36.5,5,2025,8,2,37.3,8,2019,8,15,27.0,8,2025,10,4,2003,2025-10-24
32206,秋田県,湯瀬（ユゼ）,,2025,10,24,10,0,8.6,4,9,56,4,,,,,,,0,35.2,5,2025,7,30,36.0,8,2000,7,31,27.3,8,2021,10,4,1976,2025-10-24
32266,秋田県,八幡平（ハチマンタイ）,,2025,10,24,10,0,5.8,4,9,55,4,,,,,,,0,32.9,5,2025,8,2,32.9,8,2025,8,2,25.3,8,2024,10,1,1978,2025-10-24
32286,秋田県,男鹿（オガ）,,2025,10,24,10,0,12.6,4,9,46,4,,,,,,,0,35.6,5,2025,7,31,35.6,8,2025,7,31,27.9,8,2018,10,6,1976,2025-10-24
32287,秋田県,大潟（オオガタ）,,2025,10,24,10,0,11.5,4,10,0,4,,,,,,,0,35.7,5,2025,7,14,38.1,8,1978,8,3,29.4,8,2013,10,7,1977,2025-10-24
32296,秋田県,五城目（ゴジョウメ）,,2025,10,24,10,0,11.9,4,10,0,4,,,,,,,0,36.7,5,2025,7,14,38.1,8,2020,9,3,30.1,8,1987,10,17,1976,2025-10-24
32311,秋田県,阿仁合（アニアイ）,,2025,10,24,10,0,10.3,4,9,59,4,,,,,,,0,36.4,5,2025,8,1,37.1,8,1978,8,3,27.4,8,2019,10,2,1976,2025-10-24
32402,秋田県,秋田（アキタ）,47582.0,2025,10,24,10,0,11.7,4,10,0,4,,,,,,,0,37.0,5,2025,8,1,38.5,8,2023,8,23,30.1,8,2018,10,6,1882,2025-10-24
32407,秋田県,岩見三内（イワミサンナイ）,,2025,10,24,10,0,11.5,4,9,59,4,,,,,,,0,36.0,5,2025,7,30,37.7,8,2000,7,31,29.8,8,2018,10,6,1976,2025-10-24
32451,秋田県,雄和（ユウワ）,,2025,10,24,10,0,11.0,4,10,0,4,,,,,,,0,36.0,5,2025,7,31,37.2,8,2023,8,23,28.8,8,2018,10,6,2003,2025-10-24
32466,秋田県,角館（カクノダテ）,,2025,10,24,10,0,9.8,4,10,0,4,,,,,,,0,38.1,5,2025,8,2,38.1,8,2025,8,2,29.5,8,2018,10,6,1976,2025-10-24
32476,秋田県,田沢湖（タザワコ）,,2025,10,24,10,0,9.0,4,10,0,4,,,,,,,0,36.3,5,2025,8,2,36.5,8,2018,8,23,28.3,8,2024,10,1,1976,2025-10-24
32496,秋田県,大正寺（ダイショウジ）,,2025,10,24,10,0,9.9,4,9,57,4,,,,,,,0,36.8,5,2025,7,30,37.2,8,1978,8,3,29.9,8,2018,10,6,1976,2025-10-24
32551,秋田県,大曲（オオマガリ）,,2025,10,24,10,0,9.8,4,9,47,4,,,,,,,0,37.5,5,2025,7,30,37.6,8,2000,7,31,31.3,8,2018,10,6,1976,2025-10-24
32571,秋田県,本荘（ホンジョウ）,,2025,10,24,10,0,12.7,4,9,52,4,,,,,,,0,36.4,5,2025,8,1,37.8,8,2018,8,23,31.8,8,2018,10,6,1976,2025-10-24
32581,秋田県,東由利（ヒガシユリ）,,2025,10,24,10,0,11.3,4,10,0,4,,,,,,,0,37.5,5,2025,7,30,38.0,8,2000,7,31,30.1,8,2018,10,6,1976,2025-10-24
32596,秋田県,横手（ヨコテ）,,2025,10,24,10,0,10.2,4,8,55,4,,,,,,,0,38.0,5,2025,7,30,39.2,8,2023,8,31,31.8,8,2018,10,6,1976,2025-10-24
32616,秋田県,にかほ（ニカホ）,,2025,10,24,10,0,13.6,4,9,59,4,,,,,,,0,35.8,5,2025,7,15,38.2,8,2020,9,3,32.3,8,1987,10,17,1976,2025-10-24
32626,秋田県,矢島（ヤシマ）,,2025,10,24,10,0,12.5,4,9,58,4,,,,,,,0,36.4,5,2025,7,31,37.7,8,2000,7,31,31.5,8,2018,10,6,1976,2025-10-24
32691,秋田県,湯沢（ユザワ）,,2025,10,24,10,0,10.3,4,10,0,4,,,,,,,0,37.4,5,2025,7,30,37.4,8,2025,7,30,30.4,8,2018,10,6,1976,2025-10-24
32771,秋田県,湯の岱（ユノタイ）,,2025,10,24,10,0,9.0,4,10,0,4,,,,,,,0,34.7,5,2025,8,4,35.3,8,1999,7,27,27.9,8,2018,10,6,1976,2025-10-24
33006,岩手県,種市（タネイチ）,,2025,10,24,10,0,10.3,4,9,36,4,,,,,,,0,35.2,5,2025,7,20,35.4,8,2015,8,5,27.5,8,2021,10,4,1976,2025-10-24
33026,岩手県,軽米（カルマイ）,,2025,10,24,10,0,9.4,4,9,45,4,,,,,,,0,37.0,5,2025,8,4,37.0,8,2025,8,4,28.4,8,2024,10,1,1976,2025-10-24
33071,岩手県,二戸（ニノヘ）,,2025,10,24,10,0,8.8,4,9,58,4,,,,,,,0,35.3,5,2025,7,29,35.8,8,1994,8,10,28.1,8,2019,10,2,1976,2025-10-24
33136,岩手県,山形（ヤマガタ）,,2025,10,24,10,0,7.9,4,9,40,4,,,,,,,0,35.2,5,2025,8,4,36.4,8,2018,8,23,28.7,8,2021,10,4,1977,2025-10-24
33146,岩手県,久慈（クジ）,,2025,10,24,10,0,10.7,4,9,59,4,,,,,,,0,35.2,5,2025,7,23,36.4,8,2023,8,3,29.3,8,2021,10,4,1976,2025-10-24
33166,岩手県,荒屋（アラヤ）,,2025,10,24,10,0,7.5,4,9,54,4,,,,,,,0,34.7,5,2025,8,2,35.0,8,2018,8,23,28.6,8,2019,10,2,1976,2025-10-24
33176,岩手県,奥中山（オクナカヤマ）,,2025,10,24,10,0,6.3,4,10,0,4,,,,,,,0,33.6,5,2025,7,29,33.6,8,2025,7,29,26.6,8,2019,10,2,1977,2025-10-24
33186,岩手県,葛巻（クズマキ）,,2025,10,24,10,0,7.6,4,9,46,4,,,,,,,0,35.3,5,2025,7,29,35.3,8,2025,7,29,27.0,8,2019,10,2,1976,2025-10-24
33206,岩手県,普代（フダイ）,,2025,10,24,10,0,10.5,4,10,0,4,,,,,,,0,36.2,5,2025,7,22,37.7,8,1978,8,3,31.1,8,2021,10,4,1976,2025-10-24
33226,岩手県,岩手松尾（イワテマツオ）,,2025,10,24,10,0,7.9,4,9,57,4,,,,,,,0,35.4,5,2025,7,29,35.7,8,2023,8,5,27.8,8,2019,10,2,1976,2025-10-24
33296,岩手県,好摩（コウマ）,,2025,10,24,10,0,9.7,4,9,55,4,,,,,,,0,36.6,5,2025,8,2,36.6,8,2025,8,2,28.5,8,2021,10,4,1976,2025-10-24
33326,岩手県,岩泉（イワイズミ）,,2025,10,24,10,0,10.5,4,9,45,4,,,,,,,0,37.1,5,2025,7,21,38.5,8,1994,8,12,29.3,8,2021,10,4,1976,2025-10-24
33336,岩手県,小本（オモト）,,2025,10,24,10,0,11.4,4,9,56,4,,,,,,,0,35.2,5,2025,7,23,36.9,8,2023,7,31,29.0,8,2024,10,19,1977,2025-10-24
33371,岩手県,薮川（ヤブカワ）,,2025,10,24,10,0,7.0,4,9,55,4,,,,,,,0,31.7,5,2025,8,3,31.8,8,2018,8,23,25.7,8,2019,10,2,1976,2025-10-24
33421,岩手県,雫石（シズクイシ）,,2025,10,24,10,0,7.3,4,10,0,4,,,,,,,0,35.8,5,2025,8,2,35.8,8,2025,8,2,27.8,8,2019,10,2,1976,2025-10-24
33431,岩手県,盛岡（モリオカ）,47584.0,2025,10,24,10,0,9.5,4,9,44,4,,,,,,,0,37.2,5,2025,8,3,37.2,8,2025,8,3,29.2,8,2019,10,2,1923,2025-10-24
33441,岩手県,区界（クザカイ）,,2025,10,24,10,0,6.8,4,9,56,4,,,,,,,0,30.6,5,2025,7,29,31.6,8,2018,8,23,23.4,8,2019,10,2,1993,2025-10-24
33472,岩手県,宮古（ミヤコ）,47585.0,2025,10,24,10,0,12.2,4,9,40,4,,,,,,,0,35.5,5,2025,8,17,37.3,8,1933,7,23,30.5,8,2021,10,4,1883,2025-10-24
33486,岩手県,沢内（サワウチ）,,2025,10,24,10,0,7.2,4,9,48,4,,,,,,,0,34.0,5,2025,8,2,34.1,8,2018,8,23,26.9,8,2019,10,2,2017,2025-10-24
33501,岩手県,紫波（シワ）,,2025,10,24,10,0,9.5,4,10,0,4,,,,,,,0,36.8,5,2025,8,2,36.8,8,2025,8,2,29.1,8,2019,10,2,1976,2025-10-24
33526,岩手県,川井（カワイ）,,2025,10,24,10,0,11.3,4,10,0,4,,,,,,,0,37.6,5,2025,7,29,37.6,8,2025,7,29,29.3,8,2021,10,4,1977,2025-10-24
33576,岩手県,花巻（ハナマキ）,,2025,10,24,10,0,10.4,4,10,0,4,,,,,,,0,37.6,5,2025,7,29,37.6,8,2025,7,29,28.9,8,2021,10,4,2003,2025-10-24
33581,岩手県,大迫（オオハサマ）,,2025,10,24,10,0,8.7,4,9,56,4,,,,,,,0,37.1,5,2025,7,29,37.1,8,2025,7,29,29.3,8,2021,10,4,1976,2025-10-24
33616,岩手県,山田（ヤマダ）,,2025,10,24,10,0,12.4,4,9,57,4,,,,,,,0,36.8,5,2025,7,23,37.5,8,2015,7,14,29.9,8,2021,10,4,1976,2025-10-24
33631,岩手県,湯田（ユダ）,,2025,10,24,10,0,8.4,4,9,51,4,,,,,,,0,34.4,5,2025,7,29,34.9,8,2018,8,23,26.8,8,2019,10,2,1976,2025-10-24
33671,岩手県,遠野（トオノ）,,2025,10,24,10,0,8.7,4,9,58,4,,,,,,,0,34.8,5,2025,7,29,36.5,8,2007,8,14,27.8,8,2019,10,2,1976,2025-10-24
33716,岩手県,北上（キタカミ）,,2025,10,24,10,0,10.6,4,10,0,4,,,,,,,0,38.3,5,2025,7,29,38.3,8,2025,7,29,28.5,8,2024,10,2,1976,2025-10-24
33751,岩手県,釜石（カマイシ）,,2025,10,24,10,0,14.0,4,10,0,4,,,,,,,0,37.8,5,2025,9,2,38.8,8,1994,8,14,31.4,8,2021,10,4,1976,2025-10-24
33776,岩手県,若柳（ワカヤナギ）,,2025,10,24,10,0,9.1,4,9,53,4,,,,,,,0,36.3,5,2025,7,25,36.9,8,2015,8,5,28.8,8,2024,10,2,1976,2025-10-24
33781,岩手県,江刺（エサシ）,,2025,10,24,10,0,10.9,4,9,59,4,,,,,,,0,38.2,5,2025,7,29,38.2,8,2025,7,29,29.7,8,2024,10,2,1976,2025-10-24
33801,岩手県,住田（スミタ）,,2025,10,24,10,0,11.0,4,9,49,4,,,,,,,0,36.4,5,2025,7,20,36.7,8,2020,8,11,29.3,8,2024,10,2,1977,2025-10-24
