観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),15日の最高気温(℃),15日の最高気温の品質情報,15日の最高気温起時（時）,15日の最高気温起時（分）,15日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（14日まで）,今年の最高気温（14日まで）の品質情報,今年の最高気温（14日まで）を観測した起日（年）,今年の最高気温（14日まで）を観測した起日（月）,今年の最高気温（14日まで）を観測した起日（日）,14日までの観測史上1位の値（℃）,14日までの観測史上1位の値の品質情報,14日までの観測史上1位の値を観測した起日（年）,14日までの観測史上1位の値を観測した起日（月）,14日までの観測史上1位の値を観測した起日（日）,14日までの10月の1位の値,14日までの10月の1位の値の品質情報,14日までの10月の1位の値の起日（年）,14日までの10月の1位の値の起日（月）,14日までの10月の1位の値の起日（日）,統計開始年,date
12141,北海道上川地方,美深（ビフカ）,,2025,10,15,20,0,11.9,5,13.0,44.0,5.0,-2.5,-2.5,10.0,3.0,,,0.0,34.6,4,2025,7,14,36.6,8,2021,7,28,27.3,8,2022,10,1,1977,2025-10-15
12181,北海道上川地方,名寄（ナヨロ）,,2025,10,15,20,0,12.1,5,14.0,28.0,5.0,-2.3,-3.0,10.0,3.0,,,0.0,34.5,4,2025,7,14,36.4,8,2021,7,28,27.6,8,2022,10,1,1976,2025-10-15
12231,北海道上川地方,下川（シモカワ）,,2025,10,15,20,0,11.9,5,13.0,19.0,5.0,-2.1,-2.1,10.0,3.0,,,0.0,34.6,4,2025,7,14,37.3,8,2021,7,28,26.7,8,2022,10,1,1977,2025-10-15
12261,北海道上川地方,士別（シベツ）,,2025,10,15,20,0,13.2,5,13.0,18.0,5.0,-1.1,-1.4,10.0,2.0,,,0.0,34.3,4,2025,7,14,37.0,8,2021,8,7,26.6,8,2022,10,1,1977,2025-10-15
12266,北海道上川地方,朝日（アサヒ）,,2025,10,15,20,0,12.4,5,13.0,28.0,5.0,-1.7,-1.5,10.0,3.0,,,0.0,36.4,4,2025,7,14,37.2,8,2021,8,7,26.6,8,2022,10,1,1977,2025-10-15
12301,北海道上川地方,和寒（ワッサム）,,2025,10,15,20,0,13.2,5,13.0,44.0,5.0,-1.3,-1.8,10.0,2.0,,,0.0,34.5,4,2025,7,14,36.8,8,2021,8,7,27.0,8,2022,10,1,1977,2025-10-15
12386,北海道上川地方,江丹別（エタンベツ）,,2025,10,15,20,0,13.9,5,12.0,28.0,5.0,-0.6,-1.0,10.0,2.0,,,0.0,33.9,4,2025,7,14,38.4,8,2021,7,31,26.6,8,2022,10,1,1977,2025-10-15
12396,北海道上川地方,比布（ピップ）,,2025,10,15,20,0,13.9,5,13.0,16.0,5.0,-0.8,-0.7,10.0,2.0,,,0.0,34.9,4,2025,7,14,36.9,8,2021,8,7,27.7,8,2022,10,1,1977,2025-10-15
12411,北海道上川地方,上川（カミカワ）,,2025,10,15,20,0,12.1,5,13.0,36.0,5.0,-1.2,-1.1,10.0,2.0,,,0.0,32.9,4,2025,7,14,35.1,8,2021,8,7,26.3,8,2022,10,1,1977,2025-10-15
12442,北海道上川地方,旭川（アサヒカワ）,47407.0,2025,10,15,20,0,14.5,5,13.0,5.0,5.0,-0.5,-0.7,10.0,2.0,,,0.0,35.1,4,2025,7,14,37.9,8,2021,8,7,28.2,8,2022,10,1,1888,2025-10-15
12451,北海道上川地方,東川（ヒガシカワ）,,2025,10,15,20,0,13.3,5,14.0,24.0,5.0,-1.1,-0.4,10.0,2.0,,,0.0,34.9,4,2025,7,14,37.0,8,2021,8,6,28.1,8,2022,10,1,1977,2025-10-15
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2025,10,15,20,0,13.0,5,13.0,58.0,5.0,-1.2,-0.8,10.0,3.0,,,0.0,34.3,4,2025,7,14,36.1,8,2021,8,7,27.0,8,2022,10,1,2003,2025-10-15
12512,北海道上川地方,志比内（シビナイ）,,2025,10,15,20,0,13.2,5,14.0,22.0,5.0,-0.6,-1.4,10.0,2.0,,,0.0,33.6,4,2025,7,24,35.3,8,2021,8,7,27.2,8,2022,10,1,1993,2025-10-15
12551,北海道上川地方,美瑛（ビエイ）,,2025,10,15,20,0,14.2,5,13.0,49.0,5.0,-0.2,-1.0,10.0,2.0,,,0.0,34.4,4,2025,7,24,37.1,8,2021,8,7,27.2,8,2022,10,1,1977,2025-10-15
12596,北海道上川地方,上富良野（カミフラノ）,,2025,10,15,20,0,14.5,5,13.0,53.0,5.0,-0.4,-1.7,10.0,2.0,,,0.0,35.3,4,2025,7,25,37.5,8,2021,8,7,28.7,8,2022,10,1,1977,2025-10-15
12626,北海道上川地方,富良野（フラノ）,,2025,10,15,20,0,14.1,5,13.0,49.0,5.0,-1.0,-1.5,10.0,2.0,,,0.0,36.0,4,2025,7,24,38.5,8,2021,8,7,29.2,8,2022,10,1,1976,2025-10-15
12632,北海道上川地方,麓郷（ロクゴウ）,,2025,10,15,20,0,13.6,5,12.0,48.0,5.0,-0.5,-1.9,10.0,2.0,,,0.0,34.7,4,2025,7,25,37.4,8,2021,8,7,27.4,8,2022,10,1,1978,2025-10-15
12691,北海道上川地方,幾寅（イクトラ）,,2025,10,15,20,0,12.5,5,13.0,51.0,5.0,-1.3,-2.9,10.0,3.0,,,0.0,35.0,4,2025,7,24,35.0,8,2025,7,24,26.3,8,2022,10,1,1977,2025-10-15
12746,北海道上川地方,占冠（シムカップ）,,2025,10,15,20,0,14.5,5,13.0,1.0,5.0,0.5,-0.7,10.0,2.0,,,0.0,33.6,4,2025,7,24,34.6,8,2021,7,19,25.2,8,2022,10,1,1977,2025-10-15
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2025,10,15,20,0,12.3,5,10.0,3.0,5.0,-0.8,-2.1,10.0,2.0,,,0.0,33.2,4,2025,7,14,34.9,8,2021,7,28,26.1,8,2022,10,1,1978,2025-10-15
15076,北海道上川地方,幌加内（ホロカナイ）,,2025,10,15,20,0,13.0,5,12.0,46.0,5.0,-1.0,-1.9,10.0,2.0,,,0.0,33.7,4,2025,7,25,37.3,8,2021,7,28,26.1,8,2022,10,1,1977,2025-10-15
13061,北海道留萌地方,天塩（テシオ）,,2025,10,15,20,0,11.8,5,13.0,0.0,5.0,-2.7,-2.2,10.0,3.0,,,0.0,30.6,4,2025,7,30,33.8,4,2021,7,27,24.0,8,2025,10,1,1977,2025-10-15
13086,北海道留萌地方,遠別（エンベツ）,,2025,10,15,20,0,12.2,5,13.0,13.0,5.0,-2.7,-1.4,10.0,3.0,,,0.0,30.6,4,2025,8,3,34.2,8,1979,8,18,24.1,8,2022,10,1,1977,2025-10-15
13121,北海道留萌地方,初山別（ショサンベツ）,,2025,10,15,20,0,12.5,5,0.0,12.0,5.0,-2.5,-0.6,10.0,3.0,,,0.0,30.9,4,2025,7,29,33.8,8,2021,8,1,24.0,8,2022,10,3,1977,2025-10-15
13146,北海道留萌地方,焼尻（ヤギシリ）,,2025,10,15,20,0,13.3,5,11.0,30.0,5.0,-1.7,-1.2,10.0,3.0,,,0.0,30.0,4,2025,8,3,32.4,8,2023,8,24,23.3,8,2025,10,4,1977,2025-10-15
13181,北海道留萌地方,羽幌（ハボロ）,47404.0,2025,10,15,20,0,13.3,5,2.0,38.0,5.0,-2.0,-0.4,10.0,3.0,,,0.0,31.8,4,2025,7,17,34.4,8,2021,8,1,25.4,8,2022,10,1,1921,2025-10-15
13261,北海道留萌地方,達布（タップ）,,2025,10,15,20,0,14.0,5,10.0,53.0,5.0,-1.2,-2.1,10.0,2.0,,,0.0,34.1,4,2025,7,14,38.7,8,2021,8,7,28.9,8,2022,10,1,1977,2025-10-15
13277,北海道留萌地方,留萌（ルモイ）,47406.0,2025,10,15,20,0,13.8,5,0.0,55.0,5.0,-1.5,-0.2,10.0,3.0,,,0.0,32.6,4,2025,7,17,35.6,8,2021,8,1,28.3,8,2022,10,1,1943,2025-10-15
13311,北海道留萌地方,増毛（マシケ）,,2025,10,15,20,0,14.3,5,0.0,46.0,5.0,-1.3,0.0,10.0,3.0,,,0.0,32.8,4,2025,7,23,34.2,8,2021,8,1,29.2,8,2022,10,1,1978,2025-10-15
13321,北海道留萌地方,幌糠（ホロヌカ）,,2025,10,15,20,0,14.0,5,10.0,29.0,5.0,-1.1,-1.2,10.0,2.0,,,0.0,33.8,4,2025,7,23,35.9,8,2021,8,7,28.3,8,2022,10,1,1977,2025-10-15
14026,北海道石狩地方,浜益（ハママス）,,2025,10,15,20,0,14.3,5,12.0,36.0,5.0,-1.5,-0.5,10.0,3.0,,,0.0,33.2,4,2025,7,17,34.6,8,1989,8,7,28.0,8,2022,10,1,1977,2025-10-15
14071,北海道石狩地方,厚田（アツタ）,,2025,10,15,20,0,13.9,5,12.0,30.0,5.0,-2.0,-0.2,10.0,3.0,,,0.0,32.5,4,2025,7,30,36.1,8,2021,7,28,27.2,8,2022,10,1,1977,2025-10-15
14101,北海道石狩地方,新篠津（シンシノツ）,,2025,10,15,20,0,14.7,5,12.0,25.0,5.0,-1.0,-1.6,10.0,2.0,,,0.0,35.4,4,2025,7,25,35.5,8,2023,8,25,26.6,8,2025,10,3,1978,2025-10-15
14116,北海道石狩地方,山口（ヤマグチ）,,2025,10,15,20,0,16.6,5,12.0,20.0,5.0,0.0,-0.7,10.0,2.0,,,0.0,35.7,4,2025,7,23,37.1,8,2021,7,28,28.7,8,2022,10,1,1977,2025-10-15
14121,北海道石狩地方,石狩（イシカリ）,,2025,10,15,20,0,14.4,5,10.0,31.0,5.0,-1.4,-0.8,10.0,3.0,,,0.0,33.9,4,2025,7,25,35.4,8,2021,7,28,26.5,8,2025,10,3,1990,2025-10-15
14136,北海道石狩地方,江別（エベツ）,,2025,10,15,20,0,14.8,5,11.0,57.0,5.0,-1.0,-1.7,10.0,2.0,,,0.0,35.4,4,2025,7,25,35.6,8,2021,7,31,26.1,8,2025,10,3,2000,2025-10-15
14163,北海道石狩地方,札幌（サッポロ）,47412.0,2025,10,15,20,0,15.3,5,10.0,49.0,5.0,-1.2,-0.9,10.0,3.0,,,0.0,35.7,4,2025,7,25,36.3,8,2023,8,23,29.7,8,2022,10,1,1876,2025-10-15
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2025,10,15,20,0,14.3,5,12.0,9.0,5.0,-1.6,-2.0,10.0,3.0,,,0.0,34.5,4,2025,7,24,34.5,8,2025,7,24,26.2,8,2025,10,5,1977,2025-10-15
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2025,10,15,20,0,13.3,5,12.0,35.0,5.0,-1.0,-1.2,10.0,2.0,,,0.0,32.0,4,2025,7,24,32.0,8,2025,7,24,24.4,8,2025,10,3,1977,2025-10-15
14296,北海道石狩地方,千歳（チトセ）,,2025,10,15,20,0,15.6,5,11.0,38.0,5.0,-0.6,-0.4,10.0,2.0,,,0.0,32.8,4,2025,7,24,34.2,8,2011,8,11,25.8,8,2021,10,4,2003,2025-10-15
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2025,10,15,20,0,13.5,5,11.0,44.0,5.0,-1.4,-1.9,10.0,3.0,,,0.0,34.5,4,2025,7,23,36.9,8,2021,8,7,27.2,8,2022,10,1,1976,2025-10-15
15156,北海道空知地方,秩父別（チップベツ）,,2025,10,15,20,0,13.9,5,11.0,57.0,5.0,,-1.6,,,,,0.0,33.7,4,2025,7,23,35.1,8,2023,8,24,26.3,8,2025,10,3,2022,2025-10-15
15161,北海道空知地方,深川（フカガワ）,,2025,10,15,20,0,13.7,5,12.0,49.0,5.0,-1.4,-1.5,10.0,3.0,,,0.0,32.6,4,2025,7,25,36.1,8,2021,8,6,26.7,8,2022,10,1,1977,2025-10-15
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2025,10,15,20,0,15.0,5,12.0,46.0,5.0,-0.1,-0.5,10.0,2.0,,,0.0,34.8,4,2025,7,24,36.8,8,2021,8,7,26.7,8,2019,10,2,1978,2025-10-15
15241,北海道空知地方,滝川（タキカワ）,,2025,10,15,20,0,14.2,5,12.0,38.0,5.0,-1.0,-1.4,10.0,2.0,,,0.0,34.9,4,2025,7,25,36.0,8,2021,7,28,26.3,8,2022,10,1,1976,2025-10-15
15251,北海道空知地方,芦別（アシベツ）,,2025,10,15,20,0,14.4,5,13.0,10.0,5.0,-1.3,-0.9,10.0,3.0,,,0.0,34.3,4,2025,7,17,37.2,8,2021,7,31,28.3,8,2022,10,1,1978,2025-10-15
15311,北海道空知地方,月形（ツキガタ）,,2025,10,15,20,0,15.6,5,12.0,30.0,5.0,0.2,-0.8,10.0,2.0,,,0.0,34.3,4,2025,7,25,36.3,8,2021,7,31,26.5,8,2025,10,3,1977,2025-10-15
15321,北海道空知地方,美唄（ビバイ）,,2025,10,15,20,0,15.1,5,13.0,38.0,5.0,-0.7,-0.7,10.0,2.0,,,0.0,34.7,4,2025,7,24,35.6,8,2021,8,6,27.0,8,2022,10,1,1977,2025-10-15
15356,北海道空知地方,岩見沢（イワミザワ）,47413.0,2025,10,15,20,0,15.7,5,13.0,0.0,5.0,-0.2,-0.5,10.0,2.0,,,0.0,36.1,4,2025,7,25,36.1,8,2025,7,25,26.3,8,2025,10,3,1946,2025-10-15
15431,北海道空知地方,長沼（ナガヌマ）,,2025,10,15,20,0,15.0,5,11.0,20.0,5.0,-1.0,-2.0,10.0,2.0,,,0.0,35.7,4,2025,7,24,36.3,8,2024,8,12,25.7,8,2025,10,5,1977,2025-10-15
15442,北海道空知地方,夕張（ユウバリ）,,2025,10,15,20,0,13.6,5,13.0,9.0,5.0,-0.7,-1.4,10.0,2.0,,,0.0,33.3,4,2025,7,25,35.0,8,2021,7,28,24.7,8,2022,10,1,1976,2025-10-15
16026,北海道後志地方,美国（ビクニ）,,2025,10,15,20,0,14.1,5,11.0,7.0,5.0,-1.5,-1.2,10.0,3.0,,,0.0,32.3,4,2025,7,25,35.2,8,2023,8,31,27.6,8,2022,10,1,1977,2025-10-15
16061,北海道後志地方,神恵内（カモエナイ）,,2025,10,15,20,0,16.3,5,11.0,35.0,5.0,0.1,-0.6,10.0,2.0,,,0.0,32.8,4,2025,7,17,33.5,8,2021,7,28,26.5,8,2025,10,4,1977,2025-10-15
16076,北海道後志地方,余市（ヨイチ）,,2025,10,15,20,0,14.4,5,11.0,4.0,5.0,-1.6,-0.8,10.0,3.0,,,0.0,33.3,4,2025,7,25,34.9,8,1984,8,16,27.2,8,2022,10,1,1977,2025-10-15
16091,北海道後志地方,小樽（オタル）,47411.0,2025,10,15,20,0,14.3,5,10.0,21.0,5.0,-1.8,-0.3,10.0,3.0,,,0.0,33.9,4,2025,7,23,36.2,8,2021,7,28,28.8,8,2022,10,1,1943,2025-10-15
16156,北海道後志地方,共和（キョウワ）,,2025,10,15,20,0,15.9,5,12.0,26.0,5.0,-0.1,-1.5,10.0,2.0,,,0.0,33.7,4,2025,7,14,35.0,8,2023,8,10,27.9,8,2025,10,4,1977,2025-10-15
16206,北海道後志地方,蘭越（ランコシ）,,2025,10,15,20,0,13.3,4,15.0,50.0,4.0,-2.6,-4.9,10.0,3.0,,,0.0,33.1,4,2025,7,25,35.4,8,2023,8,23,27.5,8,2022,10,1,1977,2025-10-15
16217,北海道後志地方,倶知安（クッチャン）,47433.0,2025,10,15,20,0,15.0,5,12.0,5.0,5.0,-0.1,-2.4,10.0,2.0,,,0.0,32.5,4,2025,7,17,34.6,8,2023,8,23,26.8,8,2022,10,1,1944,2025-10-15
16252,北海道後志地方,寿都（スッツ）,47421.0,2025,10,15,20,0,14.7,5,11.0,29.0,5.0,-1.0,-1.0,10.0,2.0,,,0.0,32.2,4,2025,7,22,34.0,8,1904,8,20,26.8,8,2022,10,1,1884,2025-10-15
16281,北海道後志地方,真狩（マッカリ）,,2025,10,15,20,0,13.7,5,12.0,51.0,5.0,0.5,-0.9,10.0,2.0,,,0.0,31.0,4,2025,7,25,32.3,8,2021,7,27,23.6,8,2019,10,2,1978,2025-10-15
16286,北海道後志地方,喜茂別（キモベツ）,,2025,10,15,20,0,14.2,5,12.0,42.0,5.0,-0.2,,10.0,2.0,,,0.0,32.3,4,2025,8,3,34.5,8,2023,8,25,25.4,8,2022,10,1,1977,2025-10-15
16321,北海道後志地方,黒松内（クロマツナイ）,,2025,10,15,20,0,15.9,5,11.0,48.0,5.0,0.0,-1.3,10.0,2.0,,,0.0,33.3,4,2025,7,25,34.5,8,2021,7,18,27.9,8,2025,10,3,1977,2025-10-15
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405.0,2025,10,15,20,0,12.7,5,10.0,53.0,5.0,-2.1,0.2,10.0,3.0,,,0.0,34.1,4,2025,7,24,35.3,8,2023,8,17,28.3,8,2022,10,1,1942,2025-10-15
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2025,10,15,20,0,12.5,5,9.0,45.0,5.0,-2.5,-0.4,10.0,3.0,,,0.0,34.3,4,2025,7,7,34.3,8,2025,7,7,28.2,8,2022,10,1,1977,2025-10-15
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,10,15,20,0,12.7,5,12.0,42.0,5.0,-1.8,-1.4,10.0,3.0,,,0.0,34.1,4,2025,7,14,36.4,8,1978,8,3,27.9,8,2022,10,1,1977,2025-10-15
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435.0,2025,10,15,20,0,12.3,5,9.0,41.0,5.0,-2.8,-0.2,10.0,3.0,,,0.0,36.5,4,2025,7,24,37.0,8,2019,5,26,29.4,8,2022,10,1,1956,2025-10-15
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,10,15,20,0,11.9,5,9.0,42.0,5.0,-3.3,0.1,11.0,1.0,,,0.0,34.9,4,2025,7,24,37.2,8,2019,5,26,29.3,8,2022,10,1,2003,2025-10-15
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2025,10,15,20,0,12.1,5,10.0,9.0,5.0,-3.2,-0.2,10.0,3.0,,,0.0,36.2,4,2025,7,23,38.5,8,2019,5,26,30.6,8,2022,10,1,1977,2025-10-15
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2025,10,15,20,0,14.6,5,13.0,10.0,5.0,-0.1,-1.1,10.0,2.0,,,0.0,36.5,4,2025,7,25,37.7,8,1978,8,3,28.1,8,2022,10,1,1977,2025-10-15
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2025,10,15,20,0,,1,,,,,,,,,,,36.2,4,2025,7,22,36.9,8,1994,8,7,31.4,8,2022,10,1,1977,2025-10-15
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2025,10,15,20,0,13.0,5,11.0,17.0,5.0,-2.5,-1.6,10.0,3.0,,,0.0,37.4,4,2025,7,24,37.7,8,2019,5,26,29.7,8,2022,10,1,1977,2025-10-15
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2025,10,15,20,0,13.9,5,10.0,31.0,5.0,-1.6,-0.9,10.0,3.0,,,0.0,38.6,4,2025,7,24,39.5,8,2019,5,26,29.8,8,2022,10,1,1977,2025-10-15
17341,北海道網走・北見・紋別地方,網走（アバシリ）,47409.0,2025,10,15,20,0,12.6,5,10.0,27.0,5.0,-2.6,0.5,10.0,3.0,,,0.0,34.7,4,2025,7,18,37.6,8,1994,8,7,30.4,8,2022,10,1,1889,2025-10-15
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2025,10,15,20,0,10.9,5,13.0,16.0,5.0,-3.6,-0.7,11.0,1.0,,,0.0,34.5,4,2025,7,23,35.3,8,2020,8,11,29.8,8,2022,10,1,1978,2025-10-15
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2025,10,15,20,0,11.5,5,13.0,3.0,5.0,-1.3,-1.8,10.0,3.0,,,0.0,33.9,4,2025,7,25,34.1,8,2024,7,21,26.1,8,2022,10,1,1993,2025-10-15
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2025,10,15,20,0,13.3,5,11.0,29.0,5.0,-1.6,-1.6,10.0,3.0,,,0.0,37.0,4,2025,7,25,37.0,8,2025,7,25,29.8,8,2022,10,1,1977,2025-10-15
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2025,10,15,20,0,12.3,5,10.0,37.0,5.0,-3.3,-2.4,10.0,3.0,,,0.0,39.0,4,2025,7,24,39.0,8,2025,7,24,30.3,8,2022,10,1,1976,2025-10-15
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2025,10,15,20,0,13.1,5,11.0,24.0,5.0,-2.5,-0.9,10.0,3.0,,,0.0,37.3,4,2025,7,24,37.7,8,2019,5,26,30.4,8,2022,10,1,2003,2025-10-15
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2025,10,15,20,0,13.3,5,10.0,15.0,5.0,-2.2,-1.7,10.0,3.0,,,0.0,37.8,4,2025,7,24,37.8,8,2025,7,24,29.7,8,2022,10,1,1977,2025-10-15
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2025,10,15,20,0,12.2,5,13.0,35.0,5.0,-3.2,-0.8,10.0,3.0,,,0.0,36.8,4,2025,7,23,37.1,8,2023,8,26,30.5,8,2022,10,1,1977,2025-10-15
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2025,10,15,20,0,13.5,5,12.0,53.0,5.0,-0.8,0.3,10.0,2.0,,,0.0,37.6,4,2025,7,24,37.6,8,2025,7,24,29.0,8,2022,10,1,1978,2025-10-15
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2025,10,15,20,0,14.3,5,12.0,32.0,5.0,-0.7,0.3,10.0,2.0,,,0.0,38.0,4,2025,7,24,38.0,8,2025,7,24,30.3,8,2022,10,1,1977,2025-10-15
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2025,10,15,20,0,13.3,5,11.0,30.0,5.0,-2.3,-1.8,10.0,3.0,,,0.0,38.3,4,2025,7,24,38.3,8,2025,7,24,30.1,8,2022,10,1,1977,2025-10-15
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2025,10,15,20,0,13.2,5,11.0,34.0,5.0,-2.5,-2.2,10.0,3.0,,,0.0,38.4,4,2025,7,24,38.4,8,2025,7,24,29.6,8,2022,10,1,1988,2025-10-15
18038,北海道根室地方,羅臼（ラウス）,,2025,10,15,20,0,12.3,5,12.0,51.0,5.0,-1.8,0.0,10.0,3.0,,,0.0,33.0,4,2025,7,22,33.0,8,2025,7,22,25.3,8,2022,10,1,2005,2025-10-15
18136,北海道根室地方,標津（シベツ）,,2025,10,15,20,0,13.8,5,10.0,21.0,5.0,-1.6,1.5,10.0,3.0,,,0.0,36.4,4,2025,7,24,36.4,8,2025,7,24,27.4,8,2022,10,1,1977,2025-10-15
18161,北海道根室地方,上標津（カミシベツ）,,2025,10,15,20,0,13.3,5,11.0,53.0,5.0,-1.3,0.3,10.0,3.0,,,0.0,35.6,4,2025,7,23,35.6,8,2025,7,23,25.7,8,2022,10,1,2003,2025-10-15
