観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),4日の最高気温(℃),4日の最高気温の品質情報,4日の最高気温起時（時）,4日の最高気温起時（分）,4日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（3日まで）,今年の最高気温（3日まで）の品質情報,今年の最高気温（3日まで）を観測した起日（年）,今年の最高気温（3日まで）を観測した起日（月）,今年の最高気温（3日まで）を観測した起日（日）,3日までの観測史上1位の値（℃）,3日までの観測史上1位の値の品質情報,3日までの観測史上1位の値を観測した起日（年）,3日までの観測史上1位の値を観測した起日（月）,3日までの観測史上1位の値を観測した起日（日）,3日までの9月の1位の値,3日までの9月の1位の値の品質情報,3日までの9月の1位の値の起日（年）,3日までの9月の1位の値の起日（月）,3日までの9月の1位の値の起日（日）,統計開始年,date
12266,北海道上川地方,朝日（アサヒ）,,2025,9,4,22,0,25.0,5,14.0,8.0,5.0,1.2,-0.2,8.0,3.0,,,0.0,36.4,4,2025.0,7.0,14.0,37.2,8.0,2021.0,8.0,7.0,32.0,8.0,2020.0,9.0,4.0,1977,2025-09-04
12301,北海道上川地方,和寒（ワッサム）,,2025,9,4,22,0,25.5,5,14.0,49.0,5.0,1.5,0.7,8.0,2.0,,,0.0,34.5,4,2025.0,7.0,14.0,36.8,8.0,2021.0,8.0,7.0,32.4,8.0,2012.0,9.0,18.0,1977,2025-09-04
12386,北海道上川地方,江丹別（エタンベツ）,,2025,9,4,22,0,25.4,5,14.0,10.0,5.0,1.5,0.2,8.0,2.0,,,0.0,33.9,4,2025.0,7.0,14.0,38.4,8.0,2021.0,7.0,31.0,32.0,8.0,2012.0,9.0,18.0,1977,2025-09-04
12396,北海道上川地方,比布（ピップ）,,2025,9,4,22,0,25.7,5,13.0,46.0,5.0,1.3,0.0,8.0,3.0,,,0.0,34.9,4,2025.0,7.0,14.0,36.9,8.0,2021.0,8.0,7.0,32.6,8.0,2012.0,9.0,18.0,1977,2025-09-04
12411,北海道上川地方,上川（カミカワ）,,2025,9,4,22,0,24.9,5,13.0,33.0,5.0,2.1,0.7,8.0,2.0,,,0.0,32.9,4,2025.0,7.0,14.0,35.1,8.0,2021.0,8.0,7.0,31.2,8.0,2019.0,9.0,8.0,1977,2025-09-04
12442,北海道上川地方,旭川（アサヒカワ）,47407.0,2025,9,4,22,0,27.0,5,13.0,25.0,5.0,2.5,0.4,8.0,2.0,,,0.0,35.1,4,2025.0,7.0,14.0,37.9,8.0,2021.0,8.0,7.0,33.3,8.0,2019.0,9.0,8.0,1888,2025-09-04
12451,北海道上川地方,東川（ヒガシカワ）,,2025,9,4,22,0,25.7,5,13.0,37.0,5.0,1.6,0.8,8.0,2.0,,,0.0,34.9,4,2025.0,7.0,14.0,37.0,8.0,2021.0,8.0,6.0,33.2,8.0,2019.0,9.0,8.0,1977,2025-09-04
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2025,9,4,22,0,25.1,5,13.0,9.0,5.0,1.0,0.2,8.0,3.0,,,0.0,34.3,4,2025.0,7.0,14.0,36.1,8.0,2021.0,8.0,7.0,32.0,8.0,2019.0,9.0,8.0,2003,2025-09-04
12512,北海道上川地方,志比内（シビナイ）,,2025,9,4,22,0,26.1,5,13.0,17.0,5.0,2.8,1.0,8.0,1.0,,,0.0,33.6,4,2025.0,7.0,24.0,35.3,8.0,2021.0,8.0,7.0,32.1,8.0,2019.0,9.0,8.0,1993,2025-09-04
12551,北海道上川地方,美瑛（ビエイ）,,2025,9,4,22,0,26.1,5,12.0,25.0,5.0,2.3,1.4,8.0,2.0,,,0.0,34.4,4,2025.0,7.0,24.0,37.1,8.0,2021.0,8.0,7.0,32.7,8.0,2019.0,9.0,8.0,1977,2025-09-04
12596,北海道上川地方,上富良野（カミフラノ）,,2025,9,4,22,0,26.8,5,14.0,3.0,5.0,2.4,1.1,8.0,2.0,,,0.0,35.3,4,2025.0,7.0,25.0,37.5,8.0,2021.0,8.0,7.0,33.8,8.0,2019.0,9.0,8.0,1977,2025-09-04
12626,北海道上川地方,富良野（フラノ）,,2025,9,4,22,0,25.9,5,12.0,1.0,5.0,1.6,0.1,8.0,3.0,,,0.0,36.0,4,2025.0,7.0,24.0,38.5,8.0,2021.0,8.0,7.0,33.0,8.0,2020.0,9.0,8.0,1976,2025-09-04
12632,北海道上川地方,麓郷（ロクゴウ）,,2025,9,4,22,0,26.2,5,12.0,57.0,5.0,2.8,1.7,8.0,1.0,,,0.0,34.7,4,2025.0,7.0,25.0,37.4,8.0,2021.0,8.0,7.0,33.1,8.0,2020.0,9.0,8.0,1978,2025-09-04
12691,北海道上川地方,幾寅（イクトラ）,,2025,9,4,22,0,26.3,5,13.0,8.0,5.0,3.9,1.5,88.0,0.0,,,0.0,35.0,4,2025.0,7.0,24.0,35.0,8.0,2025.0,7.0,24.0,32.1,8.0,2019.0,9.0,8.0,1977,2025-09-04
12746,北海道上川地方,占冠（シムカップ）,,2025,9,4,22,0,25.6,5,11.0,37.0,5.0,2.6,0.2,8.0,1.0,,,0.0,33.6,4,2025.0,7.0,24.0,34.6,8.0,2021.0,7.0,19.0,30.9,8.0,2019.0,9.0,8.0,1977,2025-09-04
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2025,9,4,22,0,24.9,5,12.0,3.0,5.0,2.5,-0.9,8.0,1.0,,,0.0,33.2,4,2025.0,7.0,14.0,34.9,8.0,2021.0,7.0,28.0,30.4,8.0,2012.0,9.0,18.0,1978,2025-09-04
15076,北海道上川地方,幌加内（ホロカナイ）,,2025,9,4,22,0,25.3,5,13.0,50.0,5.0,1.7,0.4,8.0,2.0,,,0.0,33.7,4,2025.0,7.0,25.0,37.3,8.0,2021.0,7.0,28.0,31.5,8.0,2016.0,9.0,1.0,1977,2025-09-04
13061,北海道留萌地方,天塩（テシオ）,,2025,9,4,22,0,25.8,5,9.0,39.0,5.0,2.9,0.8,88.0,0.0,,,0.0,30.6,4,2025.0,7.0,30.0,33.8,4.0,2021.0,7.0,27.0,32.3,8.0,2020.0,9.0,3.0,1977,2025-09-04
13086,北海道留萌地方,遠別（エンベツ）,,2025,9,4,22,0,24.8,5,12.0,2.0,5.0,1.1,-0.9,8.0,2.0,,,0.0,30.6,4,2025.0,8.0,3.0,34.2,8.0,1979.0,8.0,18.0,32.0,8.0,2020.0,9.0,3.0,1977,2025-09-04
13121,北海道留萌地方,初山別（ショサンベツ）,,2025,9,4,22,0,24.0,5,12.0,44.0,5.0,0.7,-0.5,8.0,3.0,,,0.0,30.9,4,2025.0,7.0,29.0,33.8,8.0,2021.0,8.0,1.0,32.0,8.0,2020.0,9.0,3.0,1977,2025-09-04
13146,北海道留萌地方,焼尻（ヤギシリ）,,2025,9,4,22,0,25.3,5,10.0,35.0,5.0,2.6,0.7,88.0,0.0,,,0.0,30.0,4,2025.0,8.0,3.0,32.4,8.0,2023.0,8.0,24.0,28.9,8.0,2012.0,9.0,4.0,1977,2025-09-04
13181,北海道留萌地方,羽幌（ハボロ）,47404.0,2025,9,4,22,0,24.6,5,14.0,3.0,5.0,0.9,-0.4,8.0,2.0,,,0.0,31.8,4,2025.0,7.0,17.0,34.4,8.0,2021.0,8.0,1.0,33.9,8.0,2012.0,9.0,18.0,1921,2025-09-04
13261,北海道留萌地方,達布（タップ）,,2025,9,4,22,0,25.7,5,15.0,12.0,5.0,1.2,0.3,8.0,3.0,,,0.0,34.1,4,2025.0,7.0,14.0,38.7,8.0,2021.0,8.0,7.0,32.1,8.0,2012.0,9.0,18.0,1977,2025-09-04
13277,北海道留萌地方,留萌（ルモイ）,47406.0,2025,9,4,22,0,25.2,5,10.0,31.0,5.0,1.7,1.1,88.0,0.0,,,0.0,32.6,4,2025.0,7.0,17.0,35.6,8.0,2021.0,8.0,1.0,33.1,8.0,2012.0,9.0,18.0,1943,2025-09-04
13311,北海道留萌地方,増毛（マシケ）,,2025,9,4,22,0,25.2,5,12.0,38.0,5.0,1.5,0.3,88.0,0.0,,,0.0,32.8,4,2025.0,7.0,23.0,34.2,8.0,2021.0,8.0,1.0,33.5,8.0,2012.0,9.0,18.0,1978,2025-09-04
13321,北海道留萌地方,幌糠（ホロヌカ）,,2025,9,4,22,0,26.5,5,13.0,14.0,5.0,2.3,1.3,88.0,0.0,,,0.0,33.8,4,2025.0,7.0,23.0,35.9,8.0,2021.0,8.0,7.0,31.9,8.0,2012.0,9.0,18.0,1977,2025-09-04
14026,北海道石狩地方,浜益（ハママス）,,2025,9,4,22,0,24.9,5,13.0,5.0,5.0,0.7,-0.6,8.0,3.0,,,0.0,33.2,4,2025.0,7.0,17.0,34.6,8.0,1989.0,8.0,7.0,31.7,8.0,2012.0,9.0,3.0,1977,2025-09-04
14071,北海道石狩地方,厚田（アツタ）,,2025,9,4,22,0,25.7,5,14.0,37.0,5.0,1.3,-0.5,8.0,2.0,,,0.0,32.5,4,2025.0,7.0,30.0,36.1,8.0,2021.0,7.0,28.0,32.6,8.0,2012.0,9.0,4.0,1977,2025-09-04
14101,北海道石狩地方,新篠津（シンシノツ）,,2025,9,4,22,0,28.1,5,14.0,41.0,5.0,3.8,2.4,88.0,0.0,,,0.0,35.4,4,2025.0,7.0,25.0,35.5,8.0,2023.0,8.0,25.0,32.4,8.0,2020.0,9.0,8.0,1978,2025-09-04
14116,北海道石狩地方,山口（ヤマグチ）,,2025,9,4,22,0,28.6,5,12.0,13.0,5.0,3.6,1.2,88.0,0.0,,,0.0,35.7,4,2025.0,7.0,23.0,37.1,8.0,2021.0,7.0,28.0,33.8,8.0,2012.0,9.0,3.0,1977,2025-09-04
14121,北海道石狩地方,石狩（イシカリ）,,2025,9,4,22,0,26.9,5,13.0,2.0,5.0,2.7,1.8,88.0,0.0,,,0.0,33.9,4,2025.0,7.0,25.0,35.4,8.0,2021.0,7.0,28.0,31.2,8.0,2012.0,9.0,3.0,1990,2025-09-04
14136,北海道石狩地方,江別（エベツ）,,2025,9,4,22,0,27.9,5,14.0,35.0,5.0,3.3,2.0,88.0,0.0,,,0.0,35.4,4,2025.0,7.0,25.0,35.6,8.0,2021.0,7.0,31.0,31.9,8.0,2020.0,9.0,8.0,2000,2025-09-04
14163,北海道石狩地方,札幌（サッポロ）,47412.0,2025,9,4,22,0,28.2,5,13.0,36.0,5.0,3.2,0.9,88.0,0.0,,,0.0,35.7,4,2025.0,7.0,25.0,36.3,8.0,2023.0,8.0,23.0,32.7,8.0,2020.0,9.0,8.0,1876,2025-09-04
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2025,9,4,22,0,27.5,5,13.0,47.0,5.0,3.6,1.0,88.0,0.0,,,0.0,34.5,4,2025.0,7.0,24.0,34.5,8.0,2025.0,7.0,24.0,31.8,8.0,2010.0,9.0,1.0,1977,2025-09-04
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2025,9,4,22,0,24.4,5,13.0,19.0,5.0,2.4,-1.8,88.0,0.0,,,0.0,32.0,4,2025.0,7.0,24.0,32.0,8.0,2025.0,7.0,24.0,29.1,8.0,2010.0,9.0,1.0,1977,2025-09-04
14296,北海道石狩地方,千歳（チトセ）,,2025,9,4,22,0,26.4,5,12.0,45.0,5.0,2.2,-1.5,88.0,0.0,,,0.0,32.8,4,2025.0,7.0,24.0,34.2,8.0,2011.0,8.0,11.0,30.5,8.0,2010.0,9.0,6.0,2003,2025-09-04
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2025,9,4,22,0,28.3,5,13.0,5.0,5.0,3.9,1.9,88.0,0.0,,,0.0,34.5,4,2025.0,7.0,23.0,36.9,8.0,2021.0,8.0,7.0,31.5,8.0,2020.0,9.0,8.0,1976,2025-09-04
15156,北海道空知地方,秩父別（チップベツ）,,2025,9,4,22,0,26.8,5,13.0,15.0,5.0,,0.8,,,,,0.0,33.7,4,2025.0,7.0,23.0,35.1,8.0,2023.0,8.0,24.0,31.1,8.0,2023.0,9.0,5.0,2022,2025-09-04
15161,北海道空知地方,深川（フカガワ）,,2025,9,4,22,0,26.5,5,13.0,18.0,5.0,2.3,0.6,8.0,1.0,,,0.0,32.6,4,2025.0,7.0,25.0,36.1,8.0,2021.0,8.0,6.0,33.1,8.0,2020.0,9.0,8.0,1977,2025-09-04
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2025,9,4,22,0,26.9,5,12.0,44.0,5.0,2.7,0.9,8.0,1.0,,,0.0,34.8,4,2025.0,7.0,24.0,36.8,8.0,2021.0,8.0,7.0,32.5,8.0,2020.0,9.0,8.0,1978,2025-09-04
15241,北海道空知地方,滝川（タキカワ）,,2025,9,4,22,0,26.2,5,13.0,21.0,5.0,1.8,0.0,8.0,2.0,,,0.0,34.9,4,2025.0,7.0,25.0,36.0,8.0,2021.0,7.0,28.0,32.1,8.0,2020.0,9.0,8.0,1976,2025-09-04
15251,北海道空知地方,芦別（アシベツ）,,2025,9,4,22,0,27.2,5,12.0,46.0,5.0,2.1,0.9,8.0,2.0,,,0.0,34.3,4,2025.0,7.0,17.0,37.2,8.0,2021.0,7.0,31.0,33.1,8.0,2012.0,9.0,3.0,1978,2025-09-04
15311,北海道空知地方,月形（ツキガタ）,,2025,9,4,22,0,28.3,5,13.0,41.0,5.0,4.0,2.2,88.0,0.0,,,0.0,34.3,4,2025.0,7.0,25.0,36.3,8.0,2021.0,7.0,31.0,32.1,8.0,2020.0,9.0,8.0,1977,2025-09-04
15321,北海道空知地方,美唄（ビバイ）,,2025,9,4,22,0,27.6,5,13.0,50.0,5.0,2.8,1.3,88.0,0.0,,,0.0,34.7,4,2025.0,7.0,24.0,35.6,8.0,2021.0,8.0,6.0,32.4,8.0,2020.0,9.0,8.0,1977,2025-09-04
15356,北海道空知地方,岩見沢（イワミザワ）,47413.0,2025,9,4,22,0,27.6,5,14.0,37.0,5.0,2.9,1.4,88.0,0.0,,,0.0,36.1,4,2025.0,7.0,25.0,36.1,8.0,2025.0,7.0,25.0,32.7,8.0,2020.0,9.0,8.0,1946,2025-09-04
15431,北海道空知地方,長沼（ナガヌマ）,,2025,9,4,22,0,28.6,5,13.0,59.0,5.0,4.2,1.9,88.0,0.0,,,0.0,35.7,4,2025.0,7.0,24.0,36.3,8.0,2024.0,8.0,12.0,31.1,8.0,2020.0,9.0,8.0,1977,2025-09-04
15442,北海道空知地方,夕張（ユウバリ）,,2025,9,4,22,0,25.3,5,13.0,19.0,5.0,2.3,-0.1,8.0,1.0,,,0.0,33.3,4,2025.0,7.0,25.0,35.0,8.0,2021.0,7.0,28.0,31.5,8.0,2020.0,9.0,8.0,1976,2025-09-04
16026,北海道後志地方,美国（ビクニ）,,2025,9,4,22,0,26.1,5,11.0,18.0,5.0,2.1,-1.4,88.0,0.0,,,0.0,32.3,4,2025.0,7.0,25.0,35.2,8.0,2023.0,8.0,31.0,33.4,8.0,2012.0,9.0,18.0,1977,2025-09-04
16061,北海道後志地方,神恵内（カモエナイ）,,2025,9,4,22,0,25.9,5,12.0,48.0,5.0,1.4,-0.6,88.0,0.0,,,0.0,32.8,4,2025.0,7.0,17.0,33.5,8.0,2021.0,7.0,28.0,32.2,8.0,2012.0,9.0,18.0,1977,2025-09-04
16076,北海道後志地方,余市（ヨイチ）,,2025,9,4,22,0,25.8,5,14.0,16.0,5.0,1.3,-1.6,8.0,2.0,,,0.0,33.3,4,2025.0,7.0,25.0,34.9,8.0,1984.0,8.0,16.0,32.6,8.0,2019.0,9.0,8.0,1977,2025-09-04
16091,北海道後志地方,小樽（オタル）,47411.0,2025,9,4,22,0,25.9,5,13.0,46.0,5.0,1.5,-1.2,8.0,2.0,,,0.0,33.9,4,2025.0,7.0,23.0,36.2,8.0,2021.0,7.0,28.0,33.6,8.0,2012.0,9.0,18.0,1943,2025-09-04
16156,北海道後志地方,共和（キョウワ）,,2025,9,4,22,0,28.1,5,12.0,47.0,5.0,3.5,1.9,88.0,0.0,,,0.0,33.7,4,2025.0,7.0,14.0,35.0,8.0,2023.0,8.0,10.0,33.4,8.0,2012.0,9.0,18.0,1977,2025-09-04
16206,北海道後志地方,蘭越（ランコシ）,,2025,9,4,22,0,28.2,5,13.0,24.0,5.0,3.6,2.0,88.0,0.0,,,0.0,33.1,4,2025.0,7.0,25.0,35.4,8.0,2023.0,8.0,23.0,32.1,8.0,2020.0,9.0,8.0,1977,2025-09-04
16217,北海道後志地方,倶知安（クッチャン）,47433.0,2025,9,4,22,0,27.2,5,13.0,22.0,5.0,3.2,1.5,88.0,0.0,,,0.0,32.5,4,2025.0,7.0,17.0,34.6,8.0,2023.0,8.0,23.0,32.0,8.0,2020.0,9.0,8.0,1944,2025-09-04
16252,北海道後志地方,寿都（スッツ）,47421.0,2025,9,4,22,0,26.4,5,14.0,12.0,5.0,2.8,0.8,88.0,0.0,,,0.0,32.2,4,2025.0,7.0,22.0,34.0,8.0,1904.0,8.0,20.0,31.1,8.0,1933.0,9.0,1.0,1884,2025-09-04
16281,北海道後志地方,真狩（マッカリ）,,2025,9,4,22,0,24.4,5,14.0,16.0,5.0,2.4,0.8,88.0,0.0,,,0.0,31.0,4,2025.0,7.0,25.0,32.3,8.0,2021.0,7.0,27.0,29.7,8.0,2012.0,9.0,18.0,1978,2025-09-04
16286,北海道後志地方,喜茂別（キモベツ）,,2025,9,4,22,0,26.6,5,13.0,51.0,5.0,3.3,1.1,88.0,0.0,,,0.0,32.3,4,2025.0,8.0,3.0,34.5,8.0,2023.0,8.0,25.0,31.0,8.0,2012.0,9.0,18.0,1977,2025-09-04
16321,北海道後志地方,黒松内（クロマツナイ）,,2025,9,4,22,0,26.5,5,14.0,8.0,5.0,2.5,-1.2,88.0,0.0,,,0.0,33.3,4,2025.0,7.0,25.0,34.5,8.0,2021.0,7.0,18.0,31.1,8.0,2010.0,9.0,1.0,1977,2025-09-04
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405.0,2025,9,4,22,0,21.4,5,9.0,35.0,5.0,-0.7,-3.8,9.0,1.0,,,0.0,34.1,4,2025.0,7.0,24.0,35.3,8.0,2023.0,8.0,17.0,32.3,8.0,2002.0,9.0,2.0,1942,2025-09-04
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2025,9,4,22,0,21.4,5,12.0,14.0,5.0,-1.2,-3.1,9.0,2.0,,,0.0,34.3,4,2025.0,7.0,7.0,34.3,8.0,2025.0,7.0,7.0,32.5,8.0,2002.0,9.0,2.0,1977,2025-09-04
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,9,4,22,0,25.3,5,12.0,2.0,5.0,2.2,0.3,88.0,0.0,,,0.0,34.1,4,2025.0,7.0,14.0,36.4,8.0,1978.0,8.0,3.0,32.1,8.0,2020.0,9.0,4.0,1977,2025-09-04
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435.0,2025,9,4,22,0,21.0,5,12.0,24.0,5.0,-1.5,-1.8,9.0,2.0,,,0.0,36.5,4,2025.0,7.0,24.0,37.0,8.0,2019.0,5.0,26.0,34.2,8.0,2002.0,9.0,2.0,1956,2025-09-04
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,9,4,22,0,20.4,5,11.0,23.0,5.0,-2.5,-1.0,9.0,2.0,,,0.0,34.9,4,2025.0,7.0,24.0,37.2,8.0,2019.0,5.0,26.0,33.1,8.0,2010.0,9.0,1.0,2003,2025-09-04
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2025,9,4,22,0,21.3,5,12.0,27.0,5.0,-1.7,-1.1,9.0,2.0,,,0.0,36.2,4,2025.0,7.0,23.0,38.5,8.0,2019.0,5.0,26.0,32.6,8.0,2002.0,9.0,2.0,1977,2025-09-04
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2025,9,4,22,0,25.5,5,12.0,56.0,5.0,2.0,-0.3,8.0,2.0,,,0.0,36.5,4,2025.0,7.0,25.0,37.7,8.0,1978.0,8.0,3.0,32.1,8.0,2012.0,9.0,3.0,1977,2025-09-04
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2025,9,4,22,0,22.1,5,12.0,5.0,5.0,-1.0,1.0,9.0,2.0,,,0.0,36.2,4,2025.0,7.0,22.0,36.9,8.0,1994.0,8.0,7.0,32.6,8.0,2020.0,9.0,4.0,1977,2025-09-04
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2025,9,4,22,0,25.1,5,13.0,6.0,5.0,1.3,-0.6,8.0,2.0,,,0.0,37.4,4,2025.0,7.0,24.0,37.7,8.0,2019.0,5.0,26.0,33.3,8.0,2010.0,9.0,1.0,1977,2025-09-04
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2025,9,4,22,0,24.2,5,12.0,40.0,5.0,0.5,1.1,8.0,3.0,,,0.0,38.6,4,2025.0,7.0,24.0,39.5,8.0,2019.0,5.0,26.0,33.4,8.0,2010.0,9.0,1.0,1977,2025-09-04
