観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),9日の最高気温(℃),9日の最高気温の品質情報,9日の最高気温起時（時）,9日の最高気温起時（分）,9日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（8日まで）,今年の最高気温（8日まで）の品質情報,今年の最高気温（8日まで）を観測した起日（年）,今年の最高気温（8日まで）を観測した起日（月）,今年の最高気温（8日まで）を観測した起日（日）,8日までの観測史上1位の値（℃）,8日までの観測史上1位の値の品質情報,8日までの観測史上1位の値を観測した起日（年）,8日までの観測史上1位の値を観測した起日（月）,8日までの観測史上1位の値を観測した起日（日）,8日までの12月の1位の値,8日までの12月の1位の値の品質情報,8日までの12月の1位の値の起日（年）,8日までの12月の1位の値の起日（月）,8日までの12月の1位の値の起日（日）,統計開始年,date
19021,北海道釧路地方,川湯（カワユ）,,2024,12,9,18,0,-0.5,4,13,0,4,-1.5,1.2,12.0,2.0,,,0,33.6,5,2024,8,24,36.0,8,2019,5,26,13.7,8,1989,12,4,1977,2024-12-09
19051,北海道釧路地方,弟子屈（テシカガ）,,2024,12,9,18,0,0.4,4,10,1,4,-0.4,1.5,12.0,2.0,,,0,33.1,5,2024,8,24,35.7,8,2019,5,26,12.9,8,1989,12,4,1977,2024-12-09
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2024,12,9,18,0,-2.1,4,12,16,4,-1.6,1.1,12.0,2.0,,,0,31.7,5,2024,7,23,35.5,8,2019,5,26,11.8,8,2021,12,1,1977,2024-12-09
19151,北海道釧路地方,標茶（シベチャ）,,2024,12,9,18,0,1.3,4,10,27,4,-1.0,1.4,12.0,2.0,,,0,33.0,5,2024,7,21,35.1,8,2023,8,25,14.1,8,1989,12,4,1977,2024-12-09
19191,北海道釧路地方,鶴居（ツルイ）,,2024,12,9,18,0,3.3,4,11,53,4,0.6,2.3,12.0,1.0,,,0,34.2,5,2024,7,23,35.1,8,2010,8,7,13.1,8,2021,12,1,1977,2024-12-09
19261,北海道釧路地方,中徹別（ナカテシベツ）,,2024,12,9,18,0,2.9,4,12,13,4,0.3,1.8,12.0,1.0,,,0,33.9,5,2024,7,22,36.1,8,2019,5,26,14.3,8,1989,12,4,1977,2024-12-09
19311,北海道釧路地方,榊町（サカキマチ）,,2024,12,9,18,0,2.9,4,11,26,4,-0.3,2.3,12.0,1.0,,,0,31.8,5,2024,8,24,35.5,8,2010,8,7,13.0,8,2024,12,3,1977,2024-12-09
19347,北海道釧路地方,鶴丘（ツルオカ）,,2024,12,9,18,0,3.1,4,11,47,4,0.4,2.1,12.0,1.0,,,0,32.1,5,2024,7,3,35.6,8,2007,8,15,12.5,8,2021,12,7,2003,2024-12-09
19376,北海道釧路地方,太田（オオタ）,,2024,12,9,18,0,2.4,4,12,8,4,0.1,2.7,12.0,1.0,,,0,32.2,5,2024,8,24,34.7,8,2010,8,7,13.0,8,2024,12,3,1977,2024-12-09
19416,北海道釧路地方,白糠（シラヌカ）,,2024,12,9,18,0,3.8,4,13,13,4,0.6,2.4,12.0,1.0,,,0,32.5,5,2024,7,3,35.5,8,2007,8,15,13.1,8,2021,12,7,1977,2024-12-09
19432,北海道釧路地方,釧路（クシロ）,47418.0,2024,12,9,18,0,3.3,4,12,9,4,-0.1,1.2,12.0,1.0,,,0,29.1,5,2024,8,10,33.5,8,2022,7,31,12.4,8,2021,12,1,1910,2024-12-09
19451,北海道釧路地方,知方学（チッポマナイ）,,2024,12,9,18,0,2.6,4,11,59,4,0.3,3.1,12.0,1.0,,,0,27.4,5,2024,8,24,31.5,8,2010,6,26,11.2,8,2024,12,3,1978,2024-12-09
20146,北海道十勝地方,陸別（リクベツ）,,2024,12,9,18,0,0.9,4,12,4,4,0.2,1.7,12.0,1.0,,,0,34.3,5,2024,7,21,37.8,8,2019,5,26,12.9,8,1989,12,4,1977,2024-12-09
20186,北海道十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2024,12,9,18,0,-1.5,4,10,9,4,-0.3,1.6,12.0,2.0,,,0,31.9,5,2024,7,20,34.5,8,2019,5,26,11.1,8,1989,12,4,1976,2024-12-09
20266,北海道十勝地方,上士幌（カミシホロ）,,2024,12,9,18,0,0.6,4,10,58,4,0.2,0.8,12.0,1.0,,,0,34.3,5,2024,7,21,36.6,8,2010,6,26,11.9,8,1990,12,1,1977,2024-12-09
20276,北海道十勝地方,足寄（アショロ）,,2024,12,9,18,0,3.3,4,13,32,4,1.6,2.2,12.0,1.0,,,0,35.8,5,2024,7,21,38.8,8,2019,5,26,13.9,8,2021,12,1,1977,2024-12-09
20341,北海道十勝地方,本別（ホンベツ）,,2024,12,9,18,0,2.9,4,11,39,4,1.2,2.0,12.0,1.0,,,0,35.9,5,2024,7,21,37.2,8,2019,5,26,14.7,8,1989,12,4,1976,2024-12-09
20356,北海道十勝地方,新得（シントク）,,2024,12,9,18,0,0.7,4,12,39,4,-0.3,2.6,12.0,1.0,,,0,36.0,5,2024,7,21,36.2,8,1999,8,9,15.1,8,1989,12,4,1977,2024-12-09
20361,北海道十勝地方,鹿追（シカオイ）,,2024,12,9,18,0,-0.2,4,11,6,4,-0.8,1.0,12.0,2.0,,,0,36.1,5,2024,7,21,36.5,8,2019,5,26,14.2,8,1989,12,4,1978,2024-12-09
20371,北海道十勝地方,駒場（コマバ）,,2024,12,9,18,0,0.9,4,13,23,4,-0.2,1.3,12.0,1.0,,,0,34.2,5,2024,7,21,37.8,8,2014,6,3,13.1,8,1989,12,4,1977,2024-12-09
20421,北海道十勝地方,芽室（メムロ）,,2024,12,9,18,0,2.0,4,13,9,4,0.6,2.5,12.0,1.0,,,0,35.5,5,2024,7,21,38.1,8,2019,5,26,14.9,8,1989,12,4,1977,2024-12-09
20432,北海道十勝地方,帯広（オビヒロ）,47417.0,2024,12,9,18,0,2.4,4,11,38,4,0.4,1.7,12.0,1.0,,,0,35.1,5,2024,7,22,38.8,8,2019,5,26,16.0,8,1954,12,2,1892,2024-12-09
20441,北海道十勝地方,池田（イケダ）,,2024,12,9,18,0,2.8,4,12,13,4,1.2,1.4,12.0,1.0,,,0,35.5,5,2024,7,22,38.8,8,2019,5,26,14.4,8,1989,12,4,1977,2024-12-09
20506,北海道十勝地方,浦幌（ウラホロ）,,2024,12,9,18,0,2.5,4,12,27,4,-0.1,1.5,12.0,1.0,,,0,35.0,5,2024,7,22,37.9,8,2019,5,26,14.8,8,1989,12,4,1977,2024-12-09
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2024,12,9,18,0,2.8,4,10,46,4,1.8,2.5,12.0,1.0,,,0,34.3,5,2024,7,22,37.8,8,2019,5,26,12.0,8,2021,12,1,2003,2024-12-09
20556,北海道十勝地方,糠内（ヌカナイ）,,2024,12,9,18,0,3.1,4,13,39,4,1.5,2.5,12.0,1.0,,,0,35.8,5,2024,7,22,38.4,8,2019,5,26,14.0,8,1989,12,4,1978,2024-12-09
20601,北海道十勝地方,上札内（カミサツナイ）,,2024,12,9,18,0,1.4,4,13,29,4,0.8,2.2,12.0,1.0,,,0,32.4,5,2024,7,22,36.7,8,2019,5,26,14.0,8,1990,12,1,1977,2024-12-09
20606,北海道十勝地方,更別（サラベツ）,,2024,12,9,18,0,1.5,4,12,41,4,0.6,2.1,12.0,1.0,,,0,34.3,5,2024,7,22,38.0,8,2019,5,26,14.0,8,1989,12,4,1977,2024-12-09
20631,北海道十勝地方,大津（オオツ）,,2024,12,9,18,0,4.1,4,12,51,4,1.5,2.2,12.0,1.0,,,0,31.9,5,2024,7,3,34.6,8,2010,8,6,13.4,8,1990,12,7,1977,2024-12-09
20696,北海道十勝地方,大樹（タイキ）,,2024,12,9,18,0,3.0,4,14,25,4,0.9,1.9,12.0,1.0,,,0,33.1,5,2024,7,22,35.8,8,2023,8,26,16.3,8,1989,12,4,1977,2024-12-09
20751,北海道十勝地方,広尾（ヒロオ）,47440.0,2024,12,9,18,0,4.4,4,13,39,4,0.8,1.2,12.0,1.0,,,0,33.3,5,2024,7,22,35.8,8,2019,5,26,16.3,8,2021,12,1,1958,2024-12-09
21111,北海道胆振地方,厚真（アツマ）,,2024,12,9,18,0,0.4,4,13,41,4,-2.0,2.1,12.0,3.0,,,0,34.4,5,2024,8,12,34.4,8,2024,8,12,13.7,8,2021,12,1,1977,2024-12-09
21126,北海道胆振地方,穂別（ホベツ）,,2024,12,9,18,0,-0.9,4,14,4,4,-2.9,-0.6,1.0,1.0,,,0,33.7,5,2024,8,12,34.8,8,2023,8,25,14.3,8,2021,12,1,1977,2024-12-09
21161,北海道胆振地方,大滝（オオタキ）,,2024,12,9,18,0,-1.6,4,12,35,4,-1.2,1.7,12.0,2.0,,,0,30.4,5,2024,8,11,33.1,8,2023,8,24,10.9,8,2021,12,1,1977,2024-12-09
21171,北海道胆振地方,森野（モリノ）,,2024,12,9,18,0,-0.7,4,12,2,4,-2.4,0.5,1.0,1.0,,,0,31.8,5,2024,8,11,33.1,8,2021,7,27,13.4,8,1989,12,4,1977,2024-12-09
21187,北海道胆振地方,苫小牧（トマコマイ）,47424.0,2024,12,9,18,0,3.4,4,12,10,4,-0.1,1.5,12.0,1.0,,,0,32.3,5,2024,8,11,35.5,8,2007,8,15,14.8,8,1989,12,4,1942,2024-12-09
21226,北海道胆振地方,大岸（オオキシ）,,2024,12,9,18,0,0.9,4,11,38,4,-1.9,1.8,12.0,3.0,,,0,32.1,5,2024,8,15,33.6,8,2021,7,20,14.7,8,1990,12,1,1977,2024-12-09
21261,北海道胆振地方,白老（シラオイ）,,2024,12,9,18,0,3.0,4,12,29,4,-0.4,1.8,12.0,2.0,,,0,30.9,5,2024,8,24,33.3,8,2021,7,18,14.5,8,1989,12,4,1977,2024-12-09
21276,北海道胆振地方,鵡川（ムカワ）,,2024,12,9,18,0,1.5,4,14,9,4,-1.2,2.4,12.0,2.0,,,0,32.6,5,2024,8,12,33.5,8,1994,8,10,15.0,8,1990,12,1,1978,2024-12-09
21297,北海道胆振地方,伊達（ダテ）,,2024,12,9,18,0,2.0,4,10,43,4,-1.6,1.5,12.0,3.0,,,0,31.8,5,2024,8,12,33.5,8,2023,8,22,14.6,8,2018,12,4,2007,2024-12-09
21312,北海道胆振地方,登別（ノボリベツ）,,2024,12,9,18,0,0.8,4,11,15,4,-0.9,1.6,12.0,2.0,,,0,31.8,5,2024,7,21,32.4,8,2021,7,20,12.9,8,1989,12,4,1977,2024-12-09
21323,北海道胆振地方,室蘭（ムロラン）,47423.0,2024,12,9,18,0,2.0,4,4,23,4,-1.6,1.1,12.0,3.0,,,0,29.9,5,2024,8,23,32.8,8,1929,8,8,14.4,8,1989,12,4,1923,2024-12-09
22036,北海道日高地方,日高（ヒダカ）,,2024,12,9,18,0,-1.6,4,11,49,4,-2.0,0.3,12.0,3.0,,,0,33.7,5,2024,8,13,35.8,8,2021,7,31,13.4,8,2021,12,1,1977,2024-12-09
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2024,12,9,18,0,1.2,4,14,29,4,-2.1,1.9,12.0,3.0,,,0,30.9,5,2024,8,12,32.2,8,2021,7,27,15.6,8,1990,12,1,1976,2024-12-09
22156,北海道日高地方,新和（シンワ）,,2024,12,9,18,0,0.6,4,14,29,4,-2.1,0.9,12.0,3.0,,,0,34.0,5,2024,8,12,36.0,8,2007,8,13,15.5,8,1990,12,1,1977,2024-12-09
22241,北海道日高地方,静内（シズナイ）,,2024,12,9,18,0,1.9,4,10,8,4,-2.0,1.2,12.0,3.0,,,0,33.9,5,2024,8,12,33.9,8,2024,8,12,15.7,8,1990,12,1,1977,2024-12-09
22291,北海道日高地方,三石（ミツイシ）,,2024,12,9,18,0,1.8,4,10,24,4,-1.8,1.2,12.0,3.0,,,0,33.0,5,2024,8,12,33.4,8,2023,8,28,14.3,8,2021,12,1,1977,2024-12-09
22306,北海道日高地方,中杵臼（ナカキネウス）,,2024,12,9,18,0,1.2,4,12,44,4,-1.4,1.3,12.0,2.0,,,0,31.8,5,2024,8,15,33.8,8,2023,8,25,14.5,8,2021,12,1,1978,2024-12-09
22327,北海道日高地方,浦河（ウラカワ）,47426.0,2024,12,9,18,0,2.9,4,12,48,4,-1.4,1.6,12.0,3.0,,,0,31.0,5,2024,8,12,31.5,8,2023,8,28,14.3,8,1968,12,3,1927,2024-12-09
22391,北海道日高地方,えりも岬（エリモミサキ）,,2024,12,9,18,0,3.0,4,13,37,4,-1.2,1.5,12.0,2.0,,,0,26.1,5,2024,8,9,28.5,8,2023,8,27,13.6,8,1989,12,4,1978,2024-12-09
23031,北海道渡島地方,長万部（オシャマンベ）,,2024,12,9,18,0,0.4,4,13,46,4,-2.2,0.5,1.0,1.0,,,0,31.2,5,2024,8,23,32.6,8,2021,7,18,13.3,8,1989,12,4,1977,2024-12-09
23086,北海道渡島地方,八雲（ヤクモ）,,2024,12,9,18,0,1.5,4,11,28,4,-1.3,1.7,12.0,2.0,,,0,32.1,5,2024,7,20,33.5,8,2021,7,20,15.5,8,2023,12,9,1977,2024-12-09
23166,北海道渡島地方,森（モリ）,,2024,12,9,18,0,1.3,4,12,19,4,-1.1,2.0,12.0,2.0,,,0,31.8,5,2024,7,21,33.6,8,2023,8,31,14.5,8,2023,12,9,2002,2024-12-09
23206,北海道渡島地方,川汲（カックミ）,,2024,12,9,18,0,3.2,4,11,44,4,-0.6,2.0,12.0,2.0,,,0,31.2,5,2024,8,24,33.4,8,2023,8,31,15.8,8,1989,12,4,1977,2024-12-09
23226,北海道渡島地方,北斗（ホクト）,,2024,12,9,18,0,2.5,4,11,35,4,-0.5,2.4,12.0,2.0,,,0,33.7,5,2024,8,23,34.5,8,2023,8,24,16.3,8,2023,12,9,1977,2024-12-09
23232,北海道渡島地方,函館（ハコダテ）,47430.0,2024,12,9,18,0,2.5,4,12,35,4,-1.4,1.7,12.0,3.0,,,0,32.2,5,2024,8,23,35.4,8,2023,8,10,16.3,8,1990,12,1,1872,2024-12-09
23281,北海道渡島地方,高松（タカマツ）,,2024,12,9,18,0,2.3,4,12,59,4,-2.1,1.6,12.0,3.0,,,0,29.8,5,2024,8,30,33.1,8,2023,8,10,15.6,8,2023,12,9,2003,2024-12-09
23326,北海道渡島地方,木古内（キコナイ）,,2024,12,9,18,0,3.0,4,12,41,4,-0.8,3.1,12.0,2.0,,,0,32.9,5,2024,8,23,34.2,8,2023,7,29,16.9,8,1990,12,1,1977,2024-12-09
23376,北海道渡島地方,松前（マツマエ）,,2024,12,9,18,0,3.6,4,11,15,4,-1.6,0.8,12.0,3.0,,,0,30.5,5,2024,8,30,34.2,8,2023,8,24,15.8,8,1990,12,1,1977,2024-12-09
24141,北海道渡島地方,熊石（クマイシ）,,2024,12,9,18,0,1.7,4,12,21,4,-2.0,0.6,12.0,3.0,,,0,30.4,5,2024,8,11,33.5,8,1978,8,3,14.9,8,2021,12,1,1977,2024-12-09
24041,北海道檜山地方,せたな（セタナ）,,2024,12,9,18,0,2.1,4,3,59,4,-1.6,-0.1,12.0,3.0,,,0,29.5,5,2024,8,23,32.8,8,1999,8,4,14.0,8,2023,12,9,1977,2024-12-09
24051,北海道檜山地方,今金（イマカネ）,,2024,12,9,18,0,1.4,4,12,17,4,-1.1,1.7,12.0,2.0,,,0,32.4,5,2024,8,11,34.8,8,2006,8,9,13.1,8,2023,12,9,1977,2024-12-09
24101,北海道檜山地方,奥尻（オクシリ）,,2024,12,9,18,0,3.6,4,9,55,4,-0.8,0.0,12.0,2.0,,,0,28.4,5,2024,9,5,32.8,8,2023,8,10,14.6,8,2018,12,4,2000,2024-12-09
24156,北海道檜山地方,米岡（ヨネオカ）,,2024,12,9,18,0,1.9,4,10,8,4,-2.2,0.2,12.0,3.0,,,0,30.4,5,2024,8,30,32.7,8,2023,8,10,14.0,8,2023,12,9,2003,2024-12-09
24201,北海道檜山地方,鶉（ウズラ）,,2024,12,9,18,0,2.4,4,11,15,4,-0.6,1.4,12.0,2.0,,,0,31.6,5,2024,8,23,35.0,8,2023,8,10,15.0,8,2023,12,9,1977,2024-12-09
24217,北海道檜山地方,江差（エサシ）,47428.0,2024,12,9,18,0,3.7,4,11,7,4,-1.2,0.5,12.0,2.0,,,0,32.1,5,2024,8,30,34.6,8,2023,8,31,15.5,8,1954,12,1,1941,2024-12-09
31001,青森県,大間（オオマ）,,2024,12,9,18,0,4.5,4,13,6,4,-1.0,2.2,12.0,2.0,,,0,31.8,5,2024,8,23,32.9,8,2023,8,24,15.6,8,2018,12,4,1976,2024-12-09
31111,青森県,むつ（ムツ）,47576.0,2024,12,9,18,0,4.8,4,13,26,4,-0.4,2.9,12.0,2.0,,,0,32.8,5,2024,8,23,35.3,8,2023,8,10,17.2,8,2004,12,4,1935,2024-12-09
31121,青森県,小田野沢（オダノサワ）,,2024,12,9,18,0,5.2,4,13,21,4,-0.2,3.2,12.0,1.0,,,0,33.5,5,2024,8,23,34.9,8,2023,8,4,19.2,8,2018,12,4,1976,2024-12-09
31136,青森県,今別（イマベツ）,,2024,12,9,18,0,3.3,4,13,16,4,-1.6,1.3,12.0,3.0,,,0,33.2,5,2024,8,23,33.7,8,2023,8,26,15.8,8,1990,12,1,1976,2024-12-09
31156,青森県,脇野沢（ワキノサワ）,,2024,12,9,18,0,4.6,4,11,42,4,-0.6,1.8,12.0,2.0,,,0,32.8,5,2024,8,23,34.6,8,2023,8,24,16.4,8,1990,12,1,1976,2024-12-09
31186,青森県,市浦（シウラ）,,2024,12,9,18,0,3.9,4,12,32,4,-1.4,0.9,12.0,3.0,,,0,32.7,5,2024,7,21,37.2,8,2023,8,10,15.9,8,1990,12,1,1976,2024-12-09
31201,青森県,蟹田（カニタ）,,2024,12,9,18,0,3.6,4,14,15,4,-1.3,2.5,12.0,2.0,,,0,33.8,5,2024,8,23,34.6,8,2023,8,24,17.4,8,1990,12,1,1976,2024-12-09
31296,青森県,五所川原（ゴショガワラ）,,2024,12,9,18,0,4.0,4,13,55,4,-1.2,1.6,12.0,2.0,,,0,35.2,5,2024,8,23,39.0,8,2023,8,10,17.5,8,1990,12,1,1976,2024-12-09
31312,青森県,青森（アオモリ）,47575.0,2024,12,9,18,0,4.0,4,14,10,4,-1.3,1.8,12.0,2.0,,,0,34.6,5,2024,7,21,36.7,8,1994,8,12,21.1,8,1929,12,17,1882,2024-12-09
31332,青森県,野辺地（ノヘジ）,,2024,12,9,18,0,4.9,4,14,17,4,-0.4,1.9,12.0,1.0,,,0,34.3,5,2024,8,23,35.6,8,2023,8,10,18.0,8,2018,12,4,2008,2024-12-09
31336,青森県,六ケ所（ロッカショ）,,2024,12,9,18,0,3.1,4,15,14,4,-1.5,1.9,12.0,3.0,,,0,34.8,5,2024,8,23,34.8,8,2024,8,23,18.2,8,1990,12,1,1982,2024-12-09
31366,青森県,鰺ケ沢（アジガサワ）,,2024,12,9,18,0,4.6,4,13,47,4,-1.1,1.0,12.0,2.0,,,0,33.6,5,2024,8,23,36.9,8,2023,8,10,17.8,8,2018,12,4,1976,2024-12-09
31386,青森県,青森大谷（アオモリオオタニ）,,2024,12,9,18,0,1.7,4,15,34,4,-1.8,2.3,12.0,3.0,,,0,31.4,5,2024,8,3,35.7,8,2023,8,10,17.2,8,2018,12,4,2003,2024-12-09
31436,青森県,深浦（フカウラ）,47574.0,2024,12,9,18,0,4.8,4,13,35,4,-1.0,1.3,12.0,2.0,,,0,31.8,5,2024,8,16,37.9,8,1978,8,3,19.7,8,2010,12,3,1940,2024-12-09
31461,青森県,弘前（ヒロサキ）,,2024,12,9,18,0,3.3,4,15,20,4,-1.9,1.8,12.0,3.0,,,0,34.0,5,2024,8,24,39.3,8,2023,8,10,18.0,8,2018,12,4,1976,2024-12-09
31466,青森県,黒石（クロイシ）,,2024,12,9,18,0,3.3,4,14,55,4,-1.4,2.5,12.0,2.0,,,0,32.7,5,2024,8,3,36.4,8,2023,8,10,16.6,8,2018,12,4,1976,2024-12-09
31482,青森県,酸ケ湯（スカユ）,,2024,12,9,18,0,-4.1,4,14,44,4,-2.6,1.2,12.0,3.0,,,0,26.4,5,2024,8,3,30.8,8,1978,8,3,12.0,8,2018,12,4,1976,2024-12-09
31506,青森県,三沢（ミサワ）,,2024,12,9,18,0,3.8,4,12,5,4,-1.9,1.9,12.0,3.0,,,0,34.4,5,2024,7,22,37.0,8,2023,8,5,18.7,8,2018,12,4,1976,2024-12-09
31586,青森県,十和田（トワダ）,,2024,12,9,18,0,4.0,4,12,37,4,-1.4,2.3,12.0,2.0,,,0,32.4,5,2024,7,21,35.8,8,2004,7,31,19.3,8,2018,12,4,1976,2024-12-09
31602,青森県,八戸（ハチノヘ）,47581.0,2024,12,9,18,0,5.4,4,13,19,4,-0.9,2.2,12.0,2.0,,,0,34.7,5,2024,7,21,37.0,8,1978,8,3,19.7,8,1990,12,1,1936,2024-12-09
31646,青森県,碇ケ関（イカリガセキ）,,2024,12,9,18,0,2.1,4,17,57,4,-1.7,2.7,12.0,3.0,,,0,33.0,5,2024,8,30,37.9,8,1999,8,10,15.8,8,2008,12,5,1976,2024-12-09
31662,青森県,休屋（ヤスミヤ）,,2024,12,9,18,0,0.8,4,13,32,4,-1.5,2.2,12.0,3.0,,,0,31.1,5,2024,8,3,33.7,8,2021,8,7,14.5,8,2018,12,4,1982,2024-12-09
31721,青森県,三戸（サンノヘ）,,2024,12,9,18,0,4.9,4,14,42,4,-0.9,1.0,12.0,2.0,,,0,35.3,5,2024,8,3,37.7,8,1999,7,27,18.7,8,1990,12,1,1976,2024-12-09
32056,秋田県,八森（ハチモリ）,,2024,12,9,18,0,6.2,4,14,27,4,-0.6,1.4,12.0,2.0,,,0,32.8,5,2024,8,10,37.4,8,1978,8,3,18.7,8,1990,12,1,1976,2024-12-09
32111,秋田県,能代（ノシロ）,,2024,12,9,18,0,6.0,4,15,49,4,-0.4,2.3,12.0,2.0,,,0,33.8,5,2024,8,16,39.1,8,1978,8,3,16.1,8,2018,12,4,1976,2024-12-09
32126,秋田県,鷹巣（タカノス）,,2024,12,9,18,0,4.6,4,15,20,4,-0.5,2.0,12.0,2.0,,,0,35.0,5,2024,8,16,38.9,8,2023,8,8,16.0,8,2004,12,4,1976,2024-12-09
32136,秋田県,大館（オオダテ）,,2024,12,9,18,0,3.2,4,12,21,4,-1.6,0.0,12.0,3.0,,,0,35.0,5,2024,8,4,38.8,8,2023,8,23,16.2,8,2004,12,4,1976,2024-12-09
32146,秋田県,鹿角（カヅノ）,,2024,12,9,18,0,2.2,4,15,17,4,-1.7,1.0,12.0,3.0,,,0,33.2,5,2024,8,16,37.0,8,2000,7,31,17.3,8,2014,12,1,1976,2024-12-09
32181,秋田県,脇神（ワキガミ）,,2024,12,9,18,0,3.6,4,16,1,4,-0.9,1.9,12.0,2.0,,,0,34.2,5,2024,8,16,37.3,8,2019,8,15,15.4,8,2004,12,4,2003,2024-12-09
32206,秋田県,湯瀬（ユゼ）,,2024,12,9,18,0,2.4,4,15,47,4,-1.1,2.1,12.0,2.0,,,0,33.5,5,2024,8,7,36.0,8,2000,7,31,15.8,8,1990,12,1,1976,2024-12-09
32266,秋田県,八幡平（ハチマンタイ）,,2024,12,9,18,0,-0.5,4,17,15,4,-2.0,1.6,12.0,3.0,,,0,30.4,5,2024,8,16,32.8,8,2007,8,14,14.3,8,2018,12,4,1978,2024-12-09
32286,秋田県,男鹿（オガ）,,2024,12,9,18,0,6.1,4,10,16,4,-0.5,2.5,12.0,2.0,,,0,34.4,5,2024,8,16,35.6,8,2000,7,31,16.6,8,1990,12,1,1976,2024-12-09
32287,秋田県,大潟（オオガタ）,,2024,12,9,18,0,6.9,4,14,14,4,0.2,2.1,12.0,1.0,,,0,34.0,5,2024,8,30,38.1,8,1978,8,3,17.1,8,2010,12,3,1977,2024-12-09
32296,秋田県,五城目（ゴジョウメ）,,2024,12,9,18,0,4.4,4,14,4,4,-2.0,2.0,12.0,3.0,,,0,35.1,5,2024,8,30,38.1,8,2020,9,3,18.6,8,2010,12,3,1976,2024-12-09
32311,秋田県,阿仁合（アニアイ）,,2024,12,9,18,0,2.5,4,14,45,4,-2.0,1.5,12.0,3.0,,,0,34.2,5,2024,8,16,37.1,8,1978,8,3,18.2,8,1990,12,1,1976,2024-12-09
32402,秋田県,秋田（アキタ）,47582.0,2024,12,9,18,0,6.6,4,15,11,4,-0.1,1.4,12.0,1.0,,,0,35.8,5,2024,8,16,38.5,8,2023,8,23,21.4,8,1890,12,4,1882,2024-12-09
32407,秋田県,岩見三内（イワミサンナイ）,,2024,12,9,18,0,3.4,4,16,15,4,-1.9,1.2,12.0,3.0,,,0,34.6,5,2024,8,10,37.7,8,2000,7,31,18.6,8,1990,12,1,1976,2024-12-09
32451,秋田県,雄和（ユウワ）,,2024,12,9,18,0,4.5,4,15,14,4,-0.7,0.7,12.0,2.0,,,0,34.2,5,2024,8,16,37.2,8,2023,8,23,14.9,8,2010,12,3,2003,2024-12-09
32466,秋田県,角館（カクノダテ）,,2024,12,9,18,0,2.1,4,14,46,4,-2.9,-0.3,1.0,1.0,,,0,35.1,5,2024,8,23,37.8,8,2000,7,31,17.8,8,1990,12,1,1976,2024-12-09
32476,秋田県,田沢湖（タザワコ）,,2024,12,9,18,0,1.8,4,14,36,4,-2.1,1.5,12.0,3.0,,,0,33.1,5,2024,8,4,36.5,8,2018,8,23,15.4,8,1990,12,1,1976,2024-12-09
32496,秋田県,大正寺（ダイショウジ）,,2024,12,9,18,0,6.1,4,16,24,4,0.8,1.3,12.0,1.0,,,0,33.3,5,2024,8,23,37.2,8,1978,8,3,17.4,8,1990,12,1,1976,2024-12-09
32551,秋田県,大曲（オオマガリ）,,2024,12,9,18,0,2.3,4,18,0,4,-2.6,0.7,12.0,3.0,,,0,34.8,5,2024,8,27,37.6,8,2000,7,31,17.6,8,1990,12,1,1976,2024-12-09
32571,秋田県,本荘（ホンジョウ）,,2024,12,9,18,0,7.0,4,16,29,4,-0.6,1.6,12.0,2.0,,,0,35.1,5,2024,8,16,37.8,8,2018,8,23,18.6,8,2018,12,4,1976,2024-12-09
32581,秋田県,東由利（ヒガシユリ）,,2024,12,9,18,0,5.0,4,17,23,4,-0.7,1.8,12.0,2.0,,,0,35.9,5,2024,8,23,38.0,8,2000,7,31,17.4,8,2018,12,4,1976,2024-12-09
32596,秋田県,横手（ヨコテ）,,2024,12,9,18,0,3.4,4,17,25,4,-1.7,1.9,12.0,2.0,,,0,36.4,5,2024,8,23,39.2,8,2023,8,31,18.4,8,1990,12,1,1976,2024-12-09
32616,秋田県,にかほ（ニカホ）,,2024,12,9,18,0,8.2,4,14,46,4,-0.8,1.6,12.0,2.0,,,0,33.9,5,2024,8,30,38.2,8,2020,9,3,21.7,8,2010,12,3,1976,2024-12-09
32626,秋田県,矢島（ヤシマ）,,2024,12,9,18,0,6.8,4,13,1,4,0.3,2.6,12.0,1.0,,,0,34.2,5,2024,8,23,37.7,8,2000,7,31,19.9,8,2018,12,4,1976,2024-12-09
32691,秋田県,湯沢（ユザワ）,,2024,12,9,18,0,4.3,4,17,58,4,-0.9,1.9,12.0,2.0,,,0,34.7,5,2024,8,23,36.8,8,2015,7,13,17.3,8,1990,12,1,1976,2024-12-09
32771,秋田県,湯の岱（ユノタイ）,,2024,12,9,18,0,2.2,4,13,45,4,-1.8,1.4,12.0,3.0,,,0,31.6,5,2024,8,4,35.3,8,1999,7,27,17.3,8,2018,12,4,1976,2024-12-09
33006,岩手県,種市（タネイチ）,,2024,12,9,18,0,5.1,4,11,54,4,-0.9,2.6,12.0,2.0,,,0,34.1,5,2024,8,24,35.4,8,2015,8,5,19.6,8,1990,12,1,1976,2024-12-09
