観測所番号,都道府県,地点,国際地点番号,観測時刻(年),観測時刻(月),観測時刻(日),観測時刻(時),観測時刻(分),10日の最高気温(℃),10日の最高気温の品質情報,10日の最高気温起時（時）,10日の最高気温起時（分）,10日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（9日まで）,今年の最高気温（9日まで）の品質情報,今年の最高気温（9日まで）を観測した起日（年）,今年の最高気温（9日まで）を観測した起日（月）,今年の最高気温（9日まで）を観測した起日（日）,9日までの観測史上1位の値（℃）,9日までの観測史上1位の値の品質情報,9日までの観測史上1位の値を観測した起日（年）,9日までの観測史上1位の値を観測した起日（月）,9日までの観測史上1位の値を観測した起日（日）,9日までの6月の1位の値,9日までの6月の1位の値の品質情報,9日までの6月の1位の値の起日（年）,9日までの6月の1位の値の起日（月）,9日までの6月の1位の値の起日（日）,統計開始年,date
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2024,6,10,,,19.3,8,11,50,8,1.0,-3.5,6.0,3.0,,,0,27.9,4,2024,4,27,35.3,8,2020,8,11,32.9,8,2014,6,3,1978,2024-06-10
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2024,6,10,,,22.0,8,16,33,8,2.1,-3.5,6.0,3.0,,,0,27.5,4,2024,6,8,34.0,8,2017,7,15,33.4,8,2014,6,4,1993,2024-06-10
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2024,6,10,,,22.1,8,15,15,8,1.4,-3.1,6.0,3.0,,,0,30.1,4,2024,4,27,37.0,8,2019,5,26,36.4,8,2014,6,3,1977,2024-06-10
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2024,6,10,,,21.3,8,16,13,8,0.2,-3.0,6.0,2.0,,,0,28.7,4,2024,4,27,38.1,8,2019,5,26,37.2,8,2014,6,3,1976,2024-06-10
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2024,6,10,,,20.0,8,7,29,8,-0.6,-5.1,6.0,1.0,,,0,29.9,4,2024,4,27,37.7,8,2019,5,26,35.7,8,2014,6,3,2003,2024-06-10
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2024,6,10,,,19.6,8,8,25,8,0.1,-3.1,6.0,2.0,,,0,28.2,4,2024,5,18,36.7,8,2019,5,26,34.9,8,2014,6,3,1977,2024-06-10
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2024,6,10,,,21.3,8,10,56,8,2.3,-2.8,7.0,1.0,,,0,27.6,4,2024,4,27,37.1,8,2023,8,26,32.8,8,2005,6,23,1977,2024-06-10
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2024,6,10,,,22.1,8,15,25,8,1.7,-0.8,6.0,3.0,,,0,28.5,4,2024,6,8,36.4,8,2019,5,26,36.2,8,2014,6,3,1978,2024-06-10
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2024,6,10,,,20.2,8,14,56,8,-0.2,-2.8,6.0,1.0,,,0,29.5,4,2024,4,27,37.4,8,2021,7,18,37.0,8,2014,6,3,1977,2024-06-10
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2024,6,10,,,18.8,8,16,19,8,-1.4,-4.9,5.0,3.0,,,0,28.8,4,2024,4,27,37.4,8,2019,5,26,37.2,8,2014,6,3,1977,2024-06-10
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2024,6,10,,,19.3,8,17,19,8,-1.8,-3.9,5.0,3.0,,,0,28.8,4,2024,4,27,38.0,8,2019,5,26,36.7,8,2014,6,3,1988,2024-06-10
18038,北海道根室地方,羅臼（ラウス）,,2024,6,10,,,16.7,8,12,3,8,1.8,-2.6,6.0,3.0,,,0,23.3,4,2024,5,18,32.6,8,2022,6,26,32.6,8,2022,6,26,2005,2024-06-10
18136,北海道根室地方,標津（シベツ）,,2024,6,10,,,21.6,8,11,53,8,6.3,-1.0,8.0,1.0,,,0,27.1,4,2024,5,18,35.0,8,2010,8,6,33.7,8,2010,6,26,1977,2024-06-10
18161,北海道根室地方,上標津（カミシベツ）,,2024,6,10,,,19.1,8,10,42,8,1.4,-1.9,6.0,3.0,,,0,26.6,4,2024,5,19,35.2,8,2019,5,26,33.3,8,2010,6,26,2003,2024-06-10
18171,北海道根室地方,中標津（ナカシベツ）,,2024,6,10,,,20.8,8,11,23,8,3.2,-1.4,7.0,2.0,,,0,25.5,4,2024,5,18,36.5,8,2019,5,26,34.6,8,2010,6,26,1977,2024-06-10
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2024,6,10,,,20.5,8,11,27,8,2.4,-1.4,7.0,1.0,,,0,26.3,4,2024,5,18,36.8,8,2019,5,26,34.2,8,2010,6,26,2003,2024-06-10
18256,北海道根室地方,別海（ベツカイ）,,2024,6,10,,,21.0,8,11,57,8,3.7,-2.0,7.0,2.0,,,0,27.1,4,2024,5,18,36.6,8,2019,5,26,34.7,8,2010,6,26,1977,2024-06-10
18273,北海道根室地方,根室（ネムロ）,47420.0,2024,6,10,,,17.0,8,12,45,8,2.6,-0.7,7.0,1.0,,,0,22.4,4,2024,5,19,34.0,8,2019,5,26,32.1,8,2010,6,26,1879,2024-06-10
18281,北海道根室地方,納沙布（ノサップ）,,2024,6,10,,,18.0,8,9,32,8,4.7,-1.3,7.0,2.0,,,0,21.7,4,2024,5,19,33.5,8,2020,8,11,31.0,8,2010,6,26,1977,2024-06-10
18311,北海道根室地方,厚床（アットコ）,,2024,6,10,,,19.4,8,11,11,8,3.6,-1.2,7.0,2.0,,,0,25.9,4,2024,5,19,34.9,8,2015,8,5,31.8,8,2010,6,26,1977,2024-06-10
19021,北海道釧路地方,川湯（カワユ）,,2024,6,10,,,16.3,4,16,53,4,-2.2,-3.7,5.0,3.0,,,0,27.1,4,2024,5,18,36.0,8,2019,5,26,34.4,8,2010,6,26,1977,2024-06-10
19051,北海道釧路地方,弟子屈（テシカガ）,,2024,6,10,,,15.6,8,11,15,8,-1.7,-3.8,5.0,3.0,,,0,26.6,4,2024,5,18,35.7,8,2019,5,26,33.7,8,2010,6,26,1977,2024-06-10
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2024,6,10,,,15.9,8,15,37,8,-2.5,-2.9,5.0,2.0,,,0,27.5,4,2024,5,19,35.5,8,2019,5,26,34.5,8,2014,6,3,1977,2024-06-10
19151,北海道釧路地方,標茶（シベチャ）,,2024,6,10,,,20.6,8,10,23,8,2.3,-0.8,7.0,1.0,,,0,27.5,4,2024,5,19,35.1,8,2023,8,25,32.7,8,2010,6,26,1977,2024-06-10
19191,北海道釧路地方,鶴居（ツルイ）,,2024,6,10,,,17.1,8,10,18,8,-1.2,-2.1,5.0,3.0,,,0,27.8,4,2024,5,19,35.1,8,2010,8,7,32.0,8,1980,6,6,1977,2024-06-10
19261,北海道釧路地方,中徹別（ナカテシベツ）,,2024,6,10,,,16.2,8,14,42,8,-2.9,-3.4,5.0,2.0,,,0,30.7,4,2024,5,19,36.1,8,2019,5,26,33.7,8,2010,6,26,1977,2024-06-10
19311,北海道釧路地方,榊町（サカキマチ）,,2024,6,10,,,16.3,8,10,51,8,2.0,-2.2,6.0,3.0,,,0,24.3,4,2024,5,18,35.5,8,2010,8,7,30.7,8,2005,6,24,1977,2024-06-10
19347,北海道釧路地方,鶴丘（ツルオカ）,,2024,6,10,,,15.3,8,8,13,8,-0.9,-2.9,5.0,3.0,,,0,24.8,4,2024,5,19,35.6,8,2007,8,15,31.9,8,2005,6,24,2003,2024-06-10
19376,北海道釧路地方,太田（オオタ）,,2024,6,10,,,19.1,8,10,42,8,3.3,-1.2,7.0,1.0,,,0,25.8,4,2024,5,19,34.7,8,2010,8,7,32.2,8,2010,6,26,1977,2024-06-10
19416,北海道釧路地方,白糠（シラヌカ）,,2024,6,10,,,14.8,8,8,35,8,-0.7,-2.7,6.0,1.0,,,0,24.8,4,2024,5,19,35.5,8,2007,8,15,31.1,8,2005,6,24,1977,2024-06-10
19432,北海道釧路地方,釧路（クシロ）,47418.0,2024,6,10,,,16.8,8,9,51,8,1.7,-0.5,6.0,3.0,,,0,20.5,4,2024,5,19,33.5,8,2022,7,31,32.4,8,2010,6,26,1910,2024-06-10
19451,北海道釧路地方,知方学（チッポマナイ）,,2024,6,10,,,16.6,8,9,45,8,3.2,0.2,7.0,1.0,,,0,21.1,4,2024,5,19,31.5,8,2010,6,26,31.5,8,2010,6,26,1978,2024-06-10
20146,北海道十勝地方,陸別（リクベツ）,,2024,6,10,,,17.7,8,15,56,8,-2.4,-2.8,5.0,2.0,,,0,28.7,4,2024,5,19,37.8,8,2019,5,26,35.5,8,2010,6,26,1977,2024-06-10
20186,北海道十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2024,6,10,,,17.4,8,14,42,8,-1.1,0.1,5.0,3.0,,,0,26.8,4,2024,5,19,34.5,8,2019,5,26,33.7,8,2010,6,26,1976,2024-06-10
20266,北海道十勝地方,上士幌（カミシホロ）,,2024,6,10,,,18.0,8,16,43,8,-1.3,-1.3,5.0,3.0,,,0,26.5,4,2024,4,27,36.6,8,2010,6,26,36.6,8,2010,6,26,1977,2024-06-10
20276,北海道十勝地方,足寄（アショロ）,,2024,6,10,,,18.6,8,16,37,8,-2.5,-3.8,5.0,2.0,,,0,29.2,4,2024,5,19,38.8,8,2019,5,26,37.1,8,2010,6,26,1977,2024-06-10
20341,北海道十勝地方,本別（ホンベツ）,,2024,6,10,,,18.4,8,17,33,8,-2.4,-4.7,5.0,2.0,,,0,28.6,4,2024,5,19,37.2,8,2019,5,26,35.6,8,2010,6,26,1976,2024-06-10
20356,北海道十勝地方,新得（シントク）,,2024,6,10,,,20.8,8,15,18,8,0.8,1.7,6.0,2.0,,,0,28.3,4,2024,4,27,36.2,8,1999,8,9,35.9,8,2014,6,3,1977,2024-06-10
20361,北海道十勝地方,鹿追（シカオイ）,,2024,6,10,,,20.5,8,14,54,8,0.8,-0.7,6.0,2.0,,,0,27.7,4,2024,4,27,36.5,8,2019,5,26,36.0,8,2014,6,3,1978,2024-06-10
20371,北海道十勝地方,駒場（コマバ）,,2024,6,10,,,19.9,8,16,10,8,-0.1,-1.6,6.0,1.0,,,0,27.9,4,2024,5,19,37.8,8,2014,6,3,37.8,8,2014,6,3,1977,2024-06-10
20421,北海道十勝地方,芽室（メムロ）,,2024,6,10,,,20.4,8,15,13,8,0.0,-0.7,6.0,2.0,,,0,28.6,4,2024,5,19,38.1,8,2019,5,26,36.3,8,2014,6,3,1977,2024-06-10
20432,北海道十勝地方,帯広（オビヒロ）,47417.0,2024,6,10,,,20.6,8,16,24,8,-0.1,-3.3,6.0,1.0,,,0,29.5,4,2024,5,19,38.8,8,2019,5,26,36.0,8,2010,6,26,1892,2024-06-10
20441,北海道十勝地方,池田（イケダ）,,2024,6,10,,,18.0,8,13,30,8,-1.6,-4.8,5.0,3.0,,,0,29.8,4,2024,5,19,38.8,8,2019,5,26,35.7,8,2010,6,26,1977,2024-06-10
20506,北海道十勝地方,浦幌（ウラホロ）,,2024,6,10,,,17.3,8,8,8,8,-1.1,-3.9,5.0,3.0,,,0,29.5,4,2024,5,19,37.9,8,2019,5,26,36.1,8,2010,6,26,1977,2024-06-10
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2024,6,10,,,20.4,8,16,38,8,0.9,-1.5,6.0,3.0,,,0,28.2,4,2024,5,19,37.8,8,2019,5,26,35.0,8,2010,6,26,2003,2024-06-10
20556,北海道十勝地方,糠内（ヌカナイ）,,2024,6,10,,,21.0,8,14,31,8,1.1,-2.2,6.0,3.0,,,0,29.2,4,2024,5,19,38.4,8,2019,5,26,35.5,8,2010,6,26,1978,2024-06-10
20601,北海道十勝地方,上札内（カミサツナイ）,,2024,6,10,,,19.4,8,14,8,8,1.1,-1.5,6.0,2.0,,,0,27.5,4,2024,4,27,36.7,8,2019,5,26,33.5,8,2010,6,26,1977,2024-06-10
20606,北海道十勝地方,更別（サラベツ）,,2024,6,10,,,19.9,8,16,59,8,1.0,-1.3,6.0,3.0,,,0,29.1,4,2024,5,19,38.0,8,2019,5,26,34.9,4,2010,6,26,1977,2024-06-10
20631,北海道十勝地方,大津（オオツ）,,2024,6,10,,,15.2,8,18,54,8,0.4,-2.0,6.0,2.0,,,0,23.2,4,2024,5,19,34.6,8,2010,8,6,34.5,8,2010,6,26,1977,2024-06-10
20696,北海道十勝地方,大樹（タイキ）,,2024,6,10,,,20.7,8,15,30,8,3.0,0.0,7.0,1.0,,,0,29.0,4,2024,5,19,35.8,8,2023,8,26,35.2,8,2010,6,26,1977,2024-06-10
20751,北海道十勝地方,広尾（ヒロオ）,47440.0,2024,6,10,,,21.3,8,16,56,8,5.4,2.4,7.0,3.0,,,0,28.4,4,2024,5,19,35.8,8,2019,5,26,33.3,8,2010,6,26,1958,2024-06-10
21111,北海道胆振地方,厚真（アツマ）,,2024,6,10,,,21.5,8,15,0,8,2.1,-3.0,6.0,3.0,,,0,25.1,4,2024,5,19,34.1,8,2021,8,6,30.8,8,2010,6,26,1977,2024-06-10
21126,北海道胆振地方,穂別（ホベツ）,,2024,6,10,,,20.6,8,14,47,8,0.0,-3.2,6.0,1.0,,,0,26.0,4,2024,5,19,34.8,8,2023,8,25,32.6,8,2010,6,27,1977,2024-06-10
21161,北海道胆振地方,大滝（オオタキ）,,2024,6,10,,,21.3,8,11,39,8,1.8,2.8,6.0,3.0,,,0,25.1,4,2024,4,15,33.1,8,2023,8,24,32.5,8,2014,6,4,1977,2024-06-10
21171,北海道胆振地方,森野（モリノ）,,2024,6,10,,,18.6,8,16,13,8,0.6,3.3,6.0,2.0,,,0,24.1,4,2024,5,23,33.1,8,2021,7,27,30.4,8,2010,6,26,1977,2024-06-10
21187,北海道胆振地方,苫小牧（トマコマイ）,47424.0,2024,6,10,,,15.9,8,13,4,8,-0.5,-1.3,6.0,1.0,,,0,22.1,4,2024,5,19,35.5,8,2007,8,15,30.6,8,2010,6,26,1942,2024-06-10
21226,北海道胆振地方,大岸（オオキシ）,,2024,6,10,,,20.9,8,15,32,8,2.7,0.2,6.0,3.0,,,0,22.7,4,2024,5,19,33.6,8,2021,7,20,29.3,8,2010,6,26,1977,2024-06-10
21261,北海道胆振地方,白老（シラオイ）,,2024,6,10,,,16.4,8,13,21,8,0.1,-0.2,6.0,2.0,,,0,22.4,4,2024,5,18,33.3,8,2021,7,18,31.1,8,2010,6,26,1977,2024-06-10
21276,北海道胆振地方,鵡川（ムカワ）,,2024,6,10,,,20.4,8,14,57,8,2.3,-2.5,6.0,3.0,,,0,22.9,4,2024,6,9,33.5,8,1994,8,10,30.5,8,2010,6,27,1978,2024-06-10
21297,北海道胆振地方,伊達（ダテ）,,2024,6,10,,,22.6,8,14,7,8,3.5,0.7,7.0,1.0,,,0,23.0,4,2024,5,19,33.5,8,2023,8,22,28.9,8,2010,6,27,2007,2024-06-10
21312,北海道胆振地方,登別（ノボリベツ）,,2024,6,10,,,19.8,8,14,13,8,2.2,2.1,6.0,3.0,,,0,23.9,4,2024,5,23,32.4,8,2021,7,20,29.1,8,2010,6,26,1977,2024-06-10
21323,北海道胆振地方,室蘭（ムロラン）,47423.0,2024,6,10,,,21.8,8,14,54,8,4.6,4.2,7.0,2.0,,,0,22.4,4,2024,4,14,32.8,8,1929,8,8,28.7,8,2010,6,26,1923,2024-06-10
22036,北海道日高地方,日高（ヒダカ）,,2024,6,10,,,20.7,8,15,26,8,-0.3,-3.0,6.0,1.0,,,0,27.2,4,2024,6,8,35.8,8,2021,7,31,34.4,8,2014,6,3,1977,2024-06-10
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2024,6,10,,,18.1,8,15,41,8,0.4,-3.4,6.0,2.0,,,0,21.5,4,2024,6,9,32.2,8,2021,7,27,31.3,8,2010,6,27,1976,2024-06-10
22156,北海道日高地方,新和（シンワ）,,2024,6,10,,,21.4,8,16,25,8,0.6,-1.2,6.0,2.0,,,0,25.9,4,2024,6,8,36.0,8,2007,8,13,33.2,8,2010,6,26,1977,2024-06-10
22241,北海道日高地方,静内（シズナイ）,,2024,6,10,,,20.2,8,15,31,8,2.5,-2.5,6.0,3.0,,,0,22.7,4,2024,6,9,33.8,8,2023,8,28,28.4,8,2003,6,21,1977,2024-06-10
22291,北海道日高地方,三石（ミツイシ）,,2024,6,10,,,19.1,8,12,49,8,0.9,-3.1,6.0,2.0,,,0,23.5,4,2024,4,27,33.4,8,2023,8,28,28.4,8,2003,6,21,1977,2024-06-10
22306,北海道日高地方,中杵臼（ナカキネウス）,,2024,6,10,,,17.7,8,12,39,8,-2.1,-2.2,5.0,3.0,,,0,25.9,4,2024,4,27,33.8,8,2023,8,25,30.5,8,2010,6,29,1978,2024-06-10
22327,北海道日高地方,浦河（ウラカワ）,47426.0,2024,6,10,,,17.8,8,1,57,8,1.5,-3.2,6.0,3.0,,,0,22.2,4,2024,4,27,31.5,8,2023,8,28,27.2,8,1980,6,7,1927,2024-06-10
22391,北海道日高地方,えりも岬（エリモミサキ）,,2024,6,10,,,17.5,8,10,1,8,4.6,0.1,7.0,2.0,,,0,17.6,4,2024,5,6,28.5,8,2023,8,27,22.3,8,2009,6,25,1978,2024-06-10
23031,北海道渡島地方,長万部（オシャマンベ）,,2024,6,10,,,19.1,8,17,42,8,1.7,3.5,6.0,3.0,,,0,23.5,4,2024,5,23,32.6,8,2021,7,18,29.9,8,2010,6,26,1977,2024-06-10
23086,北海道渡島地方,八雲（ヤクモ）,,2024,6,10,,,24.0,8,15,13,8,6.5,7.6,7.0,3.0,,,0,24.8,4,2024,5,19,33.5,8,2021,7,20,30.4,8,2010,6,26,1977,2024-06-10
23166,北海道渡島地方,森（モリ）,,2024,6,10,,,21.9,8,14,36,8,2.4,4.5,6.0,3.0,,,0,25.3,4,2024,4,27,33.6,8,2023,8,31,29.4,8,2010,6,26,2002,2024-06-10
23206,北海道渡島地方,川汲（カックミ）,,2024,6,10,,,23.1,8,13,59,8,6.0,7.8,7.0,3.0,,,0,24.6,4,2024,5,12,33.4,8,2023,8,31,27.6,8,2003,6,21,1977,2024-06-10
23226,北海道渡島地方,北斗（ホクト）,,2024,6,10,,,23.1,8,16,57,8,3.3,1.8,7.0,1.0,,,0,25.2,4,2024,5,11,34.5,8,2023,8,24,29.5,8,2021,6,11,1977,2024-06-10
23232,北海道渡島地方,函館（ハコダテ）,47430.0,2024,6,10,,,22.0,8,15,55,8,2.3,1.6,6.0,3.0,,,0,24.1,4,2024,5,23,35.4,8,2023,8,10,29.1,8,2010,6,26,1872,2024-06-10
23281,北海道渡島地方,高松（タカマツ）,,2024,6,10,,,19.7,8,15,11,8,1.4,0.6,6.0,3.0,,,0,20.1,4,2024,5,12,33.1,8,2023,8,10,29.3,8,2010,6,26,2003,2024-06-10
23326,北海道渡島地方,木古内（キコナイ）,,2024,6,10,,,23.6,8,15,51,8,5.6,5.8,7.0,3.0,,,0,25.4,4,2024,5,23,34.2,8,2023,7,29,29.4,8,2017,6,30,1977,2024-06-10
23376,北海道渡島地方,松前（マツマエ）,,2024,6,10,,,20.5,8,14,22,8,1.1,0.3,6.0,2.0,,,0,23.9,4,2024,4,15,34.2,8,2023,8,24,29.3,8,2014,6,5,1977,2024-06-10
24141,北海道渡島地方,熊石（クマイシ）,,2024,6,10,,,17.7,8,13,47,8,-1.5,-4.3,5.0,3.0,,,0,22.7,4,2024,6,8,33.5,8,1978,8,3,28.9,8,2005,6,22,1977,2024-06-10
24041,北海道檜山地方,せたな（セタナ）,,2024,6,10,,,20.6,8,15,15,8,2.3,2.8,6.0,3.0,,,0,23.9,4,2024,5,5,32.8,8,1999,8,4,31.7,8,2014,6,4,1977,2024-06-10
24051,北海道檜山地方,今金（イマカネ）,,2024,6,10,,,22.7,8,13,39,8,3.2,5.4,7.0,1.0,,,0,23.9,4,2024,6,7,34.8,8,2006,8,9,31.3,8,2014,6,4,1977,2024-06-10
24101,北海道檜山地方,奥尻（オクシリ）,,2024,6,10,,,19.9,8,10,53,8,1.6,-0.2,6.0,3.0,,,0,20.7,4,2024,6,8,32.8,8,2023,8,10,26.4,8,2023,6,28,2000,2024-06-10
24156,北海道檜山地方,米岡（ヨネオカ）,,2024,6,10,,,17.8,8,13,14,8,-0.3,-1.4,6.0,1.0,,,0,21.1,4,2024,5,16,32.7,8,2023,8,10,26.7,8,2014,6,28,2003,2024-06-10
24201,北海道檜山地方,鶉（ウズラ）,,2024,6,10,,,20.6,8,13,19,8,0.3,-2.4,6.0,2.0,,,0,26.7,4,2024,6,8,35.0,8,2023,8,10,33.0,8,2014,6,4,1977,2024-06-10
24217,北海道檜山地方,江差（エサシ）,47428.0,2024,6,10,,,20.6,8,12,42,8,1.3,0.1,6.0,3.0,,,0,23.3,4,2024,6,8,34.6,8,2023,8,31,30.5,8,2014,6,5,1941,2024-06-10
31001,青森県,大間（オオマ）,,2024,6,10,,,21.5,8,12,49,8,3.9,2.6,7.0,2.0,,,0,23.3,4,2024,5,12,32.9,8,2023,8,24,26.8,8,2021,6,11,1976,2024-06-10
31111,青森県,むつ（ムツ）,47576.0,2024,6,10,,,22.9,8,16,24,8,2.8,-0.4,7.0,1.0,,,0,26.7,4,2024,5,23,35.3,8,2023,8,10,30.3,8,1987,6,7,1935,2024-06-10
31121,青森県,小田野沢（オダノサワ）,,2024,6,10,,,24.3,8,12,7,8,6.8,4.7,7.0,3.0,,,0,27.0,4,2024,5,23,34.9,8,2023,8,4,29.9,8,2020,6,10,1976,2024-06-10
31136,青森県,今別（イマベツ）,,2024,6,10,,,22.4,8,14,0,8,2.9,5.6,7.0,1.0,,,0,24.3,4,2024,5,23,33.7,8,2023,8,26,30.8,8,1987,6,7,1976,2024-06-10
31156,青森県,脇野沢（ワキノサワ）,,2024,6,10,,,23.1,8,13,4,8,3.7,2.6,7.0,2.0,,,0,25.2,4,2024,5,23,34.6,8,2023,8,24,31.1,8,1987,6,7,1976,2024-06-10
31186,青森県,市浦（シウラ）,,2024,6,10,,,22.5,8,11,39,8,2.2,0.6,6.0,3.0,,,0,25.9,4,2024,4,15,37.2,8,2023,8,10,31.1,8,2005,6,22,1976,2024-06-10
31201,青森県,蟹田（カニタ）,,2024,6,10,,,24.3,8,14,24,8,5.1,4.9,7.0,3.0,,,0,25.9,4,2024,5,23,34.6,8,2023,8,24,30.4,8,2009,6,26,1976,2024-06-10
31296,青森県,五所川原（ゴショガワラ）,,2024,6,10,,,24.5,8,12,43,8,2.2,1.2,6.0,3.0,,,0,28.1,4,2024,5,11,39.0,8,2023,8,10,33.8,8,1987,6,7,1976,2024-06-10
31312,青森県,青森（アオモリ）,47575.0,2024,6,10,,,24.4,8,13,31,8,2.9,5.3,7.0,1.0,,,0,28.4,4,2024,5,23,36.7,8,1994,8,12,33.5,8,1987,6,7,1882,2024-06-10
31332,青森県,野辺地（ノヘジ）,,2024,6,10,,,22.5,8,13,39,8,2.9,3.2,7.0,1.0,,,0,27.7,4,2024,5,23,35.6,8,2023,8,10,32.2,8,2009,6,26,2008,2024-06-10
31336,青森県,六ケ所（ロッカショ）,,2024,6,10,,,24.5,8,13,28,8,5.3,-0.5,7.0,3.0,,,0,28.8,4,2024,5,23,34.4,8,2023,8,24,34.1,8,1987,6,7,1982,2024-06-10
31366,青森県,鰺ケ沢（アジガサワ）,,2024,6,10,,,23.3,8,16,2,8,2.6,1.0,7.0,1.0,,,0,26.5,4,2024,5,23,36.9,8,2023,8,10,31.4,8,1987,6,7,1976,2024-06-10
31386,青森県,青森大谷（アオモリオオタニ）,,2024,6,10,,,24.5,8,12,26,8,3.5,4.8,7.0,1.0,,,0,26.6,4,2024,5,19,35.7,8,2023,8,10,30.3,8,2020,6,10,2003,2024-06-10
31436,青森県,深浦（フカウラ）,47574.0,2024,6,10,,,23.7,8,13,51,8,2.6,0.0,7.0,1.0,,,0,25.7,4,2024,6,8,37.9,8,1978,8,3,29.6,8,1987,6,25,1940,2024-06-10
31461,青森県,弘前（ヒロサキ）,,2024,6,10,,,25.0,8,15,37,8,1.7,-0.4,6.0,3.0,,,0,30.2,4,2024,5,5,39.3,8,2023,8,10,33.7,8,2021,6,11,1976,2024-06-10
31466,青森県,黒石（クロイシ）,,2024,6,10,,,24.7,8,13,52,8,2.6,1.0,7.0,1.0,,,0,30.1,4,2024,5,5,36.4,8,2023,8,10,32.5,8,2021,6,11,1976,2024-06-10
31482,青森県,酸ケ湯（スカユ）,,2024,6,10,,,19.3,8,11,38,8,2.2,-0.8,6.0,3.0,,,0,22.9,4,2024,5,19,30.8,8,1978,8,3,27.0,8,2021,6,11,1976,2024-06-10
31506,青森県,三沢（ミサワ）,,2024,6,10,,,22.8,8,12,36,8,3.0,-3.8,7.0,1.0,,,0,29.3,4,2024,5,23,37.0,8,2023,8,5,35.3,8,1987,6,7,1976,2024-06-10
31586,青森県,十和田（トワダ）,,2024,6,10,,,24.8,8,12,59,8,3.7,-2.1,7.0,2.0,,,0,28.7,4,2024,5,19,35.8,8,2004,7,31,33.8,8,1987,6,7,1976,2024-06-10
31602,青森県,八戸（ハチノヘ）,47581.0,2024,6,10,,,22.6,8,10,34,8,2.1,-5.7,6.0,3.0,,,0,29.2,4,2024,5,23,37.0,8,1978,8,3,34.5,8,1987,6,7,1936,2024-06-10
31646,青森県,碇ケ関（イカリガセキ）,,2024,6,10,,,25.0,8,12,16,8,2.1,2.3,7.0,1.0,,,0,28.7,4,2024,6,8,37.9,8,1999,8,10,33.0,8,2021,6,11,1976,2024-06-10
31662,青森県,休屋（ヤスミヤ）,,2024,6,10,,,23.7,8,15,42,8,3.9,1.0,7.0,2.0,,,0,26.6,4,2024,4,27,33.7,8,2021,8,7,30.6,8,2021,6,11,1982,2024-06-10
31721,青森県,三戸（サンノヘ）,,2024,6,10,,,26.8,8,14,13,8,3.4,-1.7,7.0,2.0,,,0,31.2,4,2024,5,19,37.7,8,1999,7,27,35.6,8,1987,6,7,1976,2024-06-10
32056,秋田県,八森（ハチモリ）,,2024,6,10,,,22.8,8,11,1,8,1.2,-1.1,6.0,3.0,,,0,24.8,4,2024,4,15,37.4,8,1978,8,3,31.4,8,2004,6,21,1976,2024-06-10
32111,秋田県,能代（ノシロ）,,2024,6,10,,,24.3,8,13,22,8,1.5,-0.6,6.0,3.0,,,0,27.1,4,2024,6,8,39.1,8,1978,8,3,33.1,8,1980,6,1,1976,2024-06-10
32126,秋田県,鷹巣（タカノス）,,2024,6,10,,,25.4,8,12,22,8,1.4,0.2,6.0,3.0,,,0,29.9,4,2024,6,8,38.9,8,2023,8,8,34.0,8,2014,6,4,1976,2024-06-10
32136,秋田県,大館（オオダテ）,,2024,6,10,,,26.4,8,13,58,8,2.0,0.1,7.0,1.0,,,0,31.2,4,2024,6,8,38.8,8,2023,8,23,35.1,8,2014,6,3,1976,2024-06-10
32146,秋田県,鹿角（カヅノ）,,2024,6,10,,,23.6,8,16,25,8,0.2,-1.1,6.0,2.0,,,0,29.0,4,2024,6,8,37.0,8,2000,7,31,33.5,8,2014,6,3,1976,2024-06-10
32181,秋田県,脇神（ワキガミ）,,2024,6,10,,,24.4,8,12,45,8,0.7,0.8,6.0,2.0,,,0,28.5,4,2024,4,15,37.3,8,2019,8,15,33.0,8,2013,6,13,2003,2024-06-10
32206,秋田県,湯瀬（ユゼ）,,2024,6,10,,,24.2,8,14,33,8,1.0,-0.7,6.0,3.0,,,0,28.4,4,2024,6,8,36.0,8,2000,7,31,33.4,8,2021,6,11,1976,2024-06-10
32266,秋田県,八幡平（ハチマンタイ）,,2024,6,10,,,18.6,8,12,44,8,-1.8,-3.8,5.0,3.0,,,0,27.2,4,2024,4,27,32.8,8,2007,8,14,30.5,4,1980,6,7,1978,2024-06-10
