観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),28日の最高気温(℃),28日の最高気温の品質情報,28日の最高気温起時（時）,28日の最高気温起時（分）,28日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（27日まで）,今年の最高気温（27日まで）の品質情報,今年の最高気温（27日まで）を観測した起日（年）,今年の最高気温（27日まで）を観測した起日（月）,今年の最高気温（27日まで）を観測した起日（日）,27日までの観測史上1位の値（℃）,27日までの観測史上1位の値の品質情報,27日までの観測史上1位の値を観測した起日（年）,27日までの観測史上1位の値を観測した起日（月）,27日までの観測史上1位の値を観測した起日（日）,27日までの11月の1位の値,27日までの11月の1位の値の品質情報,27日までの11月の1位の値の起日（年）,27日までの11月の1位の値の起日（月）,27日までの11月の1位の値の起日（日）,統計開始年,date
12386,北海道上川地方,江丹別（エタンベツ）,,2023,11,28,24,0,6.1,8,14,22,8,4.2,3.7,11.0,2.0,,,0,34.9,5,2023,8,24,38.4,8,2021,7,31,19.7,8,2003,11,3,1977,2023-11-28
12396,北海道上川地方,比布（ピップ）,,2023,11,28,24,0,6.6,8,12,14,8,4.7,4.7,11.0,2.0,,,0,35.1,5,2023,8,24,36.9,8,2021,8,7,20.8,8,2003,11,3,1977,2023-11-28
12411,北海道上川地方,上川（カミカワ）,,2023,11,28,24,0,7.2,8,12,1,8,5.9,6.7,11.0,1.0,,,0,33.1,5,2023,8,24,35.1,8,2021,8,7,19.2,8,2003,11,3,1977,2023-11-28
12442,北海道上川地方,旭川（アサヒカワ）,47407.0,2023,11,28,24,0,5.4,8,12,7,8,2.7,2.4,11.0,2.0,,,0,35.5,5,2023,8,24,37.9,8,2021,8,7,22.0,8,1920,11,3,1888,2023-11-28
12451,北海道上川地方,東川（ヒガシカワ）,,2023,11,28,24,0,8.0,8,12,22,8,5.8,4.9,11.0,1.0,,,0,35.2,5,2023,8,25,37.0,8,2021,8,6,20.7,8,2003,11,3,1977,2023-11-28
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2023,11,28,24,0,7.2,8,11,28,8,5.1,5.6,11.0,2.0,,,0,34.9,5,2023,8,24,36.1,8,2021,8,7,20.5,8,2003,11,3,2003,2023-11-28
12512,北海道上川地方,志比内（シビナイ）,,2023,11,28,24,0,8.5,8,12,14,8,6.8,6.5,11.0,1.0,,,0,34.5,5,2023,8,24,35.3,8,2021,8,7,19.6,8,2003,11,3,1993,2023-11-28
12551,北海道上川地方,美瑛（ビエイ）,,2023,11,28,24,0,7.3,8,12,31,8,5.3,4.7,11.0,1.0,,,0,34.6,5,2023,8,24,37.1,8,2021,8,7,20.2,8,2003,11,3,1977,2023-11-28
12596,北海道上川地方,上富良野（カミフラノ）,,2023,11,28,24,0,9.1,8,12,20,8,6.5,5.7,11.0,1.0,,,0,36.4,5,2023,8,24,37.5,8,2021,8,7,20.9,8,2003,11,3,1977,2023-11-28
12626,北海道上川地方,富良野（フラノ）,,2023,11,28,24,0,9.6,8,12,5,8,6.9,,11.0,1.0,,,0,36.3,5,2023,8,24,38.5,8,2021,8,7,20.6,8,2023,11,3,1976,2023-11-28
12632,北海道上川地方,麓郷（ロクゴウ）,,2023,11,28,24,0,8.1,8,12,2,8,6.2,5.4,11.0,1.0,,,0,35.5,5,2023,8,23,37.4,8,2021,8,7,19.4,8,2003,11,3,1978,2023-11-28
12691,北海道上川地方,幾寅（イクトラ）,,2023,11,28,24,0,5.3,8,14,57,8,3.2,2.7,11.0,2.0,,,0,34.9,5,2023,8,24,34.9,8,2023,8,24,19.1,8,2003,11,3,1977,2023-11-28
12746,北海道上川地方,占冠（シムカップ）,,2023,11,28,24,0,5.0,8,14,31,8,2.8,2.2,11.0,2.0,,,0,33.8,5,2023,8,23,34.6,8,2021,7,19,17.9,8,2023,11,3,1977,2023-11-28
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2023,11,28,24,0,1.5,8,18,46,8,0.8,2.1,11.0,3.0,,,0,33.1,5,2023,8,23,34.9,8,2021,7,28,18.3,8,2003,11,3,1978,2023-11-28
15076,北海道上川地方,幌加内（ホロカナイ）,,2023,11,28,24,0,3.1,8,15,28,8,1.5,2.9,11.0,3.0,,,0,34.5,5,2023,8,24,37.3,8,2021,7,28,18.9,8,2003,11,3,1977,2023-11-28
13061,北海道留萌地方,天塩（テシオ）,,2023,11,28,24,0,4.9,8,16,56,8,1.4,1.5,11.0,3.0,,,0,32.5,5,2023,8,24,33.8,4,2021,7,27,17.2,8,2023,11,6,1977,2023-11-28
13086,北海道留萌地方,遠別（エンベツ）,,2023,11,28,24,0,5.5,8,17,7,8,2.0,1.7,11.0,2.0,,,0,32.8,5,2023,8,24,34.2,8,1979,8,18,18.8,8,2023,11,3,1977,2023-11-28
13121,北海道留萌地方,初山別（ショサンベツ）,,2023,11,28,24,0,5.9,8,16,56,8,1.8,2.0,11.0,3.0,,,0,33.4,5,2023,8,31,33.8,8,2021,8,1,19.4,8,2005,11,7,1977,2023-11-28
13146,北海道留萌地方,焼尻（ヤギシリ）,,2023,11,28,24,0,6.0,8,13,18,8,1.7,2.0,11.0,3.0,,,0,32.4,5,2023,8,24,32.4,8,2023,8,24,17.8,8,2023,11,3,1977,2023-11-28
13181,北海道留萌地方,羽幌（ハボロ）,47404.0,2023,11,28,24,0,6.0,8,17,12,8,1.8,2.1,11.0,3.0,,,0,34.3,5,2023,8,31,34.4,8,2021,8,1,20.1,8,2005,11,7,1921,2023-11-28
13261,北海道留萌地方,達布（タップ）,,2023,11,28,24,0,4.9,8,10,26,8,1.9,4.2,11.0,2.0,,,0,35.4,5,2023,8,23,38.7,8,2021,8,7,20.9,8,2003,11,3,1977,2023-11-28
13277,北海道留萌地方,留萌（ルモイ）,47406.0,2023,11,28,24,0,7.5,8,13,31,8,3.0,3.2,11.0,2.0,,,0,33.7,5,2023,8,24,35.6,8,2021,8,1,21.2,8,2003,11,3,1943,2023-11-28
13311,北海道留萌地方,増毛（マシケ）,,2023,11,28,24,0,11.0,8,11,3,8,6.1,6.9,11.0,1.0,,,0,33.4,5,2023,8,31,34.2,8,2021,8,1,22.0,8,2003,11,3,1978,2023-11-28
13321,北海道留萌地方,幌糠（ホロヌカ）,,2023,11,28,24,0,5.3,8,10,57,8,2.3,3.9,11.0,2.0,,,0,33.9,5,2023,8,23,35.9,8,2021,8,7,20.5,8,2003,11,3,1977,2023-11-28
14026,北海道石狩地方,浜益（ハママス）,,2023,11,28,24,0,10.0,8,10,50,8,4.8,5.4,11.0,1.0,,,0,33.9,5,2023,8,25,34.6,8,1989,8,7,20.9,8,2003,11,3,1977,2023-11-28
14071,北海道石狩地方,厚田（アツタ）,,2023,11,28,24,0,9.6,8,11,59,8,4.8,4.7,11.0,1.0,,,0,35.2,5,2023,8,23,36.1,8,2021,7,28,20.8,8,2003,11,3,1977,2023-11-28
14101,北海道石狩地方,新篠津（シンシノツ）,,2023,11,28,24,0,8.3,8,12,48,8,4.5,4.9,11.0,2.0,,,0,35.5,5,2023,8,25,35.5,8,2023,8,25,19.6,8,2003,11,2,1978,2023-11-28
14116,北海道石狩地方,山口（ヤマグチ）,,2023,11,28,24,0,12.2,8,12,3,8,6.8,8.3,11.0,1.0,,,0,35.1,5,2023,8,23,37.1,8,2021,7,28,23.6,8,2023,11,3,1977,2023-11-28
14121,北海道石狩地方,石狩（イシカリ）,,2023,11,28,24,0,12.4,8,11,39,8,7.7,9.1,11.0,1.0,,,0,34.3,5,2023,8,23,35.4,8,2021,7,28,21.8,8,2003,11,3,1990,2023-11-28
14136,北海道石狩地方,江別（エベツ）,,2023,11,28,24,0,11.5,8,12,35,8,7.4,8.1,11.0,1.0,,,0,34.7,5,2023,8,25,35.6,8,2021,7,31,19.7,8,2003,11,3,2000,2023-11-28
14163,北海道石狩地方,札幌（サッポロ）,47412.0,2023,11,28,24,0,12.1,8,10,55,8,6.8,7.9,11.0,1.0,,,0,36.3,5,2023,8,23,36.3,8,2023,8,23,22.4,8,2003,11,3,1876,2023-11-28
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2023,11,28,24,0,12.1,8,11,16,8,7.4,5.6,11.0,1.0,,,0,33.3,5,2023,8,25,34.3,8,1999,8,8,20.5,8,2023,11,3,1977,2023-11-28
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2023,11,28,24,0,9.8,8,11,5,8,6.1,6.1,11.0,1.0,,,0,31.2,5,2023,8,25,31.9,8,2007,8,14,19.3,8,2023,11,3,1977,2023-11-28
14296,北海道石狩地方,千歳（チトセ）,,2023,11,28,24,0,12.6,8,11,29,8,7.2,5.9,11.0,1.0,,,0,33.4,5,2023,8,12,34.2,8,2011,8,11,20.4,8,2023,11,3,2003,2023-11-28
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2023,11,28,24,0,5.8,8,11,51,8,3.6,4.7,11.0,2.0,,,0,35.8,5,2023,8,24,36.9,8,2021,8,7,19.4,8,2003,11,3,1976,2023-11-28
15156,北海道空知地方,秩父別（チップベツ）,,2023,11,28,24,0,6.0,8,13,30,8,,4.6,,,,,0,35.1,5,2023,8,24,35.1,8,2023,8,24,17.6,8,2023,11,3,2022,2023-11-28
15161,北海道空知地方,深川（フカガワ）,,2023,11,28,24,0,6.5,8,12,9,8,3.7,4.3,11.0,2.0,,,0,34.5,5,2023,8,25,36.1,8,2021,8,6,20.9,8,2003,11,3,1977,2023-11-28
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2023,11,28,24,0,7.0,8,13,2,8,4.1,6.3,11.0,2.0,,,0,34.7,5,2023,8,23,36.8,8,2021,8,7,20.1,8,2003,11,3,1978,2023-11-28
15241,北海道空知地方,滝川（タキカワ）,,2023,11,28,24,0,7.1,8,11,42,8,4.2,4.4,11.0,2.0,,,0,35.7,5,2023,8,24,36.0,8,2021,7,28,20.0,8,2003,11,3,1976,2023-11-28
15251,北海道空知地方,芦別（アシベツ）,,2023,11,28,24,0,9.3,8,12,13,8,5.8,5.4,11.0,1.0,,,0,35.3,5,2023,8,23,37.2,8,2021,7,31,20.9,8,2003,11,3,1978,2023-11-28
15311,北海道空知地方,月形（ツキガタ）,,2023,11,28,24,0,8.9,8,13,21,8,5.3,5.5,11.0,1.0,,,0,36.0,5,2023,8,23,36.3,8,2021,7,31,19.5,8,2003,11,2,1977,2023-11-28
15321,北海道空知地方,美唄（ビバイ）,,2023,11,28,24,0,6.6,8,13,2,8,3.2,3.5,11.0,2.0,,,0,35.0,5,2023,8,24,35.6,8,2021,8,6,20.0,8,2003,11,3,1977,2023-11-28
15356,北海道空知地方,岩見沢（イワミザワ）,47413.0,2023,11,28,24,0,11.0,8,11,40,8,6.8,6.6,11.0,1.0,,,0,35.7,5,2023,8,25,35.7,8,2023,8,25,20.5,8,2023,11,3,1946,2023-11-28
15431,北海道空知地方,長沼（ナガヌマ）,,2023,11,28,24,0,11.8,8,13,0,8,7.3,6.5,11.0,1.0,,,0,35.2,5,2023,8,24,35.2,8,2023,8,24,20.5,8,2023,11,3,1977,2023-11-28
15442,北海道空知地方,夕張（ユウバリ）,,2023,11,28,24,0,9.4,8,11,18,8,6.5,5.6,11.0,1.0,,,0,34.2,5,2023,8,24,35.0,8,2021,7,28,19.0,8,2003,11,3,1976,2023-11-28
16026,北海道後志地方,美国（ビクニ）,,2023,11,28,24,0,9.2,8,10,47,8,5.1,4.3,11.0,1.0,,,0,35.2,5,2023,8,31,35.2,8,2023,8,31,20.8,8,2023,11,3,1977,2023-11-28
16061,北海道後志地方,神恵内（カモエナイ）,,2023,11,28,24,0,10.3,8,10,32,8,4.7,5.6,11.0,1.0,,,0,33.1,5,2023,8,24,33.5,8,2021,7,28,19.6,8,2003,11,3,1977,2023-11-28
16076,北海道後志地方,余市（ヨイチ）,,2023,11,28,24,0,9.8,8,12,6,8,5.0,5.3,11.0,1.0,,,0,34.4,5,2023,8,24,34.9,8,1984,8,16,21.0,8,2003,11,3,1977,2023-11-28
16091,北海道後志地方,小樽（オタル）,47411.0,2023,11,28,24,0,10.7,8,10,58,8,5.8,5.8,11.0,1.0,,,0,34.9,5,2023,8,31,36.2,8,2021,7,28,21.8,8,2003,11,3,1943,2023-11-28
16156,北海道後志地方,共和（キョウワ）,,2023,11,28,24,0,11.2,8,11,11,8,6.1,5.8,11.0,1.0,,,0,35.0,5,2023,8,10,35.0,8,2023,8,10,21.7,8,2023,11,3,1977,2023-11-28
16206,北海道後志地方,蘭越（ランコシ）,,2023,11,28,24,0,10.3,8,11,5,8,5.8,4.8,11.0,1.0,,,0,35.4,5,2023,8,23,35.4,8,2023,8,23,22.0,8,2023,11,3,1977,2023-11-28
16217,北海道後志地方,倶知安（クッチャン）,47433.0,2023,11,28,24,0,8.6,8,10,59,8,5.2,4.7,11.0,1.0,,,0,34.6,5,2023,8,23,34.6,8,2023,8,23,20.0,8,2023,11,3,1944,2023-11-28
16252,北海道後志地方,寿都（スッツ）,47421.0,2023,11,28,24,0,11.7,8,10,34,8,6.5,6.7,11.0,1.0,,,0,33.2,5,2023,8,23,34.0,8,1904,8,20,22.5,8,2023,11,3,1884,2023-11-28
16281,北海道後志地方,真狩（マッカリ）,,2023,11,28,24,0,6.5,8,11,25,8,4.8,3.5,11.0,2.0,,,0,32.0,5,2023,8,23,32.3,8,2021,7,27,18.2,8,2023,11,3,1978,2023-11-28
16286,北海道後志地方,喜茂別（キモベツ）,,2023,11,28,24,0,8.3,8,9,51,8,5.6,4.9,11.0,1.0,,,0,34.5,5,2023,8,25,34.5,8,2023,8,25,19.3,8,2023,11,3,1977,2023-11-28
16321,北海道後志地方,黒松内（クロマツナイ）,,2023,11,28,24,0,10.6,8,10,43,8,5.8,5.3,11.0,1.0,,,0,33.7,5,2023,7,29,34.5,8,2021,7,18,21.9,8,2023,11,3,1977,2023-11-28
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405.0,2023,11,28,24,0,5.6,8,16,1,8,2.5,2.8,11.0,2.0,,,0,35.3,5,2023,8,17,35.3,8,2023,8,17,21.5,8,2023,11,3,1942,2023-11-28
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2023,11,28,24,0,5.0,8,11,41,8,1.7,2.0,11.0,3.0,,,0,34.1,5,2023,8,26,34.3,8,1999,8,9,21.8,8,2003,11,3,1977,2023-11-28
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2023,11,28,24,0,8.9,8,12,49,8,6.6,6.8,11.0,1.0,,,0,34.9,5,2023,8,23,36.4,8,1978,8,3,21.2,8,2003,11,3,1977,2023-11-28
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435.0,2023,11,28,24,0,5.6,8,13,6,8,2.0,1.9,11.0,3.0,,,0,33.8,5,2023,7,28,37.0,8,2019,5,26,22.5,8,2023,11,3,1956,2023-11-28
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2023,11,28,24,0,5.3,8,17,7,8,1.5,2.1,11.0,3.0,,,0,33.3,5,2023,7,28,37.2,8,2019,5,26,22.7,8,2023,11,3,2003,2023-11-28
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2023,11,28,24,0,6.8,8,13,29,8,3.1,2.7,11.0,2.0,,,0,34.6,5,2023,8,2,38.5,8,2019,5,26,22.3,8,2003,11,3,1977,2023-11-28
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2023,11,28,24,0,10.0,8,12,56,8,7.6,7.4,11.0,1.0,,,0,36.2,5,2023,8,24,37.7,8,1978,8,3,22.1,8,2003,11,3,1977,2023-11-28
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2023,11,28,24,0,10.0,8,13,59,8,6.0,5.7,11.0,1.0,,,0,36.8,5,2023,8,26,36.9,8,1994,8,7,20.9,8,2003,11,3,1977,2023-11-28
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2023,11,28,24,0,10.2,8,12,42,8,6.3,5.3,11.0,1.0,,,0,35.6,5,2023,8,23,37.7,8,2019,5,26,22.8,8,2003,11,3,1977,2023-11-28
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2023,11,28,24,0,12.3,8,13,0,8,8.4,7.9,10.0,3.0,,,0,35.5,5,2023,8,23,39.5,8,2019,5,26,22.0,8,2003,11,3,1977,2023-11-28
17341,北海道網走・北見・紋別地方,網走（アバシリ）,47409.0,2023,11,28,24,0,9.3,8,13,52,8,5.1,6.3,11.0,1.0,,,0,36.7,5,2023,8,26,37.6,8,1994,8,7,21.7,8,1979,11,5,1889,2023-11-28
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2023,11,28,24,0,11.0,8,14,53,8,7.0,8.1,11.0,1.0,,,0,34.7,5,2023,8,26,35.3,8,2020,8,11,22.8,8,2023,11,6,1978,2023-11-28
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2023,11,28,24,0,9.3,8,12,12,8,8.5,8.1,10.0,3.0,,,0,33.3,5,2023,8,24,34.0,8,2017,7,15,20.7,8,2023,11,3,1993,2023-11-28
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2023,11,28,24,0,11.3,8,13,49,8,8.2,6.8,11.0,1.0,,,0,35.5,5,2023,8,23,37.0,8,2019,5,26,22.7,8,2015,11,4,1977,2023-11-28
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2023,11,28,24,0,8.1,8,14,34,8,4.1,4.5,11.0,2.0,,,0,37.1,5,2023,8,24,38.1,8,2019,5,26,22.0,8,1979,11,5,1976,2023-11-28
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2023,11,28,24,0,8.7,8,14,8,8,4.4,5.4,11.0,2.0,,,0,36.7,5,2023,8,26,37.7,8,2019,5,26,20.9,8,2003,11,3,2003,2023-11-28
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2023,11,28,24,0,7.1,8,14,30,8,2.7,4.3,11.0,2.0,,,0,35.3,5,2023,8,24,36.7,8,2019,5,26,21.7,8,1979,11,5,1977,2023-11-28
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2023,11,28,24,0,9.4,8,14,47,8,5.0,6.3,11.0,1.0,,,0,37.1,5,2023,8,26,37.1,8,2023,8,26,21.5,8,1979,11,5,1977,2023-11-28
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2023,11,28,24,0,9.7,8,12,44,8,7.5,7.4,11.0,1.0,,,0,35.0,5,2023,8,26,36.4,8,2019,5,26,21.1,8,2003,11,3,1978,2023-11-28
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2023,11,28,24,0,9.6,8,14,17,8,6.4,5.9,11.0,1.0,,,0,35.7,5,2023,8,24,37.4,8,2021,7,18,21.3,8,1979,11,5,1977,2023-11-28
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2023,11,28,24,0,10.1,8,14,29,8,6.0,6.4,11.0,1.0,,,0,36.3,5,2023,8,24,37.4,8,2019,5,26,21.0,8,1979,11,5,1977,2023-11-28
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2023,11,28,24,0,8.0,8,13,57,8,3.8,2.5,11.0,2.0,,,0,36.8,5,2023,8,24,38.0,8,2019,5,26,20.8,8,2015,11,5,1988,2023-11-28
18038,北海道根室地方,羅臼（ラウス）,,2023,11,28,24,0,6.0,8,14,59,8,1.8,1.4,11.0,2.0,,,0,31.2,5,2023,8,24,32.6,8,2022,6,26,19.2,8,2020,11,7,2005,2023-11-28
18136,北海道根室地方,標津（シベツ）,,2023,11,28,24,0,6.4,8,14,11,8,1.3,1.3,11.0,3.0,,,0,34.1,5,2023,8,4,35.0,8,2010,8,6,20.0,8,2023,11,10,1977,2023-11-28
18161,北海道根室地方,上標津（カミシベツ）,,2023,11,28,24,0,5.3,8,14,29,8,1.2,0.1,11.0,3.0,,,0,33.9,5,2023,7,28,35.2,8,2019,5,26,19.3,8,2018,11,4,2003,2023-11-28
18171,北海道根室地方,中標津（ナカシベツ）,,2023,11,28,24,0,5.7,8,13,39,8,0.9,-0.2,11.0,3.0,,,0,33.7,5,2023,7,25,36.5,8,2019,5,26,19.6,8,2018,11,4,1977,2023-11-28
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2023,11,28,24,0,5.9,8,13,54,8,1.1,-0.1,11.0,3.0,,,0,33.6,5,2023,7,29,36.8,8,2019,5,26,20.2,8,2018,11,4,2003,2023-11-28
18256,北海道根室地方,別海（ベツカイ）,,2023,11,28,24,0,6.1,8,14,9,8,0.7,-0.9,11.0,3.0,,,0,34.3,5,2023,7,29,36.6,8,2019,5,26,21.0,8,2015,11,5,1977,2023-11-28
18273,北海道根室地方,根室（ネムロ）,47420.0,2023,11,28,24,0,8.1,8,13,54,8,2.5,2.4,11.0,2.0,,,0,33.1,5,2023,7,30,34.0,8,2019,5,26,19.2,8,1979,11,5,1879,2023-11-28
18281,北海道根室地方,納沙布（ノサップ）,,2023,11,28,24,0,9.3,8,11,19,8,3.4,2.8,11.0,2.0,,,0,33.3,5,2023,7,30,33.5,8,2020,8,11,17.9,8,1979,11,5,1977,2023-11-28
18311,北海道根室地方,厚床（アットコ）,,2023,11,28,24,0,7.0,8,14,18,8,1.6,0.0,11.0,3.0,,,0,33.3,5,2023,7,30,34.9,8,2015,8,5,20.0,8,2015,11,5,1977,2023-11-28
19021,北海道釧路地方,川湯（カワユ）,,2023,11,28,24,0,4.2,8,14,34,8,0.5,0.8,11.0,3.0,,,0,33.8,5,2023,8,25,36.0,8,2019,5,26,19.3,8,2015,11,5,1977,2023-11-28
19051,北海道釧路地方,弟子屈（テシカガ）,,2023,11,28,24,0,3.7,8,15,7,8,0.1,-1.4,11.0,3.0,,,0,32.7,5,2023,8,25,35.7,8,2019,5,26,19.1,8,2018,11,4,1977,2023-11-28
