観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),5日の最高気温(℃),5日の最高気温の品質情報,5日の最高気温起時（時）,5日の最高気温起時（分）,5日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（4日まで）,今年の最高気温（4日まで）の品質情報,今年の最高気温（4日まで）を観測した起日（年）,今年の最高気温（4日まで）を観測した起日（月）,今年の最高気温（4日まで）を観測した起日（日）,4日までの観測史上1位の値（℃）,4日までの観測史上1位の値の品質情報,4日までの観測史上1位の値を観測した起日（年）,4日までの観測史上1位の値を観測した起日（月）,4日までの観測史上1位の値を観測した起日（日）,4日までの11月の1位の値,4日までの11月の1位の値の品質情報,4日までの11月の1位の値の起日（年）,4日までの11月の1位の値の起日（月）,4日までの11月の1位の値の起日（日）,統計開始年,date
12181,北海道上川地方,名寄（ナヨロ）,,2025,11,5,23,0,11.8,5,13,23,5,3.0,3.1,10.0,3.0,,,0,34.5,5,2025,7,14,36.4,8,2021,7,28,20.2,8,2003,11,3,1976,2025-11-05
12231,北海道上川地方,下川（シモカワ）,,2025,11,5,23,0,12.4,5,13,10,5,3.7,2.9,10.0,3.0,,,0,34.6,5,2025,7,14,37.3,8,2021,7,28,19.8,8,2003,11,3,1977,2025-11-05
12261,北海道上川地方,士別（シベツ）,,2025,11,5,23,0,12.7,5,13,59,5,3.8,4.5,10.0,3.0,,,0,34.3,5,2025,7,14,37.0,8,2021,8,7,19.9,8,2003,11,3,1977,2025-11-05
12266,北海道上川地方,朝日（アサヒ）,,2025,11,5,23,0,11.2,5,15,10,5,2.5,2.3,10.0,3.0,,,0,36.4,5,2025,7,14,37.2,8,2021,8,7,20.3,8,2003,11,3,1977,2025-11-05
12301,北海道上川地方,和寒（ワッサム）,,2025,11,5,23,0,11.8,5,14,17,5,2.8,1.9,10.0,3.0,,,0,34.5,5,2025,7,14,36.8,8,2021,8,7,20.1,8,2003,11,3,1977,2025-11-05
12386,北海道上川地方,江丹別（エタンベツ）,,2025,11,5,23,0,12.3,5,11,47,5,3.2,2.8,10.0,3.0,,,0,33.9,5,2025,7,14,38.4,8,2021,7,31,19.7,8,2003,11,3,1977,2025-11-05
12396,北海道上川地方,比布（ピップ）,,2025,11,5,23,0,11.5,5,14,37,5,2.3,2.1,10.0,3.0,,,0,34.9,5,2025,7,14,36.9,8,2021,8,7,20.8,8,2003,11,3,1977,2025-11-05
12411,北海道上川地方,上川（カミカワ）,,2025,11,5,23,0,10.4,5,14,0,5,2.2,2.2,10.0,3.0,,,0,32.9,5,2025,7,14,35.1,8,2021,8,7,19.2,8,2003,11,3,1977,2025-11-05
12442,北海道上川地方,旭川（アサヒカワ）,47407.0,2025,11,5,23,0,12.6,5,14,32,5,2.9,2.2,10.0,3.0,,,0,35.1,5,2025,7,14,37.9,8,2021,8,7,22.0,8,1920,11,3,1888,2025-11-05
12451,北海道上川地方,東川（ヒガシカワ）,,2025,11,5,23,0,11.7,5,14,30,5,2.5,2.8,10.0,3.0,,,0,34.9,5,2025,7,14,37.0,8,2021,8,6,20.7,8,2003,11,3,1977,2025-11-05
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2025,11,5,23,0,12.4,5,13,16,5,2.9,3.5,10.0,3.0,,,0,34.3,5,2025,7,14,36.1,8,2021,8,7,20.5,8,2003,11,3,2003,2025-11-05
12512,北海道上川地方,志比内（シビナイ）,,2025,11,5,23,0,12.9,5,14,17,5,4.2,3.8,10.0,2.0,,,0,33.6,5,2025,7,24,35.3,8,2021,8,7,19.6,8,2003,11,3,1993,2025-11-05
12551,北海道上川地方,美瑛（ビエイ）,,2025,11,5,23,0,13.7,5,12,27,5,4.6,4.6,10.0,2.0,,,0,34.4,5,2025,7,24,37.1,8,2021,8,7,20.2,8,2003,11,3,1977,2025-11-05
12596,北海道上川地方,上富良野（カミフラノ）,,2025,11,5,23,0,13.4,5,13,12,5,3.8,3.9,10.0,3.0,,,0,35.3,5,2025,7,25,37.5,8,2021,8,7,20.9,8,2003,11,3,1977,2025-11-05
12626,北海道上川地方,富良野（フラノ）,,2025,11,5,23,0,13.2,5,14,18,5,3.3,2.7,10.0,3.0,,,0,36.0,5,2025,7,24,38.5,8,2021,8,7,20.6,8,2023,11,3,1976,2025-11-05
12632,北海道上川地方,麓郷（ロクゴウ）,,2025,11,5,23,0,12.4,5,14,58,5,3.5,3.4,10.0,3.0,,,0,34.7,5,2025,7,25,37.4,8,2021,8,7,19.4,8,2003,11,3,1978,2025-11-05
12691,北海道上川地方,幾寅（イクトラ）,,2025,11,5,23,0,13.3,5,13,58,5,4.5,5.0,10.0,2.0,,,0,35.0,5,2025,7,24,35.0,8,2025,7,24,19.1,8,2003,11,3,1977,2025-11-05
12746,北海道上川地方,占冠（シムカップ）,,2025,11,5,23,0,13.2,5,12,24,5,4.3,5.3,10.0,2.0,,,0,33.6,5,2025,7,24,34.6,8,2021,7,19,17.9,8,2023,11,3,1977,2025-11-05
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2025,11,5,23,0,10.8,5,13,18,5,3.1,3.6,10.0,3.0,,,0,33.2,5,2025,7,14,34.9,8,2021,7,28,18.3,8,2003,11,3,1978,2025-11-05
15076,北海道上川地方,幌加内（ホロカナイ）,,2025,11,5,23,0,11.5,5,14,7,5,2.8,3.4,10.0,3.0,,,0,33.7,5,2025,7,25,37.3,8,2021,7,28,18.9,8,2003,11,3,1977,2025-11-05
13061,北海道留萌地方,天塩（テシオ）,,2025,11,5,23,0,12.1,5,10,40,5,2.3,0.4,10.0,3.0,,,0,30.6,5,2025,7,30,33.8,4,2021,7,27,17.2,8,2023,11,6,1977,2025-11-05
13086,北海道留萌地方,遠別（エンベツ）,,2025,11,5,23,0,11.9,5,10,52,5,1.8,0.0,10.0,3.0,,,0,30.6,5,2025,8,3,34.2,8,1979,8,18,18.8,8,2023,11,3,1977,2025-11-05
13121,北海道留萌地方,初山別（ショサンベツ）,,2025,11,5,23,0,12.0,5,12,22,5,1.6,0.0,10.0,3.0,,,0,30.9,5,2025,7,29,33.8,8,2021,8,1,19.4,8,2005,11,7,1977,2025-11-05
13146,北海道留萌地方,焼尻（ヤギシリ）,,2025,11,5,23,0,12.2,5,12,37,5,1.7,0.2,10.0,3.0,,,0,30.0,5,2025,8,3,32.4,8,2023,8,24,17.8,8,2023,11,3,1977,2025-11-05
13181,北海道留萌地方,羽幌（ハボロ）,47404.0,2025,11,5,23,0,12.2,5,11,56,5,1.6,0.5,10.0,3.0,,,0,31.8,5,2025,7,17,34.4,8,2021,8,1,20.1,8,2005,11,7,1921,2025-11-05
13261,北海道留萌地方,達布（タップ）,,2025,11,5,23,0,12.0,5,12,22,5,2.0,3.1,10.0,3.0,,,0,34.1,5,2025,7,14,38.7,8,2021,8,7,20.9,8,2003,11,3,1977,2025-11-05
13277,北海道留萌地方,留萌（ルモイ）,47406.0,2025,11,5,23,0,12.7,5,10,46,5,1.9,1.9,10.0,3.0,,,0,32.6,5,2025,7,17,35.6,8,2021,8,1,21.2,8,2003,11,3,1943,2025-11-05
13311,北海道留萌地方,増毛（マシケ）,,2025,11,5,23,0,13.1,5,12,19,5,1.9,1.2,10.0,3.0,,,0,32.8,5,2025,7,23,34.2,8,2021,8,1,22.0,8,2003,11,3,1978,2025-11-05
13321,北海道留萌地方,幌糠（ホロヌカ）,,2025,11,5,23,0,13.2,5,13,1,5,3.1,3.4,10.0,3.0,,,0,33.8,5,2025,7,23,35.9,8,2021,8,7,20.5,8,2003,11,3,1977,2025-11-05
14026,北海道石狩地方,浜益（ハママス）,,2025,11,5,23,0,13.9,5,11,21,5,2.4,3.2,10.0,3.0,,,0,33.2,5,2025,7,17,34.6,8,1989,8,7,20.9,8,2003,11,3,1977,2025-11-05
14071,北海道石狩地方,厚田（アツタ）,,2025,11,5,23,0,13.9,5,11,26,5,2.6,3.0,10.0,3.0,,,0,32.5,5,2025,7,30,36.1,8,2021,7,28,20.8,8,2003,11,3,1977,2025-11-05
14101,北海道石狩地方,新篠津（シンシノツ）,,2025,11,5,23,0,14.7,5,12,20,5,4.0,4.1,10.0,2.0,,,0,35.4,5,2025,7,25,35.5,8,2023,8,25,19.6,8,2003,11,2,1978,2025-11-05
14116,北海道石狩地方,山口（ヤマグチ）,,2025,11,5,23,0,16.7,5,11,17,5,4.7,3.6,10.0,2.0,,,0,35.7,5,2025,7,23,37.1,8,2021,7,28,23.6,8,2023,11,3,1977,2025-11-05
14121,北海道石狩地方,石狩（イシカリ）,,2025,11,5,23,0,14.7,5,10,56,5,3.4,3.0,10.0,3.0,,,0,33.9,5,2025,7,25,35.4,8,2021,7,28,21.8,8,2003,11,3,1990,2025-11-05
14136,北海道石狩地方,江別（エベツ）,,2025,11,5,23,0,16.0,5,12,6,5,4.9,4.7,10.0,2.0,,,0,35.4,5,2025,7,25,35.6,8,2021,7,31,19.7,8,2003,11,3,2000,2025-11-05
14163,北海道石狩地方,札幌（サッポロ）,47412.0,2025,11,5,23,0,16.1,5,12,27,5,4.2,4.4,10.0,2.0,,,0,35.7,5,2025,7,25,36.3,8,2023,8,23,22.4,8,2003,11,3,1876,2025-11-05
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2025,11,5,23,0,17.1,5,13,11,5,5.9,5.3,10.0,1.0,,,0,34.5,5,2025,7,24,34.5,8,2025,7,24,20.5,8,2023,11,3,1977,2025-11-05
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2025,11,5,23,0,14.7,5,13,0,5,4.7,4.3,10.0,2.0,,,0,32.0,5,2025,7,24,32.0,8,2025,7,24,19.3,8,2023,11,3,1977,2025-11-05
14296,北海道石狩地方,千歳（チトセ）,,2025,11,5,23,0,17.3,5,12,37,5,5.3,5.8,10.0,1.0,,,0,32.8,5,2025,7,24,34.2,8,2011,8,11,20.4,8,2023,11,3,2003,2025-11-05
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2025,11,5,23,0,12.9,5,13,55,5,3.3,2.7,10.0,3.0,,,0,34.5,5,2025,7,23,36.9,8,2021,8,7,19.4,8,2003,11,3,1976,2025-11-05
15156,北海道空知地方,秩父別（チップベツ）,,2025,11,5,23,0,13.1,5,13,25,5,,2.4,,,,,0,33.7,5,2025,7,23,35.1,8,2023,8,24,17.6,8,2023,11,3,2022,2025-11-05
15161,北海道空知地方,深川（フカガワ）,,2025,11,5,23,0,13.8,5,12,51,5,3.8,3.9,10.0,3.0,,,0,32.6,5,2025,7,25,36.1,8,2021,8,6,20.9,8,2003,11,3,1977,2025-11-05
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2025,11,5,23,0,12.7,5,10,59,5,2.7,2.8,10.0,3.0,,,0,34.8,5,2025,7,24,36.8,8,2021,8,7,20.1,8,2003,11,3,1978,2025-11-05
15241,北海道空知地方,滝川（タキカワ）,,2025,11,5,23,0,14.0,5,12,56,5,3.9,3.4,10.0,3.0,,,0,34.9,5,2025,7,25,36.0,8,2021,7,28,20.0,8,2003,11,3,1976,2025-11-05
15251,北海道空知地方,芦別（アシベツ）,,2025,11,5,23,0,14.2,5,13,30,5,3.7,3.5,10.0,3.0,,,0,34.3,5,2025,7,17,37.2,8,2021,7,31,20.9,8,2003,11,3,1978,2025-11-05
15311,北海道空知地方,月形（ツキガタ）,,2025,11,5,23,0,15.2,5,13,11,5,4.7,3.9,10.0,2.0,,,0,34.3,5,2025,7,25,36.3,8,2021,7,31,19.5,8,2003,11,2,1977,2025-11-05
15321,北海道空知地方,美唄（ビバイ）,,2025,11,5,23,0,14.5,5,13,24,5,3.8,4.0,10.0,3.0,,,0,34.7,5,2025,7,24,35.6,8,2021,8,6,20.0,8,2003,11,3,1977,2025-11-05
15356,北海道空知地方,岩見沢（イワミザワ）,47413.0,2025,11,5,23,0,15.2,5,13,6,5,4.3,4.3,10.0,2.0,,,0,36.1,5,2025,7,25,36.1,8,2025,7,25,20.5,8,2023,11,3,1946,2025-11-05
15431,北海道空知地方,長沼（ナガヌマ）,,2025,11,5,23,0,17.1,5,12,25,5,6.0,5.3,10.0,1.0,,,0,35.7,5,2025,7,24,36.3,8,2024,8,12,20.5,8,2023,11,3,1977,2025-11-05
15442,北海道空知地方,夕張（ユウバリ）,,2025,11,5,23,0,15.1,5,13,8,5,5.5,5.5,10.0,2.0,,,0,33.3,5,2025,7,25,35.0,8,2021,7,28,19.0,8,2003,11,3,1976,2025-11-05
16026,北海道後志地方,美国（ビクニ）,,2025,11,5,23,0,14.8,5,13,29,5,4.0,3.3,10.0,2.0,,,0,32.3,5,2025,7,25,35.2,8,2023,8,31,20.8,8,2023,11,3,1977,2025-11-05
16061,北海道後志地方,神恵内（カモエナイ）,,2025,11,5,23,0,14.7,5,11,1,5,3.0,2.9,10.0,3.0,,,0,32.8,5,2025,7,17,33.5,8,2021,7,28,19.6,8,2003,11,3,1977,2025-11-05
16076,北海道後志地方,余市（ヨイチ）,,2025,11,5,23,0,16.0,5,11,26,5,4.6,4.0,10.0,2.0,,,0,33.3,5,2025,7,25,34.9,8,1984,8,16,21.0,8,2003,11,3,1977,2025-11-05
16091,北海道後志地方,小樽（オタル）,47411.0,2025,11,5,23,0,15.5,5,11,59,5,4.0,3.2,10.0,2.0,,,0,33.9,5,2025,7,23,36.2,8,2021,7,28,21.8,8,2003,11,3,1943,2025-11-05
16156,北海道後志地方,共和（キョウワ）,,2025,11,5,23,0,14.1,5,12,1,5,2.7,2.5,10.0,3.0,,,0,33.7,5,2025,7,14,35.0,8,2023,8,10,21.7,8,2023,11,3,1977,2025-11-05
16206,北海道後志地方,蘭越（ランコシ）,,2025,11,5,23,0,13.6,5,13,48,5,2.3,1.9,10.0,3.0,,,0,33.1,5,2025,7,25,35.4,8,2023,8,23,22.0,8,2023,11,3,1977,2025-11-05
16217,北海道後志地方,倶知安（クッチャン）,47433.0,2025,11,5,23,0,14.2,5,10,41,5,4.0,4.4,10.0,2.0,,,0,32.5,5,2025,7,17,34.6,8,2023,8,23,20.0,8,2023,11,3,1944,2025-11-05
16252,北海道後志地方,寿都（スッツ）,47421.0,2025,11,5,23,0,14.3,5,11,10,5,2.9,2.1,10.0,3.0,,,0,32.2,5,2025,7,22,34.0,8,1904,8,20,22.5,8,2023,11,3,1884,2025-11-05
16281,北海道後志地方,真狩（マッカリ）,,2025,11,5,23,0,12.4,5,12,49,5,4.1,4.0,10.0,2.0,,,0,31.0,5,2025,7,25,32.3,8,2021,7,27,18.2,8,2023,11,3,1978,2025-11-05
16286,北海道後志地方,喜茂別（キモベツ）,,2025,11,5,23,0,14.1,5,12,30,5,4.5,4.8,10.0,2.0,,,0,32.3,5,2025,8,3,34.5,8,2023,8,25,19.3,8,2023,11,3,1977,2025-11-05
16321,北海道後志地方,黒松内（クロマツナイ）,,2025,11,5,23,0,15.7,5,11,9,5,4.3,4.7,10.0,2.0,,,0,33.3,5,2025,7,25,34.5,8,2021,7,18,21.9,8,2023,11,3,1977,2025-11-05
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405.0,2025,11,5,23,0,12.1,5,14,37,5,2.1,1.2,10.0,3.0,,,0,34.1,5,2025,7,24,35.3,8,2023,8,17,21.5,8,2023,11,3,1942,2025-11-05
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2025,11,5,23,0,12.8,5,10,23,5,2.5,1.9,10.0,3.0,,,0,34.3,5,2025,7,7,34.3,8,2025,7,7,21.8,8,2003,11,3,1977,2025-11-05
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,11,5,23,0,13.0,5,13,5,5,3.5,2.5,10.0,3.0,,,0,34.1,5,2025,7,14,36.4,8,1978,8,3,21.2,8,2003,11,3,1977,2025-11-05
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435.0,2025,11,5,23,0,12.5,5,11,53,5,2.0,0.5,10.0,3.0,,,0,36.5,5,2025,7,24,37.0,8,2019,5,26,22.5,8,2023,11,3,1956,2025-11-05
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,11,5,23,0,12.3,5,11,43,5,1.4,1.2,10.0,3.0,,,0,34.9,5,2025,7,24,37.2,8,2019,5,26,22.7,8,2023,11,3,2003,2025-11-05
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2025,11,5,23,0,13.7,5,12,27,5,3.0,2.5,10.0,3.0,,,0,36.2,4,2025,7,23,38.5,8,2019,5,26,22.3,8,2003,11,3,1977,2025-11-05
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2025,11,5,23,0,11.8,5,13,45,5,2.3,2.1,10.0,3.0,,,0,36.5,5,2025,7,25,37.7,8,1978,8,3,22.1,8,2003,11,3,1977,2025-11-05
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2025,11,5,23,0,12.7,5,13,52,5,2.0,2.2,10.0,3.0,,,0,36.2,5,2025,7,22,36.9,8,1994,8,7,20.9,8,2003,11,3,1977,2025-11-05
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2025,11,5,23,0,12.6,5,11,59,5,1.7,1.4,10.0,3.0,,,0,37.4,5,2025,7,24,37.7,8,2019,5,26,22.8,8,2003,11,3,1977,2025-11-05
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2025,11,5,23,0,13.3,5,14,6,5,2.5,2.1,10.0,3.0,,,0,38.6,5,2025,7,24,39.5,8,2019,5,26,22.0,8,2003,11,3,1977,2025-11-05
17341,北海道網走・北見・紋別地方,網走（アバシリ）,47409.0,2025,11,5,23,0,13.3,5,11,13,5,2.6,3.1,10.0,3.0,,,0,34.7,5,2025,7,18,37.6,8,1994,8,7,21.7,8,1979,11,5,1889,2025-11-05
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2025,11,5,23,0,11.8,5,10,4,5,1.4,2.8,10.0,3.0,,,0,34.5,5,2025,7,23,35.3,8,2020,8,11,22.8,8,2023,11,6,1978,2025-11-05
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2025,11,5,23,0,9.5,5,14,33,5,1.7,2.6,10.0,3.0,,,0,33.9,5,2025,7,25,34.1,8,2024,7,21,20.7,8,2023,11,3,1993,2025-11-05
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2025,11,5,23,0,12.7,5,11,41,5,2.6,2.2,10.0,3.0,,,0,37.0,5,2025,7,25,37.0,8,2025,7,25,22.7,8,2015,11,4,1977,2025-11-05
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2025,11,5,23,0,14.7,5,11,19,5,3.8,4.6,10.0,2.0,,,0,39.0,5,2025,7,24,39.0,8,2025,7,24,22.0,8,1979,11,5,1976,2025-11-05
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2025,11,5,23,0,13.8,5,13,42,5,2.6,3.5,10.0,3.0,,,0,37.3,5,2025,7,24,37.7,8,2019,5,26,20.9,8,2003,11,3,2003,2025-11-05
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2025,11,5,23,0,15.8,5,11,19,5,4.7,5.1,10.0,2.0,,,0,37.8,5,2025,7,24,37.8,8,2025,7,24,21.7,8,1979,11,5,1977,2025-11-05
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2025,11,5,23,0,14.4,5,10,14,5,3.5,3.3,10.0,2.0,,,0,36.8,5,2025,7,23,37.1,8,2023,8,26,21.5,8,1979,11,5,1977,2025-11-05
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2025,11,5,23,0,13.1,5,12,55,5,3.7,4.8,10.0,2.0,,,0,37.6,5,2025,7,24,37.6,8,2025,7,24,21.1,8,2003,11,3,1978,2025-11-05
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2025,11,5,23,0,14.6,5,12,50,5,4.3,4.8,10.0,2.0,,,0,38.0,5,2025,7,24,38.0,8,2025,7,24,21.3,8,1979,11,5,1977,2025-11-05
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2025,11,5,23,0,15.6,5,11,14,5,4.6,5.4,10.0,2.0,,,0,38.3,5,2025,7,24,38.3,8,2025,7,24,21.0,8,1979,11,5,1977,2025-11-05
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2025,11,5,23,0,15.2,5,11,1,5,4.2,4.7,10.0,2.0,,,0,38.4,5,2025,7,24,38.4,8,2025,7,24,20.9,8,2024,11,17,1988,2025-11-05
18038,北海道根室地方,羅臼（ラウス）,,2025,11,5,23,0,14.4,5,10,40,5,4.0,4.9,10.0,2.0,,,0,33.0,5,2025,7,22,33.0,8,2025,7,22,19.2,8,2020,11,7,2005,2025-11-05
18136,北海道根室地方,標津（シベツ）,,2025,11,5,23,0,16.4,5,13,35,5,5.2,6.1,10.0,1.0,,,0,36.4,5,2025,7,24,36.4,8,2025,7,24,20.0,8,2023,11,10,1977,2025-11-05
18161,北海道根室地方,上標津（カミシベツ）,,2025,11,5,23,0,14.9,5,13,26,5,4.2,5.4,10.0,2.0,,,0,35.6,5,2025,7,23,35.6,8,2025,7,23,19.3,8,2018,11,4,2003,2025-11-05
18171,北海道根室地方,中標津（ナカシベツ）,,2025,11,5,23,0,16.0,5,13,17,5,4.9,5.9,10.0,2.0,,,0,35.0,5,2025,7,23,36.5,8,2019,5,26,19.6,8,2018,11,4,1977,2025-11-05
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2025,11,5,23,0,16.3,5,13,28,5,4.7,6.3,10.0,1.0,,,0,35.1,5,2025,7,24,36.8,8,2019,5,26,20.2,8,2018,11,4,2003,2025-11-05
18256,北海道根室地方,別海（ベツカイ）,,2025,11,5,23,0,17.1,5,13,39,5,5.4,6.5,10.0,1.0,,,0,35.6,5,2025,7,22,36.6,8,2019,5,26,21.0,8,2015,11,5,1977,2025-11-05
18273,北海道根室地方,根室（ネムロ）,47420.0,2025,11,5,23,0,15.5,5,13,15,5,4.3,6.4,10.0,2.0,,,0,33.9,5,2025,7,24,34.0,8,2019,5,26,19.2,8,1979,11,5,1879,2025-11-05
18281,北海道根室地方,納沙布（ノサップ）,,2025,11,5,23,0,15.8,5,13,22,5,4.4,6.2,10.0,2.0,,,0,32.9,5,2025,7,22,33.5,8,2020,8,11,17.9,8,1979,11,5,1977,2025-11-05
18311,北海道根室地方,厚床（アットコ）,,2025,11,5,23,0,15.8,5,13,26,5,4.3,6.7,10.0,2.0,,,0,34.2,5,2025,7,24,34.9,8,2015,8,5,20.0,8,2015,11,5,1977,2025-11-05
19021,北海道釧路地方,川湯（カワユ）,,2025,11,5,23,0,16.6,5,13,0,5,6.4,6.8,10.0,1.0,,,0,36.6,5,2025,7,23,36.6,8,2025,7,23,19.3,8,2015,11,5,1977,2025-11-05
19051,北海道釧路地方,弟子屈（テシカガ）,,2025,11,5,23,0,16.0,5,13,5,5,6.0,6.6,10.0,1.0,,,0,35.3,5,2025,7,23,35.7,8,2019,5,26,19.1,8,2018,11,4,1977,2025-11-05
