観測所番号,都道府県,地点,国際地点番号,観測時刻(年),観測時刻(月),観測時刻(日),観測時刻(時),観測時刻(分),30日の最高気温(℃),30日の最高気温の品質情報,30日の最高気温起時（時）,30日の最高気温起時（分）,30日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（29日まで）,今年の最高気温（29日まで）の品質情報,今年の最高気温（29日まで）を観測した起日（年）,今年の最高気温（29日まで）を観測した起日（月）,今年の最高気温（29日まで）を観測した起日（日）,29日までの観測史上1位の値（℃）,29日までの観測史上1位の値の品質情報,29日までの観測史上1位の値を観測した起日（年）,29日までの観測史上1位の値を観測した起日（月）,29日までの観測史上1位の値を観測した起日（日）,29日までの10月の1位の値,29日までの10月の1位の値の品質情報,29日までの10月の1位の値の起日（年）,29日までの10月の1位の値の起日（月）,29日までの10月の1位の値の起日（日）,統計開始年,date
11276,北海道宗谷地方,中頓別（ナカトンベツ）,,2025,9,30,,,23.0,8,15,28,8,5.0,1.4,9.0,1.0,,,0,33.5,4,2025,7,14,35.8,8,2021,8,7,32.4,8,2019,9,8,1977,2025-09-30
11291,北海道宗谷地方,北見枝幸（キタミエサシ）,47402.0,2025,9,30,,,19.4,8,12,58,8,1.5,-2.5,9.0,3.0,,,0,32.2,4,2025,7,23,35.0,8,2000,7,31,32.1,8,2002,9,2,1942,2025-09-30
11316,北海道宗谷地方,歌登（ウタノボリ）,,2025,9,30,,,22.3,8,14,34,8,4.0,0.5,9.0,2.0,,,0,33.3,4,2025,8,1,35.4,8,1989,7,26,32.2,8,2019,9,8,1977,2025-09-30
12011,北海道上川地方,中川（ナカガワ）,,2025,9,30,,,22.6,8,14,7,8,4.4,-0.8,9.0,1.0,,,0,32.5,4,2025,8,3,36.2,8,2021,7,28,33.9,8,2019,9,8,1977,2025-09-30
12041,北海道上川地方,音威子府（オトイネップ）,,2025,9,30,,,23.1,8,13,53,8,5.0,0.6,9.0,1.0,,,0,34.2,4,2025,7,14,36.6,8,2021,7,28,31.4,8,2019,9,8,1977,2025-09-30
12141,北海道上川地方,美深（ビフカ）,,2025,9,30,,,21.8,8,14,43,8,3.6,-0.4,9.0,2.0,,,0,34.6,4,2025,7,14,36.6,8,2021,7,28,31.5,8,2012,9,18,1977,2025-09-30
12181,北海道上川地方,名寄（ナヨロ）,,2025,9,30,,,22.5,8,15,46,8,4.2,0.2,9.0,2.0,,,0,34.5,4,2025,7,14,36.4,8,2021,7,28,31.3,8,2020,9,4,1976,2025-09-30
12231,北海道上川地方,下川（シモカワ）,,2025,9,30,,,21.4,8,14,45,8,3.6,-0.8,9.0,2.0,,,0,34.6,4,2025,7,14,37.3,8,2021,7,28,31.5,8,2019,9,8,1977,2025-09-30
12261,北海道上川地方,士別（シベツ）,,2025,9,30,,,15.7,4,17,13,4,-2.3,-6.1,10.0,1.0,,,0,34.3,4,2025,7,14,37.0,8,2021,8,7,31.8,8,2020,9,4,1977,2025-09-30
12266,北海道上川地方,朝日（アサヒ）,,2025,9,30,,,21.2,8,14,55,8,3.3,-1.4,9.0,2.0,,,0,36.4,4,2025,7,14,37.2,8,2021,8,7,32.0,8,2020,9,4,1977,2025-09-30
12301,北海道上川地方,和寒（ワッサム）,,2025,9,30,,,21.1,8,14,58,8,2.8,-1.4,9.0,2.0,,,0,34.5,4,2025,7,14,36.8,8,2021,8,7,32.4,8,2012,9,18,1977,2025-09-30
12386,北海道上川地方,江丹別（エタンベツ）,,2025,9,30,,,21.8,8,13,18,8,3.6,-1.2,9.0,2.0,,,0,33.9,4,2025,7,14,38.4,8,2021,7,31,32.0,8,2012,9,18,1977,2025-09-30
12396,北海道上川地方,比布（ピップ）,,2025,9,30,,,21.5,8,14,10,8,3.0,-0.9,9.0,2.0,,,0,34.9,4,2025,7,14,36.9,8,2021,8,7,32.6,8,2012,9,18,1977,2025-09-30
12411,北海道上川地方,上川（カミカワ）,,2025,9,30,,,20.6,8,14,5,8,3.5,-1.0,9.0,2.0,,,0,32.9,4,2025,7,14,35.1,8,2021,8,7,31.2,8,2019,9,8,1977,2025-09-30
12442,北海道上川地方,旭川（アサヒカワ）,47407.0,2025,9,30,,,22.4,5,14,21,5,3.8,-1.2,9.0,2.0,,,0,35.1,4,2025,7,14,37.9,8,2021,8,7,33.3,8,2019,9,8,1888,2025-09-30
12451,北海道上川地方,東川（ヒガシカワ）,,2025,9,30,,,20.3,8,14,52,8,2.2,-1.9,9.0,2.0,,,0,34.9,4,2025,7,14,37.0,8,2021,8,6,33.2,8,2019,9,8,1977,2025-09-30
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2025,9,30,,,20.4,8,15,39,8,2.3,-1.5,9.0,2.0,,,0,34.3,4,2025,7,14,36.1,8,2021,8,7,32.0,8,2019,9,8,2003,2025-09-30
12512,北海道上川地方,志比内（シビナイ）,,2025,9,30,,,21.1,8,14,26,8,3.6,-0.8,9.0,2.0,,,0,33.6,4,2025,7,24,35.3,8,2021,8,7,32.1,8,2019,9,8,1993,2025-09-30
12551,北海道上川地方,美瑛（ビエイ）,,2025,9,30,,,20.6,8,13,57,8,2.6,-1.5,9.0,2.0,,,0,34.4,4,2025,7,24,37.1,8,2021,8,7,32.7,8,2019,9,8,1977,2025-09-30
12596,北海道上川地方,上富良野（カミフラノ）,,2025,9,30,,,22.0,8,13,41,8,3.5,-0.2,9.0,2.0,,,0,35.3,4,2025,7,25,37.5,8,2021,8,7,33.8,8,2019,9,8,1977,2025-09-30
12626,北海道上川地方,富良野（フラノ）,,2025,9,30,,,22.3,8,14,16,8,3.7,0.4,9.0,2.0,,,0,36.0,4,2025,7,24,38.5,8,2021,8,7,33.0,8,2020,9,8,1976,2025-09-30
12632,北海道上川地方,麓郷（ロクゴウ）,,2025,9,30,,,21.5,8,13,30,8,3.9,1.9,9.0,2.0,,,0,34.7,4,2025,7,25,37.4,8,2021,8,7,33.1,8,2020,9,8,1978,2025-09-30
12691,北海道上川地方,幾寅（イクトラ）,,2025,9,30,,,22.3,8,14,34,8,5.2,2.3,9.0,1.0,,,0,35.0,4,2025,7,24,35.0,8,2025,7,24,32.1,8,2019,9,8,1977,2025-09-30
12746,北海道上川地方,占冠（シムカップ）,,2025,9,30,,,21.4,8,12,14,8,4.0,1.0,9.0,2.0,,,0,33.6,4,2025,7,24,34.6,8,2021,7,19,30.9,8,2019,9,8,1977,2025-09-30
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2025,9,30,,,20.3,8,13,59,8,3.5,-1.4,9.0,2.0,,,0,33.2,4,2025,7,14,34.9,8,2021,7,28,30.4,8,2012,9,18,1978,2025-09-30
15076,北海道上川地方,幌加内（ホロカナイ）,,2025,9,30,,,21.8,8,13,44,8,4.0,-0.3,9.0,2.0,,,0,33.7,4,2025,7,25,37.3,8,2021,7,28,31.5,8,2016,9,1,1977,2025-09-30
13061,北海道留萌地方,天塩（テシオ）,,2025,9,30,,,22.4,8,12,13,8,4.4,-0.3,9.0,1.0,,,0,30.6,4,2025,7,30,33.8,4,2021,7,27,32.3,8,2020,9,3,1977,2025-09-30
13086,北海道留萌地方,遠別（エンベツ）,,2025,9,30,,,21.2,8,15,20,8,2.6,-1.2,9.0,2.0,,,0,30.6,4,2025,8,3,34.2,8,1979,8,18,32.0,8,2020,9,3,1977,2025-09-30
13121,北海道留萌地方,初山別（ショサンベツ）,,2025,9,30,,,21.2,8,13,51,8,2.7,-1.5,9.0,2.0,,,0,30.9,4,2025,7,29,33.8,8,2021,8,1,32.0,8,2020,9,3,1977,2025-09-30
13146,北海道留萌地方,焼尻（ヤギシリ）,,2025,9,30,,,21.2,8,14,6,8,2.9,-1.2,9.0,2.0,,,0,30.0,4,2025,8,3,32.4,8,2023,8,24,28.9,8,2012,9,4,1977,2025-09-30
13181,北海道留萌地方,羽幌（ハボロ）,47404.0,2025,9,30,,,21.5,8,12,52,8,2.7,-1.2,9.0,2.0,,,0,31.8,4,2025,7,17,34.4,8,2021,8,1,33.9,8,2012,9,18,1921,2025-09-30
13261,北海道留萌地方,達布（タップ）,,2025,9,30,,,23.3,8,14,17,8,4.4,1.0,9.0,1.0,,,0,34.1,4,2025,7,14,38.7,8,2021,8,7,32.1,8,2012,9,18,1977,2025-09-30
13277,北海道留萌地方,留萌（ルモイ）,47406.0,2025,9,30,,,20.8,8,13,28,8,2.2,-1.3,9.0,2.0,,,0,32.6,4,2025,7,17,35.6,8,2021,8,1,33.1,8,2012,9,18,1943,2025-09-30
13311,北海道留萌地方,増毛（マシケ）,,2025,9,30,,,21.0,8,13,48,8,2.1,-1.1,9.0,2.0,,,0,32.8,4,2025,7,23,34.2,8,2021,8,1,33.5,8,2012,9,18,1978,2025-09-30
13321,北海道留萌地方,幌糠（ホロヌカ）,,2025,9,30,,,23.1,8,13,54,8,4.4,0.7,9.0,1.0,,,0,33.8,4,2025,7,23,35.9,8,2021,8,7,31.9,8,2012,9,18,1977,2025-09-30
14026,北海道石狩地方,浜益（ハママス）,,2025,9,30,,,21.1,8,13,26,8,1.8,-1.7,9.0,3.0,,,0,33.2,4,2025,7,17,34.6,8,1989,8,7,31.7,8,2012,9,3,1977,2025-09-30
14071,北海道石狩地方,厚田（アツタ）,,2025,9,30,,,21.1,8,13,15,8,1.7,-1.3,9.0,3.0,,,0,32.5,4,2025,7,30,36.1,8,2021,7,28,32.6,8,2012,9,4,1977,2025-09-30
14101,北海道石狩地方,新篠津（シンシノツ）,,2025,9,30,,,23.3,8,15,12,8,4.1,0.2,9.0,1.0,,,0,35.4,4,2025,7,25,35.5,8,2023,8,25,32.4,8,2020,9,8,1978,2025-09-30
14116,北海道石狩地方,山口（ヤマグチ）,,2025,9,30,,,23.2,8,11,56,8,3.2,-0.1,9.0,2.0,,,0,35.7,4,2025,7,23,37.1,8,2021,7,28,33.8,8,2012,9,3,1977,2025-09-30
14121,北海道石狩地方,石狩（イシカリ）,,2025,9,30,,,21.8,8,12,27,8,2.6,-0.4,9.0,2.0,,,0,33.9,4,2025,7,25,35.4,8,2021,7,28,31.2,8,2012,9,3,1990,2025-09-30
14136,北海道石狩地方,江別（エベツ）,,2025,9,30,,,23.4,8,14,43,8,4.0,0.9,9.0,2.0,,,0,35.4,4,2025,7,25,35.6,8,2021,7,31,31.9,8,2020,9,8,2000,2025-09-30
14163,北海道石狩地方,札幌（サッポロ）,47412.0,2025,9,30,,,23.9,8,14,32,8,4.0,1.0,9.0,2.0,,,0,35.7,4,2025,7,25,36.3,8,2023,8,23,32.7,8,2020,9,8,1876,2025-09-30
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2025,9,30,,,23.6,8,14,16,8,4.5,1.3,9.0,1.0,,,0,34.5,4,2025,7,24,34.5,8,2025,7,24,31.8,8,2010,9,1,1977,2025-09-30
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2025,9,30,,,20.7,8,12,15,8,3.3,0.5,9.0,2.0,,,0,32.0,4,2025,7,24,32.0,8,2025,7,24,29.1,8,2010,9,1,1977,2025-09-30
14296,北海道石狩地方,千歳（チトセ）,,2025,9,30,,,22.6,8,13,1,8,3.0,-0.2,9.0,2.0,,,0,32.8,4,2025,7,24,34.2,8,2011,8,11,30.5,8,2010,9,6,2003,2025-09-30
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2025,9,30,,,23.5,8,14,17,8,4.7,0.6,9.0,1.0,,,0,34.5,4,2025,7,23,36.9,8,2021,8,7,31.5,8,2020,9,8,1976,2025-09-30
15156,北海道空知地方,秩父別（チップベツ）,,2025,9,30,,,23.9,8,15,19,8,,1.1,,,,,0,33.7,4,2025,7,23,35.1,8,2023,8,24,31.1,8,2023,9,5,2022,2025-09-30
15161,北海道空知地方,深川（フカガワ）,,2025,9,30,,,22.7,8,14,55,8,3.9,0.3,9.0,2.0,,,0,32.6,4,2025,7,25,36.1,8,2021,8,6,33.1,8,2020,9,8,1977,2025-09-30
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2025,9,30,,,22.7,8,13,30,8,4.0,0.5,9.0,2.0,,,0,34.8,4,2025,7,24,36.8,8,2021,8,7,32.5,8,2020,9,8,1978,2025-09-30
15241,北海道空知地方,滝川（タキカワ）,,2025,9,30,,,23.1,8,15,44,8,4.3,0.7,9.0,2.0,,,0,34.9,4,2025,7,25,36.0,8,2021,7,28,32.1,8,2020,9,8,1976,2025-09-30
15251,北海道空知地方,芦別（アシベツ）,,2025,9,30,,,22.4,8,14,23,8,3.1,-1.0,9.0,2.0,,,0,34.3,4,2025,7,17,37.2,8,2021,7,31,33.1,8,2012,9,3,1978,2025-09-30
15311,北海道空知地方,月形（ツキガタ）,,2025,9,30,,,23.1,8,15,1,8,4.1,-0.6,9.0,2.0,,,0,34.3,4,2025,7,25,36.3,8,2021,7,31,32.1,8,2020,9,8,1977,2025-09-30
15321,北海道空知地方,美唄（ビバイ）,,2025,9,30,,,23.3,8,15,32,8,3.8,0.5,9.0,2.0,,,0,34.7,4,2025,7,24,35.6,8,2021,8,6,32.4,8,2020,9,8,1977,2025-09-30
15356,北海道空知地方,岩見沢（イワミザワ）,47413.0,2025,9,30,,,23.2,8,14,19,8,3.9,0.5,9.0,2.0,,,0,36.1,4,2025,7,25,36.1,8,2025,7,25,32.7,8,2020,9,8,1946,2025-09-30
15431,北海道空知地方,長沼（ナガヌマ）,,2025,9,30,,,23.4,5,13,40,5,4.0,0.0,9.0,1.0,,,0,35.7,4,2025,7,24,36.3,8,2024,8,12,31.1,8,2020,9,8,1977,2025-09-30
15442,北海道空知地方,夕張（ユウバリ）,,2025,9,30,,,21.2,5,13,35,5,3.6,-1.0,9.0,2.0,,,0,33.3,4,2025,7,25,35.0,8,2021,7,28,31.5,8,2020,9,8,1976,2025-09-30
16026,北海道後志地方,美国（ビクニ）,,2025,9,30,,,21.6,8,13,9,8,2.6,-0.9,9.0,2.0,,,0,32.3,4,2025,7,25,35.2,8,2023,8,31,33.4,8,2012,9,18,1977,2025-09-30
16061,北海道後志地方,神恵内（カモエナイ）,,2025,9,30,,,22.6,8,14,39,8,2.9,-1.8,9.0,2.0,,,0,32.8,4,2025,7,17,33.5,8,2021,7,28,32.2,8,2012,9,18,1977,2025-09-30
16076,北海道後志地方,余市（ヨイチ）,,2025,9,30,,,21.2,8,13,8,8,1.7,-1.4,9.0,3.0,,,0,33.3,4,2025,7,25,34.9,8,1984,8,16,32.6,8,2019,9,8,1977,2025-09-30
16091,北海道後志地方,小樽（オタル）,47411.0,2025,9,30,,,21.1,8,12,29,8,1.6,-1.1,9.0,3.0,,,0,33.9,4,2025,7,23,36.2,8,2021,7,28,33.6,8,2012,9,18,1943,2025-09-30
16156,北海道後志地方,共和（キョウワ）,,2025,9,30,,,23.6,8,11,34,8,4.2,0.0,9.0,1.0,,,0,33.7,4,2025,7,14,35.0,8,2023,8,10,33.4,8,2012,9,18,1977,2025-09-30
16206,北海道後志地方,蘭越（ランコシ）,,2025,9,30,,,24.1,8,13,58,8,4.7,1.2,9.0,1.0,,,0,33.1,4,2025,7,25,35.4,8,2023,8,23,32.1,8,2020,9,8,1977,2025-09-30
16217,北海道後志地方,倶知安（クッチャン）,47433.0,2025,9,30,,,23.8,8,14,3,8,5.2,1.0,9.0,1.0,,,0,32.5,4,2025,7,17,34.6,8,2023,8,23,32.0,8,2020,9,8,1944,2025-09-30
16252,北海道後志地方,寿都（スッツ）,47421.0,2025,9,30,,,21.2,8,13,43,8,2.2,-0.9,9.0,2.0,,,0,32.2,4,2025,7,22,34.0,8,1904,8,20,31.1,8,1933,9,1,1884,2025-09-30
16281,北海道後志地方,真狩（マッカリ）,,2025,9,30,,,20.7,8,14,30,8,4.0,-0.3,9.0,2.0,,,0,31.0,4,2025,7,25,32.3,8,2021,7,27,29.7,8,2012,9,18,1978,2025-09-30
16286,北海道後志地方,喜茂別（キモベツ）,,2025,9,30,,,23.0,8,12,46,8,5.1,1.3,9.0,1.0,,,0,32.3,4,2025,8,3,34.5,8,2023,8,25,31.0,8,2012,9,18,1977,2025-09-30
16321,北海道後志地方,黒松内（クロマツナイ）,,2025,9,30,,,24.0,8,12,7,8,4.7,-0.3,9.0,1.0,,,0,33.3,4,2025,7,25,34.5,8,2021,7,18,31.1,8,2010,9,1,1977,2025-09-30
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405.0,2025,9,30,,,18.6,8,12,46,8,0.6,-4.3,9.0,3.0,,,0,34.1,4,2025,7,24,35.3,8,2023,8,17,32.3,8,2002,9,2,1942,2025-09-30
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2025,9,30,,,18.4,8,13,32,8,0.2,-5.5,9.0,3.0,,,0,34.3,4,2025,7,7,34.3,8,2025,7,7,32.5,8,2002,9,2,1977,2025-09-30
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,9,30,,,20.8,8,13,44,8,2.9,-1.2,9.0,2.0,,,0,34.1,4,2025,7,14,36.4,8,1978,8,3,32.1,8,2020,9,4,1977,2025-09-30
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435.0,2025,9,30,,,18.3,8,11,30,8,0.1,-6.2,9.0,3.0,,,0,36.5,4,2025,7,24,37.0,8,2019,5,26,34.2,8,2002,9,2,1956,2025-09-30
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,9,30,,,17.2,8,13,0,8,-1.2,-6.2,10.0,1.0,,,0,34.9,4,2025,7,24,37.2,8,2019,5,26,33.1,8,2010,9,1,2003,2025-09-30
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2025,9,30,,,17.9,8,14,16,8,-0.6,-6.1,10.0,1.0,,,0,36.2,4,2025,7,23,38.5,8,2019,5,26,32.6,8,2002,9,2,1977,2025-09-30
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2025,9,30,,,21.7,8,13,26,8,3.5,-2.2,9.0,2.0,,,0,36.5,4,2025,7,25,37.7,8,1978,8,3,32.1,8,2012,9,3,1977,2025-09-30
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2025,9,30,,,17.7,8,13,14,8,-0.7,-4.9,10.0,1.0,,,0,36.2,4,2025,7,22,36.9,8,1994,8,7,32.6,8,2020,9,4,1977,2025-09-30
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2025,9,30,,,20.8,8,13,15,8,1.9,-3.0,9.0,2.0,,,0,37.4,4,2025,7,24,37.7,8,2019,5,26,33.3,8,2010,9,1,1977,2025-09-30
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2025,9,30,,,19.4,8,13,24,8,0.7,-3.9,9.0,3.0,,,0,38.6,4,2025,7,24,39.5,8,2019,5,26,33.4,8,2010,9,1,1977,2025-09-30
17341,北海道網走・北見・紋別地方,網走（アバシリ）,47409.0,2025,9,30,,,17.3,8,12,33,8,-0.9,-4.5,10.0,1.0,,,0,34.7,4,2025,7,18,37.6,8,1994,8,7,32.8,8,2023,9,1,1889,2025-09-30
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2025,9,30,,,16.4,8,14,13,8,-1.1,-5.2,10.0,1.0,,,0,34.5,4,2025,7,23,35.3,8,2020,8,11,32.9,8,2023,9,1,1978,2025-09-30
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2025,9,30,,,18.7,8,13,45,8,2.4,-2.3,9.0,2.0,,,0,33.9,4,2025,7,25,34.1,8,2024,7,21,31.0,8,2020,9,8,1993,2025-09-30
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2025,9,30,,,20.4,8,14,44,8,2.2,-2.2,9.0,2.0,,,0,37.0,4,2025,7,25,37.0,8,2025,7,25,32.6,8,2011,9,1,1977,2025-09-30
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2025,9,30,,,19.3,8,14,35,8,0.4,-2.1,9.0,3.0,,,0,39.0,4,2025,7,24,39.0,8,2025,7,24,32.7,8,2010,9,1,1976,2025-09-30
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2025,9,30,,,18.5,8,13,0,8,-0.3,-2.7,10.0,1.0,,,0,37.3,4,2025,7,24,37.7,8,2019,5,26,34.7,8,2023,9,1,2003,2025-09-30
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2025,9,30,,,18.3,8,13,46,8,-0.4,-3.0,10.0,1.0,,,0,37.8,4,2025,7,24,37.8,8,2025,7,24,33.6,8,2019,9,9,1977,2025-09-30
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2025,9,30,,,17.9,8,14,24,8,-0.6,,10.0,1.0,,,0,36.8,4,2025,7,23,37.1,8,2023,8,26,34.4,8,2023,9,1,1977,2025-09-30
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2025,9,30,,,18.9,8,13,21,8,1.2,-1.9,9.0,3.0,,,0,37.6,4,2025,7,24,37.6,8,2025,7,24,31.5,8,2010,9,1,1978,2025-09-30
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2025,9,30,,,19.2,8,15,3,8,1.0,-1.9,9.0,3.0,,,0,38.0,4,2025,7,24,38.0,8,2025,7,24,32.2,8,2020,9,8,1977,2025-09-30
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2025,9,30,,,19.3,8,12,57,8,0.5,-1.5,9.0,3.0,,,0,38.3,4,2025,7,24,38.3,8,2025,7,24,33.6,8,2010,9,1,1977,2025-09-30
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2025,9,30,,,17.1,4,16,37,4,-1.8,-3.3,10.0,1.0,,,0,38.4,4,2025,7,24,38.4,8,2025,7,24,32.7,8,1999,9,5,1988,2025-09-30
18038,北海道根室地方,羅臼（ラウス）,,2025,9,30,,,17.1,8,10,42,8,-0.1,-5.7,10.0,1.0,,,0,33.0,4,2025,7,22,33.0,8,2025,7,22,29.8,8,2023,9,1,2005,2025-09-30
18136,北海道根室地方,標津（シベツ）,,2025,9,30,,,17.5,8,13,23,8,-0.7,-1.5,10.0,1.0,,,0,36.4,4,2025,7,24,36.4,8,2025,7,24,32.7,8,2019,9,9,1977,2025-09-30
18161,北海道根室地方,上標津（カミシベツ）,,2025,9,30,,,20.2,8,12,29,8,2.4,0.0,9.0,2.0,,,0,35.6,4,2025,7,23,35.6,8,2025,7,23,31.0,8,2010,9,1,2003,2025-09-30
18171,北海道根室地方,中標津（ナカシベツ）,,2025,9,30,,,19.3,8,12,32,8,1.2,-0.7,9.0,3.0,,,0,35.0,4,2025,7,23,36.5,8,2019,5,26,32.4,8,2010,9,1,1977,2025-09-30
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2025,9,30,,,18.6,8,12,41,8,0.4,-1.4,9.0,3.0,,,0,35.1,4,2025,7,24,36.8,8,2019,5,26,32.1,8,2010,9,1,2003,2025-09-30
18256,北海道根室地方,別海（ベツカイ）,,2025,9,30,,,18.9,8,13,2,8,0.5,-0.4,9.0,3.0,,,0,35.6,4,2025,7,22,36.6,8,2019,5,26,31.9,8,2010,9,1,1977,2025-09-30
18273,北海道根室地方,根室（ネムロ）,47420.0,2025,9,30,,,17.1,8,11,24,8,-0.2,-2.8,10.0,1.0,,,0,33.9,4,2025,7,24,34.0,8,2019,5,26,29.5,8,2019,9,9,1879,2025-09-30
18281,北海道根室地方,納沙布（ノサップ）,,2025,9,30,,,17.4,8,13,32,8,0.0,-2.2,9.0,3.0,,,0,32.9,4,2025,7,22,33.5,8,2020,8,11,29.7,8,2010,9,6,1977,2025-09-30
18311,北海道根室地方,厚床（アットコ）,,2025,9,30,,,17.9,5,13,28,5,0.1,-1.3,9.0,3.0,,,0,34.2,4,2025,7,24,34.9,8,2015,8,5,30.2,8,2019,9,9,1977,2025-09-30
19021,北海道釧路地方,川湯（カワユ）,,2025,9,30,,,18.9,8,14,39,8,1.5,0.2,9.0,3.0,,,0,36.6,4,2025,7,23,36.6,8,2025,7,23,31.7,8,2020,9,8,1977,2025-09-30
19051,北海道釧路地方,弟子屈（テシカガ）,,2025,9,30,,,19.8,8,15,11,8,2.7,1.0,9.0,2.0,,,0,35.3,4,2025,7,23,35.7,8,2019,5,26,31.3,8,2019,9,9,1977,2025-09-30
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2025,9,30,,,19.3,8,14,31,8,3.0,1.4,9.0,2.0,,,0,34.6,4,2025,7,24,35.5,8,2019,5,26,31.4,8,2020,9,8,1977,2025-09-30
