観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),5日の最高気温(℃),5日の最高気温の品質情報,5日の最高気温起時（時）,5日の最高気温起時（分）,5日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（4日まで）,今年の最高気温（4日まで）の品質情報,今年の最高気温（4日まで）を観測した起日（年）,今年の最高気温（4日まで）を観測した起日（月）,今年の最高気温（4日まで）を観測した起日（日）,4日までの観測史上1位の値（℃）,4日までの観測史上1位の値の品質情報,4日までの観測史上1位の値を観測した起日（年）,4日までの観測史上1位の値を観測した起日（月）,4日までの観測史上1位の値を観測した起日（日）,4日までの1月の1位の値,4日までの1月の1位の値の品質情報,4日までの1月の1位の値の起日（年）,4日までの1月の1位の値の起日（月）,4日までの1月の1位の値の起日（日）,統計開始年,date
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2025,1,5,20,0,-2.2,5,13.0,23.0,5.0,0.4,2.1,2.0,2.0,,,1.0,-2.8,4,2025.0,1.0,1.0,37.4,8,2021,7,18,7.8,8,1983,1,8,1977,2025-01-05
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2025,1,5,20,0,-2.8,5,12.0,39.0,5.0,-0.7,0.6,1.0,2.0,,,0.0,-2.7,4,2025.0,1.0,1.0,37.4,8,2019,5,26,8.4,8,1983,1,8,1977,2025-01-05
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2025,1,5,20,0,-2.3,5,11.0,49.0,5.0,-0.6,0.8,1.0,1.0,,,0.0,-2.2,4,2025.0,1.0,2.0,38.0,8,2019,5,26,9.5,8,2015,1,27,1988,2025-01-05
18038,北海道根室地方,羅臼（ラウス）,,2025,1,5,20,0,-2.7,5,12.0,31.0,5.0,-1.6,0.6,99.0,0.0,,,0.0,-1.3,4,2025.0,1.0,1.0,32.7,8,2024,7,23,8.5,8,2023,1,13,2005,2025-01-05
18136,北海道根室地方,標津（シベツ）,,2025,1,5,20,0,-2.3,5,13.0,37.0,5.0,-1.6,0.9,99.0,0.0,,,0.0,-1.2,4,2025.0,1.0,1.0,35.0,8,2010,8,6,7.9,8,1983,1,8,1977,2025-01-05
18161,北海道根室地方,上標津（カミシベツ）,,2025,1,5,20,0,-3.6,5,14.0,5.0,5.0,-1.3,0.9,99.0,0.0,,,0.0,-2.1,4,2025.0,1.0,1.0,35.2,8,2019,5,26,5.8,8,2017,1,27,2003,2025-01-05
18171,北海道根室地方,中標津（ナカシベツ）,,2025,1,5,20,0,-2.6,5,13.0,24.0,5.0,-1.6,0.6,99.0,0.0,,,0.0,-0.8,4,2025.0,1.0,2.0,36.5,8,2019,5,26,6.9,8,1983,1,8,1977,2025-01-05
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2025,1,5,20,0,-3.1,5,13.0,32.0,5.0,-1.7,0.6,99.0,0.0,,,0.0,0.3,4,2025.0,1.0,2.0,36.8,8,2019,5,26,6.3,8,2017,1,27,2003,2025-01-05
18256,北海道根室地方,別海（ベツカイ）,,2025,1,5,20,0,-1.0,5,12.0,40.0,5.0,-0.4,1.1,1.0,1.0,,,0.0,-0.6,4,2025.0,1.0,2.0,36.6,8,2019,5,26,8.4,8,1983,1,8,1977,2025-01-05
18273,北海道根室地方,根室（ネムロ）,47420.0,2025,1,5,20,0,-2.4,5,14.0,15.0,5.0,-2.2,0.4,99.0,0.0,,,0.0,0.0,4,2025.0,1.0,1.0,34.0,8,2019,5,26,10.3,8,1892,1,1,1879,2025-01-05
18281,北海道根室地方,納沙布（ノサップ）,,2025,1,5,20,0,-2.3,5,13.0,56.0,5.0,-2.4,-0.1,99.0,0.0,,,0.0,-0.2,4,2025.0,1.0,1.0,33.5,8,2020,8,11,7.5,4,1983,1,8,1977,2025-01-05
18311,北海道根室地方,厚床（アットコ）,,2025,1,5,20,0,-1.9,5,14.0,3.0,5.0,-1.4,1.6,99.0,0.0,,,0.0,-1.1,4,2025.0,1.0,1.0,34.9,8,2015,8,5,7.6,8,1983,1,8,1977,2025-01-05
19021,北海道釧路地方,川湯（カワユ）,,2025,1,5,20,0,-2.5,5,12.0,45.0,5.0,-0.2,1.2,1.0,1.0,,,1.0,-3.1,4,2025.0,1.0,1.0,36.0,8,2019,5,26,7.4,8,2002,1,22,1977,2025-01-05
19051,北海道釧路地方,弟子屈（テシカガ）,,2025,1,5,20,0,-3.2,5,13.0,43.0,5.0,-0.8,1.3,1.0,2.0,,,1.0,-3.2,4,2025.0,1.0,1.0,35.7,8,2019,5,26,6.2,8,1995,1,9,1977,2025-01-05
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2025,1,5,20,0,-4.5,5,14.0,14.0,5.0,-0.9,1.2,1.0,2.0,,,0.0,-4.0,4,2025.0,1.0,2.0,35.5,8,2019,5,26,6.2,8,2023,1,13,1977,2025-01-05
19151,北海道釧路地方,標茶（シベチャ）,,2025,1,5,20,0,-1.1,5,13.0,14.0,5.0,-0.3,1.9,1.0,1.0,,,1.0,-1.2,4,2025.0,1.0,1.0,35.1,8,2023,8,25,7.8,8,1995,1,9,1977,2025-01-05
19191,北海道釧路地方,鶴居（ツルイ）,,2025,1,5,20,0,-1.3,5,14.0,31.0,5.0,-1.1,0.5,99.0,0.0,,,0.0,-0.2,4,2025.0,1.0,1.0,35.1,8,2010,8,7,8.8,8,2023,1,13,1977,2025-01-05
19261,北海道釧路地方,中徹別（ナカテシベツ）,,2025,1,5,20,0,-1.5,5,13.0,41.0,5.0,-1.3,0.4,99.0,0.0,,,0.0,0.7,4,2025.0,1.0,2.0,36.1,8,2019,5,26,8.6,8,2023,1,13,1977,2025-01-05
19311,北海道釧路地方,榊町（サカキマチ）,,2025,1,5,20,0,-1.6,5,14.0,33.0,5.0,-1.6,1.0,99.0,0.0,,,0.0,-0.4,4,2025.0,1.0,1.0,35.5,8,2010,8,7,8.7,8,1980,1,4,1977,2025-01-05
19347,北海道釧路地方,鶴丘（ツルオカ）,,2025,1,5,20,0,-2.2,5,13.0,32.0,5.0,-1.8,-0.1,99.0,0.0,,,0.0,0.2,4,2025.0,1.0,2.0,35.6,8,2007,8,15,7.7,8,2023,1,13,2003,2025-01-05
19376,北海道釧路地方,太田（オオタ）,,2025,1,5,20,0,-2.3,5,14.0,22.0,5.0,-1.5,0.8,99.0,0.0,,,0.0,-1.4,4,2025.0,1.0,1.0,34.7,8,2010,8,7,7.9,8,1980,1,4,1977,2025-01-05
19416,北海道釧路地方,白糠（シラヌカ）,,2025,1,5,20,0,-1.2,5,12.0,53.0,5.0,-1.6,0.1,99.0,0.0,,,0.0,0.5,4,2025.0,1.0,2.0,35.5,8,2007,8,15,8.2,8,1979,1,4,1977,2025-01-05
19432,北海道釧路地方,釧路（クシロ）,47418.0,2025,1,5,20,0,-1.0,5,13.0,23.0,5.0,-1.5,0.2,99.0,0.0,,,0.0,0.2,4,2025.0,1.0,2.0,33.5,8,2022,7,31,7.6,8,1964,1,13,1910,2025-01-05
19451,北海道釧路地方,知方学（チッポマナイ）,,2025,1,5,20,0,-2.3,5,14.0,16.0,5.0,-1.6,0.6,99.0,0.0,,,0.0,-1.7,4,2025.0,1.0,1.0,31.5,8,2010,6,26,7.1,8,2023,1,14,1978,2025-01-05
20146,北海道十勝地方,陸別（リクベツ）,,2025,1,5,20,0,-2.8,5,12.0,51.0,5.0,-0.7,1.5,1.0,2.0,,,1.0,-2.8,4,2025.0,1.0,1.0,37.8,8,2019,5,26,6.6,8,1983,1,29,1977,2025-01-05
20186,北海道十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2025,1,5,20,0,-4.6,5,11.0,46.0,5.0,-0.9,1.6,99.0,0.0,,,0.0,-3.5,4,2025.0,1.0,2.0,34.5,8,2019,5,26,6.9,8,2023,1,13,1976,2025-01-05
20266,北海道十勝地方,上士幌（カミシホロ）,,2025,1,5,20,0,-3.7,5,12.0,52.0,5.0,-1.4,0.9,99.0,0.0,,,0.0,-1.8,4,2025.0,1.0,1.0,36.6,8,2010,6,26,6.4,8,2023,1,13,1977,2025-01-05
20276,北海道十勝地方,足寄（アショロ）,,2025,1,5,20,0,-2.2,5,12.0,56.0,5.0,-1.2,0.4,99.0,0.0,,,0.0,0.3,4,2025.0,1.0,1.0,38.8,8,2019,5,26,7.3,8,1983,1,29,1977,2025-01-05
20341,北海道十勝地方,本別（ホンベツ）,,2025,1,5,20,0,-2.8,5,14.0,20.0,5.0,-1.6,0.1,99.0,0.0,,,0.0,0.6,4,2025.0,1.0,1.0,37.2,8,2019,5,26,7.4,8,1995,1,9,1976,2025-01-05
20356,北海道十勝地方,新得（シントク）,,2025,1,5,20,0,-2.9,5,14.0,27.0,5.0,-1.3,1.0,99.0,0.0,,,0.0,-0.5,4,2025.0,1.0,1.0,36.2,8,1999,8,9,8.7,8,2023,1,13,1977,2025-01-05
20361,北海道十勝地方,鹿追（シカオイ）,,2025,1,5,20,0,-3.4,5,14.0,16.0,5.0,-1.4,0.1,99.0,0.0,,,0.0,-1.5,4,2025.0,1.0,1.0,36.5,8,2019,5,26,7.4,8,2023,1,13,1978,2025-01-05
20371,北海道十勝地方,駒場（コマバ）,,2025,1,5,20,0,-2.5,5,12.0,30.0,5.0,-0.7,0.1,1.0,2.0,,,0.0,-1.0,4,2025.0,1.0,1.0,37.8,8,2014,6,3,6.6,8,1983,1,29,1977,2025-01-05
20421,北海道十勝地方,芽室（メムロ）,,2025,1,5,20,0,-2.4,5,14.0,8.0,5.0,-0.8,0.4,1.0,2.0,,,0.0,-0.3,4,2025.0,1.0,1.0,38.1,8,2019,5,26,8.2,8,1990,1,9,1977,2025-01-05
20432,北海道十勝地方,帯広（オビヒロ）,47417.0,2025,1,5,20,0,-1.2,5,14.0,1.0,5.0,-0.3,0.6,1.0,1.0,,,0.0,0.5,4,2025.0,1.0,1.0,38.8,8,2019,5,26,8.0,8,1990,1,9,1892,2025-01-05
20441,北海道十勝地方,池田（イケダ）,,2025,1,5,20,0,-1.5,5,13.0,38.0,5.0,0.0,0.8,1.0,1.0,,,0.0,-0.1,4,2025.0,1.0,1.0,38.8,8,2019,5,26,6.6,8,1983,1,29,1977,2025-01-05
20506,北海道十勝地方,浦幌（ウラホロ）,,2025,1,5,20,0,-1.7,5,14.0,44.0,5.0,-1.4,0.3,99.0,0.0,,,0.0,0.0,4,2025.0,1.0,1.0,37.9,8,2019,5,26,8.6,8,1983,1,29,1977,2025-01-05
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2025,1,5,20,0,-3.1,5,10.0,39.0,5.0,-0.7,-0.3,1.0,1.0,,,0.0,-0.6,4,2025.0,1.0,1.0,37.8,8,2019,5,26,5.4,8,2018,1,9,2003,2025-01-05
20556,北海道十勝地方,糠内（ヌカナイ）,,2025,1,5,20,0,-1.6,5,13.0,56.0,5.0,-0.3,0.0,1.0,1.0,,,0.0,0.4,4,2025.0,1.0,1.0,38.4,8,2019,5,26,7.8,8,1990,1,9,1978,2025-01-05
20601,北海道十勝地方,上札内（カミサツナイ）,,2025,1,5,20,0,-3.2,5,14.0,14.0,5.0,-1.0,0.4,1.0,2.0,,,0.0,-1.3,4,2025.0,1.0,1.0,36.7,8,2019,5,26,9.2,8,2023,1,13,1977,2025-01-05
20606,北海道十勝地方,更別（サラベツ）,,2025,1,5,20,0,-3.0,5,14.0,19.0,5.0,-0.9,-0.3,1.0,2.0,,,0.0,-1.4,4,2025.0,1.0,2.0,38.0,8,2019,5,26,8.5,8,2023,1,13,1977,2025-01-05
20631,北海道十勝地方,大津（オオツ）,,2025,1,5,20,0,-1.4,5,13.0,46.0,5.0,-0.8,-0.6,1.0,2.0,,,0.0,0.5,4,2025.0,1.0,2.0,34.6,8,2010,8,6,7.6,8,1983,1,8,1977,2025-01-05
20696,北海道十勝地方,大樹（タイキ）,,2025,1,5,20,0,-2.2,5,13.0,27.0,5.0,-1.0,-0.9,1.0,2.0,,,0.0,-0.2,4,2025.0,1.0,2.0,35.8,8,2023,8,26,9.0,8,2010,1,20,1977,2025-01-05
20751,北海道十勝地方,広尾（ヒロオ）,47440.0,2025,1,5,20,0,-0.5,5,11.0,54.0,5.0,-0.9,0.3,1.0,2.0,,,0.0,1.1,4,2025.0,1.0,2.0,35.8,8,2019,5,26,10.1,8,2023,1,13,1958,2025-01-05
21111,北海道胆振地方,厚真（アツマ）,,2025,1,5,20,0,-1.8,5,13.0,9.0,5.0,-1.4,0.9,99.0,0.0,,,0.0,-0.2,4,2025.0,1.0,1.0,34.4,8,2024,8,12,7.9,8,1980,1,4,1977,2025-01-05
21126,北海道胆振地方,穂別（ホベツ）,,2025,1,5,20,0,-1.6,5,13.0,17.0,5.0,-1.0,0.7,99.0,0.0,,,0.0,-1.0,4,2025.0,1.0,1.0,34.8,8,2023,8,25,7.9,8,1980,1,4,1977,2025-01-05
21161,北海道胆振地方,大滝（オオタキ）,,2025,1,5,20,0,-4.2,5,12.0,35.0,5.0,-1.4,1.4,99.0,0.0,,,0.0,-2.7,4,2025.0,1.0,1.0,33.1,8,2023,8,24,6.4,8,2023,1,13,1977,2025-01-05
21171,北海道胆振地方,森野（モリノ）,,2025,1,5,20,0,-2.5,5,13.0,7.0,5.0,-1.8,0.9,99.0,0.0,,,0.0,-1.0,4,2025.0,1.0,1.0,33.1,8,2021,7,27,8.9,8,2023,1,13,1977,2025-01-05
21187,北海道胆振地方,苫小牧（トマコマイ）,47424.0,2025,1,5,20,0,-0.5,5,14.0,2.0,5.0,-1.5,0.2,99.0,0.0,,,0.0,2.2,4,2025.0,1.0,1.0,35.5,8,2007,8,15,10.0,8,1964,1,13,1942,2025-01-05
21226,北海道胆振地方,大岸（オオキシ）,,2025,1,5,20,0,-0.6,5,14.0,9.0,5.0,-1.0,2.3,99.0,0.0,,,0.0,-0.2,4,2025.0,1.0,1.0,33.6,8,2021,7,20,8.4,8,2023,1,13,1977,2025-01-05
21261,北海道胆振地方,白老（シラオイ）,,2025,1,5,20,0,-0.4,5,13.0,47.0,5.0,-1.4,0.2,99.0,0.0,,,0.0,0.7,4,2025.0,1.0,1.0,33.3,8,2021,7,18,9.7,8,2023,1,13,1977,2025-01-05
21276,北海道胆振地方,鵡川（ムカワ）,,2025,1,5,20,0,-1.5,5,14.0,8.0,5.0,-1.4,0.1,99.0,0.0,,,0.0,0.6,4,2025.0,1.0,1.0,33.5,8,1994,8,10,9.2,8,2018,1,9,1978,2025-01-05
21297,北海道胆振地方,伊達（ダテ）,,2025,1,5,20,0,-0.6,5,14.0,30.0,5.0,-1.1,1.2,99.0,0.0,,,0.0,0.2,4,2025.0,1.0,1.0,33.5,8,2023,8,22,9.9,8,2023,1,13,2007,2025-01-05
21312,北海道胆振地方,登別（ノボリベツ）,,2025,1,5,20,0,-2.2,5,12.0,3.0,5.0,-1.5,1.4,99.0,0.0,,,0.0,-0.6,4,2025.0,1.0,1.0,32.4,8,2021,7,20,9.1,8,2023,1,13,1977,2025-01-05
21323,北海道胆振地方,室蘭（ムロラン）,47423.0,2025,1,5,20,0,-0.1,5,19.0,3.0,5.0,-1.2,1.3,99.0,0.0,,,0.0,1.4,4,2025.0,1.0,1.0,32.8,8,1929,8,8,9.8,8,1932,1,7,1923,2025-01-05
22036,北海道日高地方,日高（ヒダカ）,,2025,1,5,20,0,-2.9,5,14.0,37.0,5.0,-0.8,1.8,99.0,0.0,,,0.0,-2.8,4,2025.0,1.0,1.0,35.8,8,2021,7,31,7.7,8,2009,1,23,1977,2025-01-05
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2025,1,5,20,0,-1.8,5,13.0,3.0,5.0,-2.3,0.7,99.0,0.0,,,0.0,0.3,4,2025.0,1.0,1.0,32.2,8,2021,7,27,9.5,8,1980,1,4,1976,2025-01-05
22156,北海道日高地方,新和（シンワ）,,2025,1,5,20,0,-0.9,5,13.0,25.0,5.0,-1.1,0.4,99.0,0.0,,,0.0,1.1,4,2025.0,1.0,2.0,36.0,8,2007,8,13,9.4,8,2020,1,30,1977,2025-01-05
22241,北海道日高地方,静内（シズナイ）,,2025,1,5,20,0,-0.4,5,13.0,4.0,5.0,-1.5,0.6,99.0,0.0,,,0.0,1.6,4,2025.0,1.0,1.0,33.9,8,2024,8,12,10.4,8,1980,1,4,1977,2025-01-05
22291,北海道日高地方,三石（ミツイシ）,,2025,1,5,20,0,-1.2,5,13.0,55.0,5.0,-2.0,0.3,99.0,0.0,,,0.0,0.6,4,2025.0,1.0,1.0,33.4,8,2023,8,28,10.7,8,1980,1,4,1977,2025-01-05
22306,北海道日高地方,中杵臼（ナカキネウス）,,2025,1,5,20,0,-2.2,5,13.0,43.0,5.0,-2.1,0.0,99.0,0.0,,,0.0,0.2,4,2025.0,1.0,1.0,33.8,8,2023,8,25,10.0,8,1980,1,4,1978,2025-01-05
22327,北海道日高地方,浦河（ウラカワ）,47426.0,2025,1,5,20,0,-0.1,5,12.0,13.0,5.0,-1.5,-0.1,99.0,0.0,,,0.0,1.6,4,2025.0,1.0,1.0,31.5,8,2023,8,28,10.9,8,1964,1,13,1927,2025-01-05
22391,北海道日高地方,えりも岬（エリモミサキ）,,2025,1,5,20,0,-0.5,5,13.0,2.0,5.0,-1.6,0.4,1.0,3.0,,,0.0,1.5,4,2025.0,1.0,1.0,28.5,8,2023,8,27,10.1,8,1980,1,4,1978,2025-01-05
23031,北海道渡島地方,長万部（オシャマンベ）,,2025,1,5,20,0,-0.7,5,13.0,50.0,5.0,-0.9,2.0,99.0,0.0,,,0.0,0.0,4,2025.0,1.0,1.0,32.6,8,2021,7,18,9.7,8,2023,1,13,1977,2025-01-05
23086,北海道渡島地方,八雲（ヤクモ）,,2025,1,5,20,0,-0.3,5,14.0,50.0,5.0,-0.6,2.3,1.0,2.0,,,0.0,-0.1,4,2025.0,1.0,1.0,33.5,8,2021,7,20,10.3,8,2023,1,13,1977,2025-01-05
23166,北海道渡島地方,森（モリ）,,2025,1,5,20,0,-1.4,5,16.0,15.0,5.0,-1.1,1.1,99.0,0.0,,,0.0,0.1,4,2025.0,1.0,1.0,33.6,8,2023,8,31,10.0,8,2023,1,13,2002,2025-01-05
23206,北海道渡島地方,川汲（カックミ）,,2025,1,5,20,0,0.5,5,19.0,45.0,5.0,-0.8,1.6,1.0,3.0,,,0.0,1.2,4,2025.0,1.0,1.0,33.4,8,2023,8,31,11.7,8,2023,1,13,1977,2025-01-05
23226,北海道渡島地方,北斗（ホクト）,,2025,1,5,20,0,0.2,5,14.0,49.0,5.0,-0.3,2.3,1.0,1.0,,,0.0,0.9,4,2025.0,1.0,1.0,34.5,8,2023,8,24,11.5,8,2023,1,13,1977,2025-01-05
23232,北海道渡島地方,函館（ハコダテ）,47430.0,2025,1,5,20,0,0.8,5,20.0,0.0,5.0,-0.5,2.9,1.0,1.0,,,0.0,1.3,4,2025.0,1.0,1.0,35.4,8,2023,8,10,12.5,8,1903,1,24,1872,2025-01-05
23281,北海道渡島地方,高松（タカマツ）,,2025,1,5,20,0,1.9,5,19.0,50.0,5.0,0.6,4.3,2.0,2.0,,,1.0,1.4,4,2025.0,1.0,1.0,33.1,8,2023,8,10,11.0,8,2009,1,23,2003,2025-01-05
23326,北海道渡島地方,木古内（キコナイ）,,2025,1,5,20,0,0.7,5,14.0,6.0,5.0,-0.6,1.7,1.0,2.0,,,1.0,0.1,4,2025.0,1.0,1.0,34.2,8,2023,7,29,11.6,8,2023,1,13,1977,2025-01-05
23376,北海道渡島地方,松前（マツマエ）,,2025,1,5,20,0,2.7,5,18.0,41.0,5.0,0.3,2.9,1.0,1.0,,,1.0,2.1,4,2025.0,1.0,1.0,34.2,8,2023,8,24,11.9,8,2023,1,13,1977,2025-01-05
24141,北海道渡島地方,熊石（クマイシ）,,2025,1,5,20,0,0.5,5,18.0,53.0,5.0,-0.5,2.6,1.0,1.0,,,1.0,0.1,4,2025.0,1.0,1.0,33.5,8,1978,8,3,10.3,8,2023,1,13,1977,2025-01-05
24041,北海道檜山地方,せたな（セタナ）,,2025,1,5,20,0,-0.2,5,13.0,44.0,5.0,-1.4,1.6,99.0,0.0,,,0.0,0.4,4,2025.0,1.0,1.0,32.8,8,1999,8,4,10.1,8,2023,1,13,1977,2025-01-05
24051,北海道檜山地方,今金（イマカネ）,,2025,1,5,20,0,-0.9,5,19.0,20.0,5.0,-1.0,1.7,99.0,0.0,,,0.0,-0.1,4,2025.0,1.0,1.0,34.8,8,2006,8,9,9.3,8,2023,1,13,1977,2025-01-05
24101,北海道檜山地方,奥尻（オクシリ）,,2025,1,5,20,0,2.9,5,18.0,20.0,5.0,0.8,3.1,2.0,3.0,,,1.0,1.7,4,2025.0,1.0,1.0,32.8,8,2023,8,10,11.4,8,2023,1,13,2000,2025-01-05
24156,北海道檜山地方,米岡（ヨネオカ）,,2025,1,5,20,0,3.1,5,18.0,7.0,5.0,2.0,4.3,3.0,1.0,,,1.0,0.3,4,2025.0,1.0,1.0,32.7,8,2023,8,10,10.8,8,2023,1,13,2003,2025-01-05
24201,北海道檜山地方,鶉（ウズラ）,,2025,1,5,20,0,0.0,5,14.0,19.0,5.0,-0.6,2.4,1.0,2.0,,,0.0,0.6,4,2025.0,1.0,1.0,35.0,8,2023,8,10,9.5,8,2023,1,13,1977,2025-01-05
24217,北海道檜山地方,江差（エサシ）,47428.0,2025,1,5,20,0,0.9,5,18.0,56.0,5.0,-1.4,1.0,99.0,0.0,,,0.0,1.8,4,2025.0,1.0,1.0,34.6,8,2023,8,31,11.4,8,2023,1,13,1941,2025-01-05
31001,青森県,大間（オオマ）,,2025,1,5,20,0,2.6,5,12.0,47.0,5.0,-0.1,1.9,1.0,1.0,,,1.0,2.0,4,2025.0,1.0,1.0,32.9,8,2023,8,24,12.3,8,2023,1,13,1976,2025-01-05
31111,青森県,むつ（ムツ）,47576.0,2025,1,5,20,0,2.4,5,12.0,37.0,5.0,0.1,1.1,1.0,1.0,,,1.0,1.6,4,2025.0,1.0,1.0,35.3,8,2023,8,10,12.3,8,2023,1,13,1935,2025-01-05
31121,青森県,小田野沢（オダノサワ）,,2025,1,5,20,0,3.2,5,12.0,23.0,5.0,0.7,2.2,2.0,3.0,,,1.0,3.0,4,2025.0,1.0,1.0,34.9,8,2023,8,4,12.5,8,2023,1,13,1976,2025-01-05
31136,青森県,今別（イマベツ）,,2025,1,5,20,0,2.1,5,14.0,16.0,5.0,0.0,1.8,1.0,1.0,,,1.0,2.0,4,2025.0,1.0,1.0,33.7,8,2023,8,26,11.3,8,2023,1,13,1976,2025-01-05
31156,青森県,脇野沢（ワキノサワ）,,2025,1,5,20,0,2.8,5,10.0,37.0,5.0,0.4,1.9,1.0,1.0,,,1.0,2.6,4,2025.0,1.0,1.0,34.6,8,2023,8,24,11.6,8,2023,1,13,1976,2025-01-05
31186,青森県,市浦（シウラ）,,2025,1,5,20,0,2.5,5,11.0,40.0,5.0,0.0,1.8,1.0,1.0,,,1.0,2.0,4,2025.0,1.0,1.0,37.2,8,2023,8,10,11.9,8,2023,1,13,1976,2025-01-05
31201,青森県,蟹田（カニタ）,,2025,1,5,20,0,1.8,5,12.0,35.0,5.0,-0.3,2.1,1.0,1.0,,,1.0,1.5,4,2025.0,1.0,1.0,34.6,8,2023,8,24,12.3,8,2023,1,13,1976,2025-01-05
31296,青森県,五所川原（ゴショガワラ）,,2025,1,5,20,0,0.5,5,18.0,55.0,5.0,-1.7,0.5,99.0,0.0,,,0.0,2.6,4,2025.0,1.0,1.0,39.0,8,2023,8,10,10.1,8,2023,1,13,1976,2025-01-05
31312,青森県,青森（アオモリ）,47575.0,2025,1,5,20,0,1.8,5,14.0,17.0,5.0,-0.4,3.0,1.0,1.0,,,1.0,1.5,4,2025.0,1.0,1.0,36.7,8,1994,8,12,13.5,8,1903,1,24,1882,2025-01-05
31332,青森県,野辺地（ノヘジ）,,2025,1,5,20,0,1.5,5,13.0,54.0,5.0,-0.6,1.4,1.0,1.0,,,0.0,2.6,4,2025.0,1.0,1.0,35.6,8,2023,8,10,12.8,8,2023,1,13,2008,2025-01-05
31336,青森県,六ケ所（ロッカショ）,,2025,1,5,20,0,0.7,5,13.0,47.0,5.0,-1.0,1.8,99.0,0.0,,,0.0,0.8,4,2025.0,1.0,1.0,34.8,8,2024,8,23,12.3,8,2023,1,13,1982,2025-01-05
31366,青森県,鰺ケ沢（アジガサワ）,,2025,1,5,20,0,2.8,5,12.0,55.0,5.0,0.0,1.2,1.0,1.0,,,0.0,3.1,4,2025.0,1.0,2.0,36.9,8,2023,8,10,12.9,8,2023,1,13,1976,2025-01-05
31386,青森県,青森大谷（アオモリオオタニ）,,2025,1,5,20,0,-0.1,5,14.0,47.0,5.0,-0.1,2.8,1.0,1.0,,,1.0,-0.2,4,2025.0,1.0,1.0,35.7,8,2023,8,10,10.5,8,2023,1,13,2003,2025-01-05
31436,青森県,深浦（フカウラ）,47574.0,2025,1,5,20,0,2.9,5,12.0,37.0,5.0,0.0,1.7,1.0,1.0,,,0.0,3.3,4,2025.0,1.0,2.0,37.9,8,1978,8,3,14.1,8,1950,1,31,1940,2025-01-05
31461,青森県,弘前（ヒロサキ）,,2025,1,5,20,0,2.0,5,13.0,6.0,5.0,-0.1,2.7,1.0,1.0,,,0.0,2.1,4,2025.0,1.0,1.0,39.3,8,2023,8,10,12.5,8,2023,1,13,1976,2025-01-05
31466,青森県,黒石（クロイシ）,,2025,1,5,20,0,1.3,5,14.0,50.0,5.0,-0.2,2.1,1.0,1.0,,,1.0,0.7,4,2025.0,1.0,1.0,36.4,8,2023,8,10,11.3,8,1988,1,22,1976,2025-01-05
31482,青森県,酸ケ湯（スカユ）,,2025,1,5,20,0,-2.8,5,20.0,0.0,5.0,1.9,4.5,2.0,3.0,,,1.0,-5.5,4,2025.0,1.0,1.0,30.8,8,1978,8,3,6.5,8,1980,1,4,1976,2025-01-05
31506,青森県,三沢（ミサワ）,,2025,1,5,20,0,2.0,5,14.0,7.0,5.0,-0.7,2.3,1.0,2.0,,,0.0,2.1,4,2025.0,1.0,1.0,37.0,8,2023,8,5,15.0,8,1988,1,22,1976,2025-01-05
31586,青森県,十和田（トワダ）,,2025,1,5,20,0,1.0,5,12.0,52.0,5.0,-1.3,2.1,99.0,0.0,,,0.0,1.7,4,2025.0,1.0,1.0,35.8,8,2004,7,31,14.2,8,1988,1,22,1976,2025-01-05
31602,青森県,八戸（ハチノヘ）,47581.0,2025,1,5,20,0,2.2,5,15.0,11.0,5.0,-1.0,2.2,99.0,0.0,,,0.0,2.4,4,2025.0,1.0,1.0,37.0,8,1978,8,3,15.0,8,1988,1,22,1936,2025-01-05
31646,青森県,碇ケ関（イカリガセキ）,,2025,1,5,20,0,0.6,5,13.0,10.0,5.0,-0.2,1.8,1.0,1.0,,,1.0,0.4,4,2025.0,1.0,1.0,37.9,8,1999,8,10,10.5,8,1988,1,22,1976,2025-01-05
31662,青森県,休屋（ヤスミヤ）,,2025,1,5,20,0,-1.0,5,14.0,16.0,5.0,-0.3,1.7,1.0,1.0,,,1.0,-1.2,4,2025.0,1.0,1.0,33.7,8,2021,8,7,9.1,8,1988,1,22,1982,2025-01-05
31721,青森県,三戸（サンノヘ）,,2025,1,5,20,0,3.2,5,11.0,21.0,5.0,0.4,3.8,2.0,2.0,,,1.0,2.6,4,2025.0,1.0,1.0,37.7,8,1999,7,27,14.4,8,1988,1,22,1976,2025-01-05
32056,秋田県,八森（ハチモリ）,,2025,1,5,20,0,3.3,5,14.0,44.0,5.0,-0.4,1.2,1.0,1.0,,,0.0,4.5,4,2025.0,1.0,1.0,37.4,8,1978,8,3,14.1,8,1997,1,1,1976,2025-01-05
