name,date,maxtemp,prec_no,points_no
今津,2013-06-01,24.1,60,60051
今津,2013-06-02,24.4,60,60051
今津,2013-06-03,27.2,60,60051
今津,2013-06-04,28.0,60,60051
今津,2013-06-05,28.1,60,60051
今津,2013-06-06,25.9,60,60051
今津,2013-06-07,26.4,60,60051
今津,2013-06-08,27.9,60,60051
今津,2013-06-09,24.9,60,60051
今津,2013-06-10,25.5,60,60051
今津,2013-06-11,24.4,60,60051
今津,2013-06-12,30.4,60,60051
今津,2013-06-13,32.1,60,60051
今津,2013-06-14,30.8,60,60051
今津,2013-06-15,24.6,60,60051
今津,2013-06-16,28.9,60,60051
今津,2013-06-17,29.0,60,60051
今津,2013-06-18,28.7,60,60051
今津,2013-06-19,26.0,60,60051
今津,2013-06-20,20.7,60,60051
今津,2013-06-21,20.9,60,60051
今津,2013-06-22,24.2,60,60051
今津,2013-06-23,24.8,60,60051
今津,2013-06-24,25.8,60,60051
今津,2013-06-25,27.4,60,60051
今津,2013-06-26,22.3,60,60051
今津,2013-06-27,27.0,60,60051
今津,2013-06-28,25.5,60,60051
今津,2013-06-29,28.6,60,60051
今津,2013-06-30,26.4,60,60051
彦根,2013-06-01,23.2,60,60131
彦根,2013-06-02,24.1,60,60131
彦根,2013-06-03,27.2,60,60131
彦根,2013-06-04,28.2,60,60131
彦根,2013-06-05,28.0,60,60131
彦根,2013-06-06,25.1,60,60131
彦根,2013-06-07,26.8,60,60131
彦根,2013-06-08,27.9,60,60131
彦根,2013-06-09,23.6,60,60131
彦根,2013-06-10,28.3,60,60131
彦根,2013-06-11,25.7,60,60131
彦根,2013-06-12,31.5,60,60131
彦根,2013-06-13,31.8,60,60131
彦根,2013-06-14,30.9,60,60131
彦根,2013-06-15,24.9,60,60131
彦根,2013-06-16,29.0,60,60131
彦根,2013-06-17,30.4,60,60131
彦根,2013-06-18,31.1,60,60131
彦根,2013-06-19,27.8,60,60131
彦根,2013-06-20,21.5,60,60131
彦根,2013-06-21,21.6,60,60131
彦根,2013-06-22,25.2,60,60131
彦根,2013-06-23,24.9,60,60131
彦根,2013-06-24,27.0,60,60131
彦根,2013-06-25,29.1,60,60131
彦根,2013-06-26,23.1,60,60131
彦根,2013-06-27,27.7,60,60131
彦根,2013-06-28,26.8,60,60131
彦根,2013-06-29,29.4,60,60131
彦根,2013-06-30,28.8,60,60131
大津,2013-06-01,26.4,60,60216
大津,2013-06-02,25.4,60,60216
大津,2013-06-03,28.1,60,60216
大津,2013-06-04,29.6,60,60216
大津,2013-06-05,30.1,60,60216
大津,2013-06-06,26.2,60,60216
大津,2013-06-07,28.8,60,60216
大津,2013-06-08,29.7,60,60216
大津,2013-06-09,24.9,60,60216
大津,2013-06-10,28.3,60,60216
大津,2013-06-11,25.8,60,60216
大津,2013-06-12,32.0,60,60216
大津,2013-06-13,33.9,60,60216
大津,2013-06-14,32.5,60,60216
大津,2013-06-15,27.0,60,60216
大津,2013-06-16,31.1,60,60216
大津,2013-06-17,33.2,60,60216
大津,2013-06-18,31.9,60,60216
大津,2013-06-19,27.4,60,60216
大津,2013-06-20,22.0,60,60216
大津,2013-06-21,22.2,60,60216
大津,2013-06-22,26.3,60,60216
大津,2013-06-23,26.1,60,60216
大津,2013-06-24,27.3,60,60216
大津,2013-06-25,28.4,60,60216
大津,2013-06-26,23.0,60,60216
大津,2013-06-27,28.4,60,60216
大津,2013-06-28,27.4,60,60216
大津,2013-06-29,30.2,60,60216
大津,2013-06-30,28.3,60,60216
土山,2013-06-01,23.2,60,60236
土山,2013-06-02,23.2,60,60236
土山,2013-06-03,26.9,60,60236
土山,2013-06-04,29.1,60,60236
土山,2013-06-05,27.4,60,60236
土山,2013-06-06,22.6,60,60236
土山,2013-06-07,27.1,60,60236
土山,2013-06-08,28.4,60,60236
土山,2013-06-09,26.2,60,60236
土山,2013-06-10,24.8,60,60236
土山,2013-06-11,22.9,60,60236
土山,2013-06-12,28.4,60,60236
土山,2013-06-13,32.6,60,60236
土山,2013-06-14,32.8,60,60236
土山,2013-06-15,26.6,60,60236
土山,2013-06-16,29.3,60,60236
土山,2013-06-17,31.1,60,60236
土山,2013-06-18,30.4,60,60236
土山,2013-06-19,26.5,60,60236
土山,2013-06-20,21.1,60,60236
土山,2013-06-21,20.5,60,60236
土山,2013-06-22,24.2,60,60236
土山,2013-06-23,24.4,60,60236
土山,2013-06-24,26.6,60,60236
土山,2013-06-25,25.9,60,60236
土山,2013-06-26,21.0,60,60236
土山,2013-06-27,25.9,60,60236
土山,2013-06-28,24.6,60,60236
土山,2013-06-29,28.0,60,60236
土山,2013-06-30,25.4,60,60236
東近江,2013-06-01,25.1,60,60196
東近江,2013-06-02,25.1,60,60196
東近江,2013-06-03,28.4,60,60196
東近江,2013-06-04,31.6,60,60196
東近江,2013-06-05,31.4,60,60196
東近江,2013-06-06,24.7,60,60196
東近江,2013-06-07,27.4,60,60196
東近江,2013-06-08,28.9,60,60196
東近江,2013-06-09,26.4,60,60196
東近江,2013-06-10,26.1,60,60196
東近江,2013-06-11,25.2,60,60196
東近江,2013-06-12,30.4,60,60196
東近江,2013-06-13,32.6,60,60196
東近江,2013-06-14,33.0,60,60196
東近江,2013-06-15,26.9,60,60196
東近江,2013-06-16,29.5,60,60196
東近江,2013-06-17,33.6,60,60196
東近江,2013-06-18,32.5,60,60196
東近江,2013-06-19,26.7,60,60196
東近江,2013-06-20,21.4,60,60196
東近江,2013-06-21,21.4,60,60196
東近江,2013-06-22,26.2,60,60196
東近江,2013-06-23,25.7,60,60196
東近江,2013-06-24,27.7,60,60196
東近江,2013-06-25,28.1,60,60196
東近江,2013-06-26,22.3,60,60196
東近江,2013-06-27,27.9,60,60196
東近江,2013-06-28,26.6,60,60196
東近江,2013-06-29,29.7,60,60196
東近江,2013-06-30,27.8,60,60196
信楽,2013-06-01,23.3,60,60226
信楽,2013-06-02,22.5,60,60226
信楽,2013-06-03,26.7,60,60226
信楽,2013-06-04,28.7,60,60226
信楽,2013-06-05,28.6,60,60226
信楽,2013-06-06,22.9,60,60226
信楽,2013-06-07,26.3,60,60226
信楽,2013-06-08,27.6,60,60226
信楽,2013-06-09,24.8,60,60226
信楽,2013-06-10,25.3,60,60226
信楽,2013-06-11,22.8,60,60226
信楽,2013-06-12,28.5,60,60226
信楽,2013-06-13,31.5,60,60226
信楽,2013-06-14,31.9,60,60226
信楽,2013-06-15,26.4,60,60226
信楽,2013-06-16,28.7,60,60226
信楽,2013-06-17,30.5,60,60226
信楽,2013-06-18,29.4,60,60226
信楽,2013-06-19,25.6,60,60226
信楽,2013-06-20,21.0,60,60226
信楽,2013-06-21,20.3,60,60226
信楽,2013-06-22,24.1,60,60226
信楽,2013-06-23,24.1,60,60226
信楽,2013-06-24,26.5,60,60226
信楽,2013-06-25,26.0,60,60226
信楽,2013-06-26,20.7,60,60226
信楽,2013-06-27,25.6,60,60226
信楽,2013-06-28,24.7,60,60226
信楽,2013-06-29,28.2,60,60226
信楽,2013-06-30,26.0,60,60226
長浜,2013-06-01,25.0,60,60061
長浜,2013-06-02,24.6,60,60061
長浜,2013-06-03,27.1,60,60061
長浜,2013-06-04,28.9,60,60061
長浜,2013-06-05,29.1,60,60061
長浜,2013-06-06,26.1,60,60061
長浜,2013-06-07,26.1,60,60061
長浜,2013-06-08,27.6,60,60061
長浜,2013-06-09,24.8,60,60061
長浜,2013-06-10,27.0,60,60061
長浜,2013-06-11,25.6,60,60061
長浜,2013-06-12,31.6,60,60061
長浜,2013-06-13,31.6,60,60061
長浜,2013-06-14,32.0,60,60061
長浜,2013-06-15,25.1,60,60061
長浜,2013-06-16,28.8,60,60061
長浜,2013-06-17,31.7,60,60061
長浜,2013-06-18,31.1,60,60061
長浜,2013-06-19,24.9,60,60061
長浜,2013-06-20,21.1,60,60061
長浜,2013-06-21,21.1,60,60061
長浜,2013-06-22,24.5,60,60061
長浜,2013-06-23,26.5,60,60061
長浜,2013-06-24,28.2,60,60061
長浜,2013-06-25,28.9,60,60061
長浜,2013-06-26,22.4,60,60061
長浜,2013-06-27,27.7,60,60061
長浜,2013-06-28,26.6,60,60061
長浜,2013-06-29,28.9,60,60061
長浜,2013-06-30,27.9,60,60061
南小松,2013-06-01,24.1,60,60116
南小松,2013-06-02,24.9,60,60116
南小松,2013-06-03,27.6,60,60116
南小松,2013-06-04,28.4,60,60116
南小松,2013-06-05,26.2,60,60116
南小松,2013-06-06,25.2,60,60116
南小松,2013-06-07,28.2,60,60116
南小松,2013-06-08,27.3,60,60116
南小松,2013-06-09,23.5,60,60116
南小松,2013-06-10,27.2,60,60116
南小松,2013-06-11,24.2,60,60116
南小松,2013-06-12,31.0,60,60116
南小松,2013-06-13,33.5,60,60116
南小松,2013-06-14,30.3,60,60116
南小松,2013-06-15,25.1,60,60116
南小松,2013-06-16,31.1,60,60116
南小松,2013-06-17,27.6,60,60116
南小松,2013-06-18,27.8,60,60116
南小松,2013-06-19,26.1,60,60116
南小松,2013-06-20,21.0,60,60116
南小松,2013-06-21,20.8,60,60116
南小松,2013-06-22,24.7,60,60116
南小松,2013-06-23,24.6,60,60116
南小松,2013-06-24,26.3,60,60116
南小松,2013-06-25,28.2,60,60116
南小松,2013-06-26,22.4,60,60116
南小松,2013-06-27,27.6,60,60116
南小松,2013-06-28,26.5,60,60116
南小松,2013-06-29,29.5,60,60116
南小松,2013-06-30,26.6,60,60116
米原,2013-06-01,23.0,60,60102
米原,2013-06-02,23.5,60,60102
米原,2013-06-03,26.1,60,60102
米原,2013-06-04,28.6,60,60102
米原,2013-06-05,28.5,60,60102
米原,2013-06-06,23.4,60,60102
米原,2013-06-07,25.3,60,60102
米原,2013-06-08,26.3,60,60102
米原,2013-06-09,24.8,60,60102
米原,2013-06-10,24.2,60,60102
米原,2013-06-11,22.8,60,60102
米原,2013-06-12,29.9,60,60102
米原,2013-06-13,31.0,60,60102
米原,2013-06-14,30.6,60,60102
米原,2013-06-15,24.3,60,60102
米原,2013-06-16,27.1,60,60102
米原,2013-06-17,30.1,60,60102
米原,2013-06-18,29.0,60,60102
米原,2013-06-19,24.0,60,60102
米原,2013-06-20,20.3,60,60102
米原,2013-06-21,20.5,60,60102
米原,2013-06-22,22.8,60,60102
米原,2013-06-23,24.8,60,60102
米原,2013-06-24,26.0,60,60102
米原,2013-06-25,26.7,60,60102
米原,2013-06-26,21.1,60,60102
米原,2013-06-27,26.0,60,60102
米原,2013-06-28,24.3,60,60102
米原,2013-06-29,28.1,60,60102
米原,2013-06-30,25.8,60,60102
