name,date,maxtemp,prec_no,points_no
厚真,2002-05-01,14.7,21,21111
厚真,2002-05-02,15.9,21,21111
厚真,2002-05-03,18.1,21,21111
厚真,2002-05-04,15.2,21,21111
厚真,2002-05-05,15.8,21,21111
厚真,2002-05-06,14.6,21,21111
厚真,2002-05-07,17.1,21,21111
厚真,2002-05-08,16.3,21,21111
厚真,2002-05-09,16.8,21,21111
厚真,2002-05-10,16.1,21,21111
厚真,2002-05-11,15.0,21,21111
厚真,2002-05-12,16.5,21,21111
厚真,2002-05-13,14.9,21,21111
厚真,2002-05-14,17.6,21,21111
厚真,2002-05-15,17.7,21,21111
厚真,2002-05-16,17.9,21,21111
厚真,2002-05-17,15.2,21,21111
厚真,2002-05-18,16.3,21,21111
厚真,2002-05-19,17.5,21,21111
厚真,2002-05-20,13.7,21,21111
厚真,2002-05-21,15.5,21,21111
厚真,2002-05-22,19.6,21,21111
厚真,2002-05-23,15.0,21,21111
厚真,2002-05-24,16.4,21,21111
厚真,2002-05-25,16.7,21,21111
厚真,2002-05-26,15.3,21,21111
厚真,2002-05-27,17.1,21,21111
厚真,2002-05-28,20.8,21,21111
厚真,2002-05-29,20.5,21,21111
厚真,2002-05-30,22.1,21,21111
厚真,2002-05-31,19.4,21,21111
穂別,2002-05-01,14.7,21,21126
穂別,2002-05-02,16.3,21,21126
穂別,2002-05-03,20.5,21,21126
穂別,2002-05-04,13.7,21,21126
穂別,2002-05-05,15.6,21,21126
穂別,2002-05-06,14.7,21,21126
穂別,2002-05-07,19.3,21,21126
穂別,2002-05-08,18.0,21,21126
穂別,2002-05-09,20.0,21,21126
穂別,2002-05-10,18.6,21,21126
穂別,2002-05-11,14.9,21,21126
穂別,2002-05-12,16.7,21,21126
穂別,2002-05-13,15.8,21,21126
穂別,2002-05-14,18.1,21,21126
穂別,2002-05-15,19.1,21,21126
穂別,2002-05-16,20.4,21,21126
穂別,2002-05-17,17.3,21,21126
穂別,2002-05-18,17.2,21,21126
穂別,2002-05-19,18.4,21,21126
穂別,2002-05-20,15.9,21,21126
穂別,2002-05-21,15.8,21,21126
穂別,2002-05-22,21.7,21,21126
穂別,2002-05-23,17.8,21,21126
穂別,2002-05-24,18.1,21,21126
穂別,2002-05-25,17.2,21,21126
穂別,2002-05-26,15.6,21,21126
穂別,2002-05-27,18.1,21,21126
穂別,2002-05-28,21.0,21,21126
穂別,2002-05-29,21.9,21,21126
穂別,2002-05-30,22.8,21,21126
穂別,2002-05-31,20.2,21,21126
森野,2002-05-01,15.1,21,21171
森野,2002-05-02,17.3,21,21171
森野,2002-05-03,16.8,21,21171
森野,2002-05-04,15.6,21,21171
森野,2002-05-05,16.3,21,21171
森野,2002-05-06,15.6,21,21171
森野,2002-05-07,15.5,21,21171
森野,2002-05-08,16.2,21,21171
森野,2002-05-09,18.4,21,21171
森野,2002-05-10,15.5,21,21171
森野,2002-05-11,11.7,21,21171
森野,2002-05-12,15.3,21,21171
森野,2002-05-13,15.3,21,21171
森野,2002-05-14,18.3,21,21171
森野,2002-05-15,19.0,21,21171
森野,2002-05-16,17.4,21,21171
森野,2002-05-17,14.1,21,21171
森野,2002-05-18,9.7,21,21171
森野,2002-05-19,15.2,21,21171
森野,2002-05-20,13.4,21,21171
森野,2002-05-21,18.6,21,21171
森野,2002-05-22,21.1,21,21171
森野,2002-05-23,13.2,21,21171
森野,2002-05-24,14.2,21,21171
森野,2002-05-25,15.4,21,21171
森野,2002-05-26,13.2,21,21171
森野,2002-05-27,17.4,21,21171
森野,2002-05-28,21.8,21,21171
森野,2002-05-29,20.9,21,21171
森野,2002-05-30,19.2,21,21171
森野,2002-05-31,20.9,21,21171
苫小牧,2002-05-01,18.2,21,21187
苫小牧,2002-05-02,13.9,21,21187
苫小牧,2002-05-03,13.4,21,21187
苫小牧,2002-05-04,15.4,21,21187
苫小牧,2002-05-05,18.9,21,21187
苫小牧,2002-05-06,14.7,21,21187
苫小牧,2002-05-07,13.3,21,21187
苫小牧,2002-05-08,14.4,21,21187
苫小牧,2002-05-09,13.8,21,21187
苫小牧,2002-05-10,13.2,21,21187
苫小牧,2002-05-11,12.2,21,21187
苫小牧,2002-05-12,14.6,21,21187
苫小牧,2002-05-13,12.9,21,21187
苫小牧,2002-05-14,20.6,21,21187
苫小牧,2002-05-15,19.2,21,21187
苫小牧,2002-05-16,14.1,21,21187
苫小牧,2002-05-17,13.6,21,21187
苫小牧,2002-05-18,11.7,21,21187
苫小牧,2002-05-19,17.3,21,21187
苫小牧,2002-05-20,14.1,21,21187
苫小牧,2002-05-21,17.2,21,21187
苫小牧,2002-05-22,16.7,21,21187
苫小牧,2002-05-23,11.3,21,21187
苫小牧,2002-05-24,14.2,21,21187
苫小牧,2002-05-25,15.8,21,21187
苫小牧,2002-05-26,14.9,21,21187
苫小牧,2002-05-27,15.5,21,21187
苫小牧,2002-05-28,21.8,21,21187
苫小牧,2002-05-29,17.6,21,21187
苫小牧,2002-05-30,15.9,21,21187
苫小牧,2002-05-31,18.7,21,21187
大岸,2002-05-01,15.3,21,21226
大岸,2002-05-02,17.8,21,21226
大岸,2002-05-03,13.4,21,21226
大岸,2002-05-04,13.8,21,21226
大岸,2002-05-05,15.8,21,21226
大岸,2002-05-06,16.0,21,21226
大岸,2002-05-07,14.3,21,21226
大岸,2002-05-08,13.2,21,21226
大岸,2002-05-09,15.5,21,21226
大岸,2002-05-10,15.4,21,21226
大岸,2002-05-11,12.8,21,21226
大岸,2002-05-12,12.9,21,21226
大岸,2002-05-13,15.5,21,21226
大岸,2002-05-14,19.2,21,21226
大岸,2002-05-15,18.8,21,21226
大岸,2002-05-16,16.1,21,21226
大岸,2002-05-17,14.3,21,21226
大岸,2002-05-18,13.6,21,21226
大岸,2002-05-19,14.7,21,21226
大岸,2002-05-20,14.1,21,21226
大岸,2002-05-21,20.3,21,21226
大岸,2002-05-22,18.9,21,21226
大岸,2002-05-23,13.6,21,21226
大岸,2002-05-24,17.5,21,21226
大岸,2002-05-25,15.0,21,21226
大岸,2002-05-26,14.3,21,21226
大岸,2002-05-27,16.7,21,21226
大岸,2002-05-28,20.5,21,21226
大岸,2002-05-29,20.9,21,21226
大岸,2002-05-30,18.6,21,21226
大岸,2002-05-31,19.6,21,21226
白老,2002-05-01,16.3,21,21261
白老,2002-05-02,11.8,21,21261
白老,2002-05-03,12.6,21,21261
白老,2002-05-04,16.7,21,21261
白老,2002-05-05,18.2,21,21261
白老,2002-05-06,12.2,21,21261
白老,2002-05-07,12.0,21,21261
白老,2002-05-08,13.4,21,21261
白老,2002-05-09,12.8,21,21261
白老,2002-05-10,12.9,21,21261
白老,2002-05-11,11.0,21,21261
白老,2002-05-12,13.7,21,21261
白老,2002-05-13,12.6,21,21261
白老,2002-05-14,15.5,21,21261
白老,2002-05-15,15.6,21,21261
白老,2002-05-16,14.2,21,21261
白老,2002-05-17,13.3,21,21261
白老,2002-05-18,10.7,21,21261
白老,2002-05-19,16.1,21,21261
白老,2002-05-20,12.9,21,21261
白老,2002-05-21,15.1,21,21261
白老,2002-05-22,16.8,21,21261
白老,2002-05-23,11.5,21,21261
白老,2002-05-24,12.6,21,21261
白老,2002-05-25,16.5,21,21261
白老,2002-05-26,13.4,21,21261
白老,2002-05-27,14.9,21,21261
白老,2002-05-28,23.4,21,21261
白老,2002-05-29,16.1,21,21261
白老,2002-05-30,15.7,21,21261
白老,2002-05-31,18.0,21,21261
鵡川,2002-05-01,15.9,21,21276
鵡川,2002-05-02,15.8,21,21276
鵡川,2002-05-03,16.6,21,21276
鵡川,2002-05-04,13.8,21,21276
鵡川,2002-05-05,16.0,21,21276
鵡川,2002-05-06,14.2,21,21276
鵡川,2002-05-07,15.0,21,21276
鵡川,2002-05-08,13.9,21,21276
鵡川,2002-05-09,13.6,21,21276
鵡川,2002-05-10,13.9,21,21276
鵡川,2002-05-11,13.1,21,21276
鵡川,2002-05-12,13.2,21,21276
鵡川,2002-05-13,13.8,21,21276
鵡川,2002-05-14,18.3,21,21276
鵡川,2002-05-15,15.7,21,21276
鵡川,2002-05-16,14.3,21,21276
鵡川,2002-05-17,13.2,21,21276
鵡川,2002-05-18,14.9,21,21276
鵡川,2002-05-19,16.5,21,21276
鵡川,2002-05-20,13.0,21,21276
鵡川,2002-05-21,15.4,21,21276
鵡川,2002-05-22,16.4,21,21276
鵡川,2002-05-23,15.0,21,21276
鵡川,2002-05-24,15.2,21,21276
鵡川,2002-05-25,15.9,21,21276
鵡川,2002-05-26,15.1,21,21276
鵡川,2002-05-27,15.4,21,21276
鵡川,2002-05-28,18.3,21,21276
鵡川,2002-05-29,18.3,21,21276
鵡川,2002-05-30,20.4,21,21276
鵡川,2002-05-31,18.7,21,21276
伊達,2002-05-01,15.3,21,21297
伊達,2002-05-02,17.2,21,21297
伊達,2002-05-03,15.5,21,21297
伊達,2002-05-04,14.3,21,21297
伊達,2002-05-05,16.5,21,21297
伊達,2002-05-06,16.2,21,21297
伊達,2002-05-07,17.0,21,21297
伊達,2002-05-08,15.6,21,21297
伊達,2002-05-09,17.7,21,21297
伊達,2002-05-10,18.1,21,21297
伊達,2002-05-11,12.8,21,21297
伊達,2002-05-12,12.7,21,21297
伊達,2002-05-13,14.7,21,21297
伊達,2002-05-14,19.5,21,21297
伊達,2002-05-15,17.2,21,21297
伊達,2002-05-16,18.4,21,21297
伊達,2002-05-17,17.3,21,21297
伊達,2002-05-18,13.0,21,21297
伊達,2002-05-19,13.5,21,21297
伊達,2002-05-20,13.7,21,21297
伊達,2002-05-21,18.1,21,21297
伊達,2002-05-22,19.3,21,21297
伊達,2002-05-23,13.1,21,21297
伊達,2002-05-24,16.8,21,21297
伊達,2002-05-25,15.4,21,21297
伊達,2002-05-26,14.2,21,21297
伊達,2002-05-27,17.5,21,21297
伊達,2002-05-28,19.2,21,21297
伊達,2002-05-29,21.8,21,21297
伊達,2002-05-30,23.6,21,21297
伊達,2002-05-31,19.2,21,21297
登別,2002-05-01,14.7,21,21312
登別,2002-05-02,16.7,21,21312
登別,2002-05-03,13.8,21,21312
登別,2002-05-04,15.7,21,21312
登別,2002-05-05,15.9,21,21312
登別,2002-05-06,15.7,21,21312
登別,2002-05-07,13.7,21,21312
登別,2002-05-08,14.1,21,21312
登別,2002-05-09,16.7,21,21312
登別,2002-05-10,14.6,21,21312
登別,2002-05-11,11.1,21,21312
登別,2002-05-12,14.3,21,21312
登別,2002-05-13,15.3,21,21312
登別,2002-05-14,17.9,21,21312
登別,2002-05-15,17.8,21,21312
登別,2002-05-16,15.8,21,21312
登別,2002-05-17,13.0,21,21312
登別,2002-05-18,9.6,21,21312
登別,2002-05-19,14.9,21,21312
登別,2002-05-20,13.0,21,21312
登別,2002-05-21,18.2,21,21312
