name,date,maxtemp,prec_no,points_no
神岡,2008-09-01,32.4,52,52051
神岡,2008-09-02,30.4,52,52051
神岡,2008-09-03,26.0,52,52051
神岡,2008-09-04,26.8,52,52051
神岡,2008-09-05,31.1,52,52051
神岡,2008-09-06,31.6,52,52051
神岡,2008-09-07,29.4,52,52051
神岡,2008-09-08,25.8,52,52051
神岡,2008-09-09,25.8,52,52051
神岡,2008-09-10,30.1,52,52051
神岡,2008-09-11,27.9,52,52051
神岡,2008-09-12,29.6,52,52051
神岡,2008-09-13,28.2,52,52051
神岡,2008-09-14,27.3,52,52051
神岡,2008-09-15,24.6,52,52051
神岡,2008-09-16,27.7,52,52051
神岡,2008-09-17,28.3,52,52051
神岡,2008-09-18,27.2,52,52051
神岡,2008-09-19,23.1,52,52051
神岡,2008-09-20,28.6,52,52051
神岡,2008-09-21,20.9,52,52051
神岡,2008-09-22,21.2,52,52051
神岡,2008-09-23,25.2,52,52051
神岡,2008-09-24,21.4,52,52051
神岡,2008-09-25,21.1,52,52051
神岡,2008-09-26,18.6,52,52051
神岡,2008-09-27,15.5,52,52051
神岡,2008-09-28,17.0,52,52051
神岡,2008-09-29,14.8,52,52051
神岡,2008-09-30,20.8,52,52051
高山,2008-09-01,31.0,52,52146
高山,2008-09-02,28.7,52,52146
高山,2008-09-03,24.6,52,52146
高山,2008-09-04,28.1,52,52146
高山,2008-09-05,29.2,52,52146
高山,2008-09-06,31.5,52,52146
高山,2008-09-07,30.0,52,52146
高山,2008-09-08,27.3,52,52146
高山,2008-09-09,28.0,52,52146
高山,2008-09-10,30.0,52,52146
高山,2008-09-11,28.8,52,52146
高山,2008-09-12,29.9,52,52146
高山,2008-09-13,26.8,52,52146
高山,2008-09-14,29.1,52,52146
高山,2008-09-15,25.0,52,52146
高山,2008-09-16,29.6,52,52146
高山,2008-09-17,29.6,52,52146
高山,2008-09-18,24.3,52,52146
高山,2008-09-19,22.7,52,52146
高山,2008-09-20,28.5,52,52146
高山,2008-09-21,21.0,52,52146
高山,2008-09-22,23.7,52,52146
高山,2008-09-23,26.0,52,52146
高山,2008-09-24,23.3,52,52146
高山,2008-09-25,20.2,52,52146
高山,2008-09-26,21.4,52,52146
